       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 598.88528      557.51902      610.00610      714.33251      675.68374      659.59323      667.12894      696.70939      812.03231      736.89220      681.21008      827.07175      746.00680      785.34529      771.45359      760.89806      794.05298      809.07759      840.18023      457.66474      534.07472      469.97464      546.53103      534.31683      411.57883      534.75248      682.83577      887.91382      996.19393      540.09064      457.85758      762.63037      814.13473      735.96709      651.49745      530.52316      554.92799      727.86778      695.16343      744.65614      539.34939      713.00473      813.74534      816.85151      781.19279      719.04092      
1967 09 30 759.88719      729.24170      777.27847      859.16433      832.00317      818.88898      824.90510      852.17378      983.15528      939.37415      894.88430      1047.90280     1014.58011     1052.75780     967.43850      914.46453      951.46234      996.24027      1030.84555     670.46314      761.28347      655.04010      742.03992      708.95545      629.09186      734.78548      913.33989      1134.85661     1242.42033     736.17492      636.28656      978.19500      1044.42984     885.62344      821.53195      697.15671      733.26303      878.20294      845.53586      903.18068      708.46351      860.73027      953.29031      973.10681      913.41573      873.58075      
1968 09 30 833.25470      788.96333      848.19899      928.85455      914.76031      891.01924      895.25118      954.51394      1120.25844     1057.49408     1005.53095     1210.14317     1187.64268     1198.32713     1099.04854     1040.80952     1083.52216     1128.54598     1167.15489     732.72225      824.60151      757.25529      837.85866      805.81430      689.11389      857.90593      998.25516      1327.17677     1472.08629     825.51899      733.13688      1131.43008     1201.92536     987.90985      912.93092      791.21026      814.99596      970.09049      926.23229      999.61044      770.53767      961.65485      1069.13006     1108.79811     1037.13267     980.62190      
1969 09 30 665.18648      617.21336      658.10666      715.33286      711.79305      687.99667      682.89923      721.36470      842.09142      806.50754      748.16268      916.64145      845.06411      890.58544      846.46825      781.53885      812.70882      859.27799      894.35636      505.13547      603.54551      492.67118      594.43319      551.65263      453.25751      589.06011      764.57764      982.68680      1103.10394     599.43624      489.24254      838.56356      911.18344      749.00005      700.80350      566.35265      601.31891      745.59055      718.91818      768.29480      591.92942      740.37140      821.92796      830.71647      784.43632      762.68899      
1970 09 30 463.71985      425.12348      493.45826      578.74414      533.87600      515.28195      522.51105      548.02445      648.23997      554.25444      485.46716      641.57621      541.72148      582.55337      596.03627      605.36447      623.16359      630.61593      660.66690      289.21920      369.11743      274.20637      371.27554      350.59224      237.21551      336.03989      500.47589      653.71511      763.21170      364.17326      288.39131      585.74794      630.28129      584.55458      501.62265      366.54524      399.76065      585.56515      543.10307      588.18144      401.31486      573.45711      660.04323      659.72034      627.17567      582.59399      
1971 09 30 714.92975      675.76817      720.19547      802.64989      775.88296      764.91951      763.23435      790.90064      922.36868      844.19524      787.49370      959.29020      913.43131      943.52340      900.65329      859.40053      885.55267      914.80850      947.86101      570.11680      654.62670      566.76542      643.70787      636.30429      526.07897      648.96814      794.84562      1074.25862     1198.55514     640.51205      556.66955      882.06534      941.31705      832.19853      736.73337      612.88628      641.96381      827.39532      794.69200      829.81890      645.95431      822.58487      910.16243      921.50939      877.29982      846.17368      
1972 09 30 1014.05907     954.12128      1026.74850     1085.41321     1088.12941     1059.07256     1066.82376     1146.90948     1326.86784     1260.46932     1205.58201     1399.02406     1426.57764     1427.84170     1317.65447     1212.40554     1268.88741     1316.82793     1352.09123     915.38179      1021.11942     925.16456      1012.84852     945.26181      868.16165      1027.10009     1212.03977     1655.19500     1798.13004     1020.10103     904.71023      1291.09222     1364.74364     1159.60455     1076.90553     931.91433      983.75326      1157.77637     1082.56359     1156.00242     965.81836      1163.97782     1284.18206     1319.78296     1232.28875     1198.77883     
1973 09 30 436.85381      404.84853      470.16200      549.67304      518.91662      508.96194      521.91882      554.79069      635.99593      535.54159      469.43260      603.38023      520.84492      580.51696      586.29111      601.05842      612.73790      615.73618      638.78468      343.57977      414.24054      302.65903      371.12632      371.33679      296.25005      338.19693      498.43684      609.69735      708.40970      377.04170      298.11067      565.38203      602.46320      574.74753      494.77331      361.80734      403.35623      571.77592      532.95669      576.64792      390.98999      566.06194      658.81544      649.90489      623.60311      576.11924      
1974 09 30 787.00708      714.90249      765.95309      826.16264      817.21653      797.78845      799.54200      837.45638      982.75148      935.50339      873.84141      1057.71654     1011.38398     1044.96083     988.67762      896.51762      937.19103      986.43873      1027.20432     623.92441      716.08861      626.35043      703.99417      668.16334      581.44071      711.71381      880.94261      1167.91633     1291.48626     699.55931      597.98836      967.41208      1038.44756     870.51524      808.06720      671.94500      695.80286      869.14556      835.16069      890.44537      708.46216      865.57346      957.59889      972.07443      914.71996      882.17771      
1975 09 30 604.20615      572.67023      635.60602      723.95413      689.50893      683.38055      695.05488      705.53245      798.30735      732.12336      675.17533      803.31276      723.22075      786.02270      759.73587      754.27313      783.41530      800.52162      828.65254      529.14638      601.37310      514.18214      577.17069      573.68787      485.85409      561.57600      701.47597      810.06015      905.16822      578.61967      494.27200      760.11782      804.54427      741.42863      666.69827      556.70676      587.42968      728.74213      710.97472      752.36459      556.02336      705.55868      783.11573      795.35588      762.39878      705.15005      
1976 09 30 948.84522      908.19553      949.83923      1012.28813     1006.62929     992.07781      998.53934      1036.51598     1186.41722     1125.79791     1104.08432     1265.92186     1235.94566     1296.09127     1172.65369     1103.97335     1144.96977     1193.53048     1231.53186     825.57137      915.76992      875.91452      930.53912      891.36142      793.08083      964.70185      1075.50790     1427.84367     1563.09487     915.28246      838.15762      1168.69784     1240.05023     1069.59517     987.47702      882.75931      897.98831      1069.96455     1030.93957     1086.48248     886.27342      1057.39281     1164.07366     1177.45194     1122.67460     1073.20014     
1977 09 30 480.16229      433.64754      491.79894      570.29987      545.06250      529.90857      534.63630      555.58660      634.62056      553.29088      469.84940      618.69486      489.67747      561.34635      589.14729      615.43686      619.22123      624.39615      654.42541      309.61042      371.47843      294.52807      371.36306      370.25553      258.42222      336.98144      482.08021      595.73243      709.75565      369.69632      293.67864      564.44926      616.83272      594.90669      508.92767      376.48315      404.89348      595.81524      565.33061      605.19306      411.51589      576.49510      667.49863      647.18505      635.73504      580.09579      
1978 09 30 640.17437      591.74856      631.03345      688.30808      678.40929      663.82337      664.15205      701.30953      829.60814      778.52723      729.52771      903.58451      796.20453      844.25996      821.41615      764.15161      800.05772      840.75382      882.36982      468.37754      552.29433      491.10553      577.51520      551.74975      430.48323      574.66693      725.39545      956.93675      1083.99843     561.68322      485.59038      817.16790      887.09805      735.17317      679.23989      565.05657      576.17267      730.90587      701.09437      754.59513      567.17521      724.70830      811.75856      820.85168      776.80307      742.44536      
1979 09 30 369.99447      337.05023      393.79302      461.55067      437.22345      427.58903      439.92124      448.22610      531.87046      454.46392      389.30890      540.64948      462.87357      511.55608      494.93030      497.87349      509.79216      542.38971      551.32926      247.46122      315.72546      206.53843      282.70974      271.07754      196.71555      258.80641      419.91635      572.59518      678.12835      279.97063      201.20464      490.82727      534.69419      481.18780      406.05876      272.99531      308.35478      476.46214      453.90768      486.78106      312.44047      472.12411      547.89642      543.85634      516.33820      486.03128      
1980 09 30 628.69516      585.84526      639.96795      719.76316      690.31062      684.51928      698.53209      718.00277      853.91759      767.07057      716.82359      895.69490      872.38318      873.75161      822.54436      792.93163      812.71389      839.87982      874.52199      521.17818      598.17822      534.61053      589.15701      561.53139      489.25743      621.55033      717.76061      1054.04581     1177.88261     582.84793      509.46619      804.64649      859.61326      761.30933      651.71151      541.48287      564.00323      756.54671      729.83457      768.14078      566.05678      738.06740      832.76050      846.71685      805.88345      739.08964      
1981 09 30 771.01176      707.92057      754.57955      832.74767      810.52971      791.04554      795.06937      826.17752      962.60783      910.90577      860.64967      1040.61904     980.84118      1003.54951     966.65065      890.84876      917.68679      962.56972      1002.12913     579.07805      681.75890      597.68939      691.35426      649.79441      523.02846      710.87284      850.12636      1166.07587     1296.04950     684.61300      591.49171      944.01910      1016.50567     856.54346      784.09099      669.45811      678.75917      853.56026      832.28498      871.59695      700.85979      854.13406      944.07186      955.01977      914.28767      866.99363      
1982 09 30 851.40531      818.17813      867.03170      945.62507      914.84286      902.27543      905.45523      926.67653      1081.28115     1036.19122     1034.47186     1171.56059     1207.45965     1209.29976     1061.58239     976.93052      1029.46911     1084.31774     1117.47865     798.63625      886.75212      789.59004      845.31641      806.99130      767.49071      883.48186      1017.69180     1370.26711     1478.60231     848.40493      763.73949      1082.00985     1139.66595     959.38785      883.36796      786.72119      803.73832      960.56301      931.19666      968.62329      798.61228      941.81501      1015.39770     1052.28945     990.50042      949.13414      
1983 09 30 657.18370      609.43308      671.53790      748.29506      731.21988      717.24401      721.27531      766.38562      926.40813      861.96227      808.00355      1000.65783     940.10749      981.52994      912.94785      836.82724      885.88656      931.65846      968.92632      567.49222      653.74537      592.14171      650.33733      630.29579      527.17326      682.08317      805.62110      1128.42008     1262.65612     646.02802      559.43035      904.43529      969.82948      802.03209      721.39934      606.58187      626.76297      787.23956      755.35201      814.65007      592.14079      774.79015      874.49673      908.98622      847.98083      783.52135      
1984 09 30 792.27930      730.99826      775.26158      842.85032      831.32146      813.16789      815.92430      843.17658      971.43835      928.07253      872.96794      1061.52725     1027.65739     1034.69022     981.61445      906.14942      931.29383      975.97367      1013.27062     611.50541      702.78366      620.80006      709.20727      661.63285      564.50593      731.42209      869.45686      1214.09222     1346.90937     696.70955      614.44595      956.04965      1025.54608     879.62984      795.75868      672.98067      695.68133      880.05840      852.15746      893.06533      716.16624      870.20722      958.48974      964.78415      924.36009      877.49112      
1985 09 30 487.03670      441.12214      505.27137      569.19099      547.33841      534.02869      536.80361      560.11085      672.37083      615.59258      545.37614      722.38604      685.35977      726.76412      663.47343      605.26541      636.43160      674.56375      703.73133      388.28124      475.80413      354.72657      426.49569      393.88484      347.10080      432.53056      587.20628      801.59247      917.71447      423.53441      334.61160      655.01598      708.33435      586.72886      519.29014      382.95254      426.51196      584.20352      560.40965      597.03554      422.74258      574.10450      644.21335      659.64517      617.58470      580.91019      
1986 09 30 714.30137      656.20947      701.39669      768.53814      753.50284      737.54839      738.08050      770.57269      895.06058      846.36698      787.13754      956.03282      900.32075      930.83509      905.08969      823.75965      854.37220      893.78644      936.57004      555.24225      655.65549      548.63494      635.87292      600.55917      504.42727      643.48896      800.51244      1045.39311     1158.02532     636.84255      542.27422      874.73551      930.79198      800.77707      736.99235      609.95886      634.82741      799.43306      768.83648      816.47303      648.34628      797.67589      884.79907      889.12626      844.26927      804.33332      
1987 09 30 486.15034      444.81027      504.21241      595.16456      556.97650      547.51071      556.71959      579.45084      697.40205      617.33496      544.71975      723.54621      662.93464      709.85316      674.38449      631.02299      660.80640      685.05743      718.07064      387.45516      470.74063      358.74425      426.29524      406.17131      340.89884      424.96540      579.93091      779.99621      889.97977      425.24007      339.94973      655.45955      703.50069      615.16636      533.40709      394.86849      433.49530      609.91066      581.68780      625.69235      418.46170      588.53310      674.88052      690.32300      643.43520      588.26524      
1988 09 30 526.00336      472.78331      537.17753      605.84445      583.64979      575.55855      582.47825      611.14967      722.51065      646.88614      576.37217      747.44197      671.85480      724.04352      703.55480      669.68336      689.52613      708.12750      739.34583      407.26543      499.98311      382.04928      464.22104      451.77027      360.04910      452.04078      607.53212      787.98342      899.53157      459.69013      364.58760      681.61599      738.95549      642.18284      565.76771      433.54461      465.48475      633.09944      609.85088      650.42224      459.38161      618.81557      701.92573      715.40947      678.37345      620.00727      
1989 09 30 763.66623      702.81436      792.21374      883.58434      835.78918      834.85812      824.31214      853.74841      968.89365      888.31331      811.58595      980.59220      940.41573      981.19780      944.71260      905.44340      935.12871      959.06354      988.06702      633.03463      716.12589      626.56880      684.83978      673.62479      586.35539      690.94433      830.88789      1056.98828     1151.19440     690.36038      603.55265      919.64770      960.99198      884.20089      797.04887      660.27095      691.81294      919.21496      859.72716      898.19599      688.85106      863.28664      946.19244      961.71067      913.30037      865.93848      
1990 09 30 800.21728      749.94260      821.14629      870.74159      849.63298      837.45501      839.20679      867.80532      983.96204      923.05338      862.49338      1025.29700     956.12317      1014.61398     973.22897      909.15989      950.05476      983.37806      1013.62061     652.02367      749.88160      630.84730      709.20011      684.59501      603.45208      704.68171      881.88097      1085.73189     1199.21836     713.59647      606.83411      959.07607      1012.36155     895.82574      830.72071      686.56522      718.90945      893.53329      867.84792      907.78674      740.15460      886.98404      957.37665      974.41359      934.69390      893.70429      
1991 09 30 874.91404      830.89124      885.22502      950.18689      934.88902      909.25585      922.86683      952.35727      1089.04971     1027.36887     976.31903      1143.13568     1101.97493     1118.55129     1067.29199     1014.57788     1050.09330     1084.43606     1118.28949     743.47256      836.63284      747.73379      822.87461      794.91647      694.19399      836.06921      971.04977      1262.69235     1393.96342     820.54440      734.85885      1056.04247     1113.52481     986.11611      908.10307      783.95106      816.41721      985.07339      942.98056      995.62554      818.90164      978.68725      1061.85014     1082.99958     1029.44242     983.65615      
1992 09 30 610.66182      559.21076      622.00888      715.66222      679.46948      669.19673      675.06902      676.72050      788.15796      700.29267      626.37279      801.27156      719.04074      778.43139      751.77162      735.94739      754.92979      775.56045      808.92269      436.82141      528.45281      420.33340      495.72720      473.86971      390.09587      492.82231      646.66777      844.98227      959.85477      495.86010      403.33695      733.82030      783.27378      719.43510      619.12883      476.75940      508.46601      726.27749      700.61291      732.15605      532.91466      702.32836      782.49055      784.22525      752.57296      704.39999      
1993 09 30 523.04044      451.84943      505.54377      594.32514      563.84420      562.29802      578.56548      601.69460      701.90969      625.28361      565.64420      727.31139      624.47528      665.66624      687.32007      673.10771      671.40926      684.99764      720.67155      342.41159      425.02242      341.98587      426.89198      409.84891      290.92717      416.16406      562.51848      787.16051      910.36661      423.56593      347.69214      646.07252      708.34376      627.01749      538.65923      430.80794      438.38162      619.55495      596.59051      635.13134      448.42999      612.67515      739.72458      709.87557      680.26108      620.62913      
1994 09 30 453.91207      418.25798      479.51902      549.58833      525.63594      514.18959      522.22151      561.74109      662.14341      582.29303      516.14244      651.75804      609.36077      650.40131      623.10257      613.52877      631.64403      645.76388      668.73417      374.49182      443.20396      336.33576      411.46186      390.81923      329.11469      385.68763      538.60375      698.71619      803.32303      415.40248      334.94676      607.14848      641.20674      581.91181      512.31049      385.49159      429.28387      577.52001      531.83469      579.78567      408.15118      566.31310      647.24686      665.20813      617.44439      579.05195      
1995 09 30 643.63860      604.18718      656.21095      744.69276      714.30241      697.31425      706.79131      743.35411      863.67882      796.48810      733.98205      889.82799      852.25160      868.75248      832.53457      800.81509      831.34230      853.52868      881.76423      545.66659      620.51053      528.02684      616.42125      578.21073      496.17135      602.42597      739.00417      988.43103      1083.35931     613.98709      523.42246      818.87795      863.57975      769.23235      695.07721      574.50193      611.81216      761.91465      723.33483      773.65526      591.09147      756.23613      846.67786      865.13119      816.15723      767.76596      
1996 09 30 956.13395      900.64262      942.47197      992.61095      995.24361      970.33334      971.08416      1039.00289     1169.97360     1142.09550     1105.52372     1251.87187     1190.76442     1217.90505     1184.47142     1091.30995     1135.62782     1183.34256     1217.80919     801.92898      898.09211      803.78918      916.48942      867.45557      747.97519      906.56243      1077.33802     1359.04206     1486.82651     910.68379      819.70189      1160.17490     1238.32047     1053.30060     1010.24823     893.76848      919.88650      1048.19340     996.14833      1065.72171     920.92113      1057.80992     1155.52042     1168.38436     1115.04226     1090.55038     
1997 09 30 1116.18324     1046.11915     1112.90799     1182.60566     1198.94883     1176.93875     1161.45037     1249.14355     1424.15845     1353.48306     1290.10111     1490.82335     1459.46591     1481.39706     1418.81837     1329.46658     1371.93100     1414.07956     1452.03867     1021.45485     1102.73229     1011.68001     1101.06101     1054.28640     941.09629      1128.13879     1277.73943     1665.28193     1799.73645     1099.87998     1002.40098     1389.19506     1455.81415     1265.06685     1196.30761     1061.51868     1083.52001     1244.98472     1188.07628     1267.48096     1042.04854     1252.96628     1373.27537     1415.05396     1333.96389     1281.44508     
1998 09 30 595.06993      547.04264      626.80302      671.88681      672.01452      657.81441      662.06632      706.65205      805.65547      733.72879      663.13875      805.64963      725.22892      791.03077      769.89870      762.14382      782.25349      800.91636      823.35992      482.13345      571.18828      465.63960      534.72066      528.33178      425.08057      509.09384      688.83894      830.03772      934.92720      546.00129      454.39605      755.21384      804.01099      724.88206      660.26545      524.82029      564.52767      714.37245      691.12802      729.44745      561.65532      715.27151      805.52975      810.09639      768.19480      731.55495      
1999 09 30 879.92760      826.09871      878.62351      961.53396      937.89641      922.11008      929.65119      972.27627      1122.40696     1073.80755     1026.01915     1195.64064     1171.78600     1180.46326     1133.42676     1044.67139     1077.30563     1121.96248     1158.33279     787.94640      874.49675      798.47764      857.20298      835.51859      748.91478      884.76655      1015.52630     1341.96239     1461.14385     855.62439      766.26040      1103.53990     1164.70212     1004.48274     935.21058      810.18617      838.27761      991.62199      954.69899      1010.37235     822.84940      982.24280      1080.86641     1108.58466     1047.64712     996.65578      
2000 09 30 759.58174      697.92056      759.43094      818.30545      818.29054      797.83766      805.52836      886.71213      1026.67172     948.50892      880.00910      1062.28617     1008.31335     1023.41204     1010.94563     961.71585      985.36642      1004.89480     1039.61249     631.05888      712.80131      617.02124      721.00993      679.51497      564.87094      715.27699      872.56382      1191.87930     1310.47621     716.74417      635.81401      970.02747      1028.62503     901.33122      831.07090      703.09550      740.26313      891.60253      829.08056      900.82212      709.84260      901.83955      1015.02129     1033.55354     972.39143      925.63605      
2001 09 30 444.03064      393.76238      452.60110      550.83402      516.17558      504.82457      516.82942      548.67847      635.47190      538.43844      464.25193      628.28998      510.14158      557.98170      591.76652      621.58790      614.22639      616.99315      648.02048      286.73252      347.26825      293.24710      361.63201      358.21198      240.37215      345.84161      465.35716      648.30447      762.86570      354.75737      292.61267      557.33056      611.60873      580.64857      478.58406      364.72399      383.73139      575.06591      538.09328      584.70908      379.89960      564.70922      665.10659      649.78099      634.49278      570.60425      
2002 09 30 635.53647      606.09506      659.85290      725.56084      710.79029      697.47911      699.92320      737.46427      845.80085      792.51444      744.79286      880.67234      855.46393      892.31413      826.40828      789.11800      817.44365      847.31356      872.17455      573.53143      661.60332      542.15952      619.69821      591.19502      531.83911      614.77729      770.50425      961.02944      1051.42915     621.92922      536.27540      827.25528      872.10602      759.31115      699.13553      580.69795      618.50153      754.38870      713.03299      764.78167      593.45603      744.51551      821.33805      839.43379      793.24847      753.41006      
2003 09 30 510.01446      473.14535      527.48139      604.60808      583.95903      572.32195      576.79700      604.69988      703.71859      632.22055      570.77922      726.84719      676.61265      708.99627      681.44095      651.34506      673.00903      698.04280      724.28396      401.56576      483.35316      372.10034      453.33816      427.28878      355.19669      441.03518      596.61265      779.38086      875.47418      454.84237      369.79527      665.12497      709.72078      632.46700      557.48243      428.29957      464.66553      632.07839      597.69930      642.52725      458.07672      618.07900      707.96037      705.66433      668.26493      630.42632      
2004 09 30 697.01437      652.00461      708.33592      752.63058      754.76603      735.05312      727.85143      792.95915      916.76129      859.22730      806.86191      946.54854      920.12349      937.32166      891.93119      840.31562      882.62042      913.03733      937.62684      595.49522      672.77187      579.97976      659.12540      635.27592      549.98656      650.75883      802.31207      1054.92514     1175.68869     664.79433      576.05658      878.91120      930.38984      806.60093      746.45938      621.83164      665.12549      804.22292      750.63137      805.47206      648.50539      817.68523      915.52661      919.54355      865.33939      837.75329      
2005 09 30 764.33373      722.19049      776.22243      829.98800      825.29980      807.95205      812.47581      864.78624      988.18234      935.65335      883.20060      1031.30186     1023.86505     1039.13220     976.57300      916.41468      948.49684      980.69341      1006.30155     684.38057      768.40139      648.08847      731.89306      697.34916      636.11249      732.18460      887.52193      1159.05689     1265.92291     741.61940      651.41422      956.68435      1009.95843     876.54001      817.23458      690.41723      737.87896      879.44825      823.99773      880.90208      725.33221      881.57374      975.05781      990.88496      931.63857      898.66761      
2006 09 30 630.57724      594.23271      645.18060      707.50586      691.17257      667.92505      671.50274      715.76971      825.02380      772.05219      723.79116      858.55630      813.93961      853.37518      812.53730      752.43220      798.71850      825.19775      852.85813      532.17962      618.43021      498.77674      586.74275      556.21748      488.72543      566.13012      739.30111      919.79766      1031.25508     589.70277      500.20299      797.41270      852.44465      734.84047      679.44996      558.50895      599.19351      733.79934      688.24276      740.60409      585.50123      732.78765      817.24203      828.72021      779.93359      751.45699      
2007 09 30 848.04299      811.37697      873.01345      952.62410      930.92865      921.21933      927.38845      990.51362      1132.98876     1077.10435     1014.86424     1169.38277     1154.56431     1179.51228     1120.01149     1055.66122     1085.82197     1116.19958     1140.13670     858.61527      932.01953      841.81312      893.71126      880.85462      821.13329      908.07455      1030.09344     1284.46702     1380.03108     901.95157      809.67367      1109.21058     1132.58256     1002.10841     956.29827      842.83500      883.33616      999.48999      945.33274      1003.36193     807.65335      971.71868      1071.37386     1125.28843     1050.91772     989.41520      
2008 09 30 660.71794      609.29646      676.89186      740.91927      727.56280      714.40669      725.61645      778.43851      868.66463      792.73895      717.10866      858.22431      755.33834      811.09495      838.59952      838.61573      851.07588      856.14615      879.81440      562.26730      628.72905      555.33249      623.17346      626.59051      511.55817      602.81548      732.78492      855.33165      947.43509      624.43688      551.96762      812.05749      850.04247      794.91265      737.82713      631.51819      649.73623      781.26287      740.35431      796.93243      609.52489      778.05333      866.85134      875.68509      840.85304      792.80974      
