       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1992 09 30 446.81821      468.34967      586.63801      709.24408      667.90539      660.33323      668.45110      647.59492      721.18340      648.53871      472.73651      764.03459      737.07554      752.22872      588.31554      699.19561      685.62854      716.43006      773.50350      426.94519      487.26228      348.10541      407.82421      324.34046      374.73469      494.22576      630.04421      862.16990      959.82203      471.96221      376.50473      694.55952      754.39022      698.10272      557.90993      360.83299      484.78250      686.48326      690.20502      673.36796      414.42307      676.45561      720.66424      687.27210      708.07134      679.14779      
1993 09 30 407.39957      412.52446      500.75900      599.28436      571.66794      571.29198      585.59105      591.98348      653.19488      606.11019      433.53045      726.47288      659.44940      699.46178      566.44215      643.91114      630.10042      665.98724      712.65886      354.72710      426.81710      263.76451      352.88333      263.89887      303.96064      399.86466      596.02061      802.02942      939.35070      411.89800      317.91204      646.38449      742.17951      615.89983      512.14537      328.92268      433.18077      592.51857      598.66687      595.48840      373.53202      605.78457      683.44309      632.50937      640.21598      620.30163      
1994 09 30 312.54337      339.43001      451.98657      547.91457      522.61113      511.58116      520.23854      534.61318      599.35139      532.92246      372.72005      598.32777      557.42424      631.85314      471.21549      577.99348      570.97420      600.27669      645.49916      336.28062      388.08661      252.62045      312.86134      249.81240      274.53704      355.76241      506.83698      630.87148      739.24938      382.98487      285.24399      559.11458      616.14073      563.68280      450.11317      283.10378      391.06355      544.98178      525.50577      532.12480      309.12345      547.01721      591.78873      577.28462      573.50580      564.03829      
1995 09 30 465.54407      513.68344      633.73857      741.05989      708.52474      695.05038      704.30981      718.46236      795.56316      738.88326      552.75997      860.40445      875.47987      866.66073      665.12767      764.77475      772.16886      803.72017      855.17595      533.91874      594.44281      443.44186      506.30421      414.75046      478.65184      583.53859      754.28746      1008.09693     1098.57333     582.29539      474.00914      791.85326      861.75150      748.44760      643.35223      436.98143      582.45619      724.91985      715.35905      721.38841      476.48670      734.28390      778.70429      774.52875      767.37137      747.36289      
1996 09 30 749.42751      789.01094      916.96193      991.95327      992.17487      968.42803      970.17189      1013.69556     1086.02798     1081.76258     803.80095      1187.25902     1179.17718     1207.54475     1008.88423     1055.33493     1068.72466     1133.19609     1177.74801     761.57325      837.07469      654.71804      749.42144      626.84508      688.87835      837.52442      1046.88739     1334.02273     1473.35277     848.49394      714.85491      1109.67225     1201.90001     1034.25951     934.45189      691.01344      861.10681      1013.64112     990.36038      1014.18553     772.08049      1036.49189     1092.25462     1057.07466     1065.75989     1074.94961     
1997 09 30 868.17592      901.15306      1083.27927     1177.12865     1190.20606     1170.79203     1156.18659     1210.79603     1303.93545     1258.23412     915.44750      1419.48721     1418.53372     1471.31360     1181.88196     1273.93196     1282.65397     1345.86342     1393.02638     970.98892      1042.45227     811.69943      891.22889      765.49451      864.44351      1011.69501     1259.22725     1588.46393     1735.63004     1010.13455     857.24208      1329.78697     1433.77330     1236.03722     1101.00798     813.23773      1009.34706     1201.90226     1176.64597     1200.59700     873.86527      1224.68128     1286.07225     1262.05629     1267.74621     1257.87411     
1998 09 30 454.86487      507.53615      621.89893      678.05211      680.68491      668.11216      670.72826      690.59271      748.00327      725.08201      540.97444      824.81480      818.63749      828.29128      628.12150      729.60100      722.84075      764.26792      818.68625      513.13884      571.56915      446.43129      476.76657      412.83745      455.47406      575.17176      738.85528      941.98202      1047.97162     577.98021      477.63504      763.61401      829.51152      712.40142      629.63054      433.53154      585.35843      683.21155      693.96408      684.12428      492.73159      705.96959      740.23137      718.06001      722.00789      726.20096      
1999 09 30 613.76959      685.08893      843.01317      961.46039      938.70581      925.01126      932.17074      938.86424      1010.28252     990.16274      722.07378      1138.40618     1155.46654     1183.33792     872.92288      989.40797      985.00286      1056.98557     1116.22043     751.44948      820.83916      657.57663      699.13467      602.60417      692.43229      825.21694      1016.48137     1291.40427     1411.65128     801.44374      656.04374      1053.13556     1152.46703     979.78599      845.36061      610.82167      780.41227      943.51899      949.11006      939.79202      625.38734      953.67371      983.62786      955.76386      974.56914      977.30669      
2000 09 30 530.08771      575.94429      715.34977      801.22142      799.66748      781.71840      790.10950      840.50847      920.26771      864.57561      628.26104      986.12154      955.86043      986.33627      801.71965      905.26311      898.59771      932.73123      984.83008      572.50078      645.11608      454.37213      545.26188      437.31521      487.54430      642.30004      835.18153      1124.41256     1249.08424     643.27929      518.55805      902.20888      987.63378      864.83911      746.86853      501.38431      672.92946      835.81172      807.79986      829.20734      534.40507      861.73278      924.01176      905.36491      902.28735      891.01074      
2001 09 30 317.78642      326.03118      440.96605      560.74104      519.16950      510.47128      524.16982      536.04272      600.32896      496.66839      316.53090      567.74592      493.73756      558.83554      478.92542      606.44985      582.55605      591.00221      635.90716      268.26365      325.50356      199.39605      252.23919      194.86330      215.35360      284.10812      455.76809      602.52548      729.11824      311.39490      237.93830      533.28953      585.33709      577.86949      435.45235      231.97646      346.24235      560.27914      542.10914      553.83778      282.21582      557.59641      633.64013      597.60417      616.31946      562.19700      
2002 09 30 478.80542      556.37457      653.15533      728.71744      717.88916      706.07856      705.53911      718.33573      781.55428      776.85506      603.51288      901.71136      935.81727      923.97073      669.43008      751.41416      760.99137      812.97174      862.27377      594.45167      647.65792      510.07449      556.17533      464.89443      542.64128      676.24948      813.53576      1068.06772     1150.36406     644.55439      545.54163      833.13469      902.58612      744.19523      660.92907      488.45916      630.02077      724.58824      713.91911      716.95693      520.57475      732.26848      761.20397      748.34949      744.63102      751.49678      
2003 09 30 359.53381      397.92011      506.21365      605.84027      583.33169      571.25410      576.46216      583.10567      645.61437      584.66030      420.11678      684.83805      669.36252      705.45887      533.73382      617.89611      613.12994      651.64469      702.54596      385.51047      451.00963      268.79272      346.85612      255.10665      327.50541      402.13014      593.96471      751.54225      858.52722      420.27197      310.29194      638.39510      692.61413      615.53523      499.46113      296.89771      430.19629      600.97414      592.65571      592.06102      352.52659      599.53667      649.30306      623.04118      625.15459      615.56304      
2004 09 30 505.30988      520.20601      677.95484      745.97395      746.85888      730.61134      724.74719      766.86882      850.24357      767.70897      558.59727      855.71631      827.97105      914.35143      721.81112      802.50157      824.37360      867.46485      902.92291      517.14464      608.35091      394.35945      455.26965      380.31023      447.29308      524.37902      762.39708      925.59281      1077.66319     562.52189      423.20752      818.47860      886.81564      786.95727      665.85899      400.00547      571.48955      769.21250      741.61313      757.48337      500.41576      792.88646      866.23155      831.20528      825.21738      816.89134      
2005 09 30 611.58900      665.18968      745.45495      817.19357      802.66507      792.53123      800.06167      837.00194      904.71502      884.61205      690.89692      982.85590      1062.04762     1012.17945     808.00601      882.77065      891.03312      924.40713      961.71593      686.02682      732.33347      571.63601      640.82034      531.49527      640.30118      736.45930      884.69914      1198.01527     1280.74722     722.43234      638.13345      910.38837      981.65566      853.90673      761.41468      569.02824      735.57245      846.52273      809.11519      831.14140      649.45531      852.33423      916.71371      881.28806      891.34251      861.98098      
2006 09 30 472.71801      526.94240      639.10799      721.02864      712.13809      685.31419      685.90967      701.73424      767.51002      765.78685      575.15449      831.28587      871.69446      898.95648      676.38801      718.32401      741.40022      802.25429      847.25564      544.22942      608.08974      450.53528      516.44310      430.34420      480.65918      547.62788      774.85735      987.23897      1107.88770     599.63756      473.36642      806.75943      841.15862      725.43727      650.67361      450.53035      596.72241      706.16281      695.64007      697.69262      483.12612      730.00191      759.89722      743.78098      734.59297      762.47341      
2007 09 30 617.42531      688.47747      843.16535      949.97717      928.07954      921.29864      926.20000      950.40251      1017.55661     992.28581      741.06643      1110.64991     1143.64441     1183.51715     878.78929      990.41329      986.94523      1049.86151     1102.36031     820.72972      875.91410      685.60581      722.14522      635.70587      761.71207      843.28275      1031.12874     1237.71368     1331.97992     839.19374      691.90432      1061.85843     1120.22405     972.43244      862.46964      631.36603      821.37246      949.32984      936.21355      928.91382      643.25420      939.48886      979.56495      972.55588      977.76040      967.50923      
2008 09 30 428.28080      472.89592      639.55461      739.10654      722.42711      712.60883      725.24644      745.30186      786.66701      715.28668      496.76953      776.87560      707.45187      796.09406      636.51441      789.69978      769.75034      798.34432      850.16167      506.40298      562.96434      398.78975      442.81985      387.98178      435.22669      504.90955      703.82392      792.37611      894.22191      547.26782      426.98218      756.72047      814.16585      770.90305      650.68149      422.12030      571.73150      738.10520      732.78090      732.35521      437.23514      748.62465      791.51240      756.46793      781.44806      771.52200      
2009 09 30 481.16798      521.54938      626.88163      728.38494      698.73252      682.77241      695.84833      734.54936      778.95245      719.21216      538.19750      796.08666      769.61336      780.44665      661.56025      771.94493      759.41483      771.46167      808.59943      530.69009      578.00282      432.65216      496.80172      418.72623      476.95971      551.49535      706.91351      872.48359      970.31027      568.45916      489.84801      749.61273      788.71780      752.17721      649.33273      458.34945      590.74453      715.80110      696.42742      713.61522      493.84520      734.31563      804.29934      767.68936      780.73867      763.31936      
