       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1966 09 30 73.98781       80.69649       281.18723      419.30254      511.70173      400.49646      352.03687      468.64890      477.72183      394.45646      254.71495      151.95555      321.93897      120.87678      164.80492      216.66108      285.12881      351.30620      296.60090      396.12195      239.76753      247.06296      313.27238      291.14800      381.84909      255.27433      212.38637      350.54869      466.51424      292.23872      277.01054      266.18051      406.16344      395.32623      397.52553      228.68316      493.19705      293.84456      520.26128      425.45636      299.17831      362.49065      276.38778      350.65673      411.27007      189.85118      589.12363      524.45348      424.47568      492.27818      255.18899      459.53329      192.08065      547.05622      415.14804      547.14727      517.97524      306.60877      310.79212      357.16130      122.01508      341.25254      367.33485      621.36511      315.66918      581.67123      309.96346      223.62434      406.23489      355.03019      706.39693      437.21453      621.02267      671.20820      458.59426      970.27954      807.02143      438.32985      104.14549      128.67903      593.71166      1102.18538     172.95038      210.17711      2175.45224     435.21926      54.79917       413.97183      230.99496      138.40589      1041.29532     165.53795      486.79609      70.41662       534.26583      1238.65349     2849.81263     754.67544      121.89565      456.93084      142.91970      193.12286      288.52536      618.68089      610.00134      225.90526      728.41083      396.32139      94.52415       54.64166       790.14804      299.51002      410.38229      432.96946      247.04707      1427.94222     303.60578      191.44417      2736.89769     155.77722      590.59546      621.39457      167.90208      536.07328      86.25176       666.51701      313.60193      388.02864      408.91543      970.88946      539.61190      383.00727      1070.45375     1179.45415     305.35061      50.62058       428.02664      303.94886      307.17199      69.49749       337.13970      917.79722      412.95086      208.46493      517.81628      443.61925      845.22839      261.43700      854.91326      287.32524      563.52066      548.17385      176.10533      439.10730      466.36434      550.32154      452.39530      414.07999      304.38828      435.48296      404.32986      381.39610      459.51114      580.67688      128.22272      505.10100      433.74250      92.86536       168.13406      121.31705      471.82546      366.74573      
1967 09 30 234.39619      212.96507      526.93446      695.84322      833.33611      622.46725      643.43987      701.76690      562.77179      600.06206      363.32490      376.81719      391.47971      269.69792      453.73852      462.74676      587.79432      546.50497      595.77444      767.14600      369.68475      336.10955      477.60828      454.43668      436.09636      440.07273      301.30060      614.28489      777.48103      577.15175      538.14182      401.16666      432.07365      789.70140      419.44466      445.17684      471.52664      424.96020      544.38413      666.72164      640.31189      380.28629      530.46409      741.31062      510.67879      427.97436      615.68674      960.69647      875.76558      839.15590      468.60468      711.17294      411.00959      874.86265      645.13553      597.93771      548.22876      467.74003      580.95489      750.86692      291.03677      723.08755      672.88199      618.42330      594.44693      1041.97546     601.21056      497.54215      851.49680      657.21232      762.39856      954.03123      642.29553      676.81771      802.22158      771.13733      863.87655      860.99813      295.09945      298.15633      1035.57452     866.13357      413.32174      460.52140      2169.53500     724.65056      211.12431      788.90720      450.65799      333.89341      1011.85959     375.90662      926.02431      291.75244      1013.20229     1208.82829     2979.20802     1445.86773     299.47049      903.79983      368.78495      367.53762      564.30983      1106.86787     1148.38033     466.87237      1311.25716     795.24780      279.54675      251.32135      890.00289      637.32426      699.47147      734.97414      498.85400      1272.17618     570.08588      449.09620      2787.09378     400.23179      1150.30895     1055.39432     160.03677      1024.26350     282.95370      900.50288      567.20090      750.78516      695.73666      1066.67924     1087.28511     619.65317      1272.07618     905.70937      604.92296      272.65245      701.89545      559.16936      595.91288      329.38966      629.47645      1109.39561     781.98708      453.29192      1074.91613     873.35857      998.17302      573.92131      1055.49341     595.59663      669.10614      1092.28600     493.42764      929.61064      964.18502      840.85634      904.04318      506.46783      648.96096      946.36459      936.27790      774.08287      944.37381      1019.98293     426.36067      955.43927      846.23604      309.62213      517.04785      294.67587      1005.58637     684.72285      
1968 09 30 366.04832      381.65920      429.27778      606.39986      773.35338      552.45285      543.09022      635.44699      797.41101      747.11535      532.96969      270.44878      572.51678      424.33313      367.92680      424.36465      563.02693      718.81328      572.29144      753.49921      576.41843      579.91494      694.80079      689.87898      639.15280      621.61642      570.72935      548.26316      749.57236      551.71426      721.05267      697.78869      758.43129      773.36916      657.26915      398.25488      792.98353      754.44037      888.55364      769.26909      707.73140      469.76336      454.88645      765.04549      729.36826      333.59341      1039.86154     862.48364      792.01615      775.80544      421.66461      616.10930      353.21249      959.15954      948.96938      912.52949      849.53087      749.58885      481.59416      872.07357      232.91180      872.14258      786.96383      987.25920      553.91215      941.27565      731.53279      376.54582      1021.04368     569.78238      1214.04101     810.05503      1076.41633     1152.51407     767.93340      1503.21603     1359.28537     783.90226      220.76214      241.12602      1085.80421     1625.56314     320.76470      372.25850      2810.50285     929.29250      142.74734      707.01856      338.60686      249.35795      1582.61065     280.59131      1084.62857     183.82077      1104.10664     1931.38686     3529.77195     1327.84872     229.52046      839.67577      259.24799      291.98791      452.63492      1211.88747     1309.19583     356.15189      1324.22245     705.03335      156.63704      150.57292      1305.48920     541.73617      598.40205      622.25006      354.74791      2130.67621     459.64291      333.31850      3602.75585     290.99704      1114.31537     1251.92520     149.18640      990.77044      200.67628      1311.48140     462.01230      629.02926      586.18698      1718.06724     1044.45907     551.66750      1884.77305     1927.14248     475.54234      172.23969      582.52193      456.17206      477.14464      191.19914      525.52395      1683.47769     669.34808      357.09759      973.51706      795.26296      1627.36673     445.24730      1482.55424     472.36085      1086.07577     1288.75503     349.98183      899.54851      868.41126      1214.56691     1007.18338     938.68239      510.27803      880.42580      830.70459      644.95411      1096.83291     1322.85515     270.28062      1231.25558     836.06113      209.23383      317.12268      226.30350      996.92985      585.61984      
1969 09 30 207.08810      275.75641      392.60904      544.29693      654.21404      466.48507      404.47758      591.61420      695.88725      612.97242      420.89190      189.62880      446.31066      271.14483      223.99736      280.96228      363.99186      552.92949      392.63627      494.37621      357.92036      388.96872      417.59523      475.27049      458.68056      384.78155      349.99906      447.68385      700.54537      368.34694      414.14912      406.54587      430.81814      474.24502      448.44368      289.23404      541.41293      423.13073      509.08390      524.62121      344.93789      397.46701      360.74458      403.63246      530.20944      285.52988      720.45928      570.38505      559.67036      577.65404      335.52293      483.30676      241.56523      663.63829      547.14652      552.05481      519.74267      463.31359      419.00235      414.81258      170.21033      399.36082      522.91838      640.93834      435.17810      691.83102      407.39911      305.63717      517.94685      395.42223      947.07472      600.71335      743.38390      714.44575      504.12458      838.22596      807.79957      536.89436      164.74709      166.73418      686.48714      1027.04700     237.05462      266.43096      2126.00498     556.98935      102.97363      464.41357      255.54718      176.73191      1108.27318     206.37566      642.12181      140.38389      671.06799      1246.23288     3030.54930     889.04862      161.97400      624.51390      192.91251      253.66650      315.21845      681.55511      727.41017      242.79503      836.21761      471.19003      127.76109      107.46144      802.87944      377.40888      423.57004      456.76919      261.39989      1396.84086     335.17010      252.02858      2836.12928     215.15525      799.81904      762.52716      161.22006      648.39489      155.32674      839.29541      379.03638      479.43228      431.06896      906.94334      762.48482      467.05331      1262.67580     1111.96811     353.25495      114.26091      530.26076      344.67530      357.01456      138.65603      399.63636      926.49063      458.48038      257.21008      761.19342      563.75557      974.87236      297.45179      922.42614      324.10353      593.76267      699.68798      232.60378      573.58144      626.43121      681.10373      539.35477      450.46379      327.37227      587.70542      634.59163      430.10329      578.82575      775.67890      181.84026      574.64895      519.39784      160.94777      211.00585      189.10558      666.95065      446.20320      
1970 09 30 127.79125      125.97283      247.73683      390.89448      499.75923      352.37421      330.64791      436.16275      505.02374      434.94946      259.93410      141.40592      272.78679      150.39263      163.60152      205.45477      280.95978      355.87273      290.88802      422.22505      201.31529      199.87498      269.43285      257.35416      321.45456      249.09612      146.43247      314.65142      449.66537      272.82925      289.56711      210.37441      236.96927      427.02431      275.11736      199.31261      374.77101      222.81184      400.93353      370.76406      359.06276      287.49369      253.34604      419.27094      350.95367      176.00295      504.10994      460.22602      440.77874      459.47601      220.04512      384.35668      178.91106      507.69744      379.97053      387.93449      354.26544      300.89873      276.93560      428.18996      114.15421      413.92058      384.14222      466.58062      311.31242      560.30911      343.14587      199.51867      506.74166      330.31731      493.72428      457.08403      519.50609      507.00522      414.79903      678.51207      626.59056      460.13056      92.96949       121.89533      630.71903      702.59743      162.53757      189.83167      1839.17456     434.10453      52.36903       416.32418      239.48719      137.85727      832.38938      156.53354      575.45750      67.72249       590.74130      966.16469      2639.05317     760.82306      127.37219      447.22549      129.14981      185.80904      285.50494      693.56818      718.93568      224.31200      712.95284      436.70754      53.76232       39.52504       525.85692      302.41323      374.80331      385.78644      229.96601      1064.62194     304.36457      171.30062      2333.54058     143.30805      575.45465      657.58927      161.49737      581.01414      87.16089       487.92677      311.91042      414.70616      360.87828      720.87243      502.74485      387.87075      803.42573      745.01577      312.63060      43.06297       423.96375      297.34175      306.02175      69.94089       332.71954      741.91337      385.68040      205.93812      485.07905      423.67710      552.74770      267.89163      709.00798      295.24350      445.32224      632.24092      195.25638      478.30378      433.35200      551.28912      539.67736      330.47971      299.55030      515.40729      418.84478      371.89364      575.81737      597.94653      135.37815      582.37283      479.82273      85.91637       177.90489      127.52008      554.58141      333.52177      
1971 09 30 144.60037      141.53966      426.64552      572.98352      692.68244      561.79064      510.55748      612.23181      526.40045      421.79720      357.58158      275.32880      368.36610      150.11667      313.08910      354.17830      452.54812      369.38646      457.71330      513.88612      234.39199      279.49752      354.54177      342.87331      369.79872      306.01192      228.27637      517.27763      605.77215      449.71939      358.41798      290.71903      330.37769      544.97320      333.21386      350.30864      387.99342      325.46157      413.58105      430.68413      370.20748      431.32283      445.23051      441.96100      358.90159      327.40719      556.32714      752.89371      690.67150      701.34696      410.57198      595.61029      324.74284      602.47509      437.04976      414.90879      390.35781      300.71661      497.81337      456.31118      235.96806      436.51928      442.66667      441.97810      470.14755      892.67387      394.93861      408.68731      519.42022      575.10482      726.97076      687.78271      545.93351      583.85260      660.33195      791.81944      774.56203      644.98315      234.37771      247.76215      666.05330      871.11205      362.12098      395.64773      1981.69954     486.79569      176.49848      630.24845      384.70054      298.84532      805.31492      319.25696      636.07424      209.99795      636.57191      990.71508      2752.00061     1188.21883     255.69459      761.32338      316.96543      304.83470      459.94545      700.49963      768.37675      381.73626      1146.85358     647.40816      222.87258      205.95766      584.92057      550.60368      566.71083      601.95621      392.38940      1077.47355     477.41274      374.82540      2494.82317     334.91659      898.72373      732.58117      209.25477      713.79060      255.93568      645.01367      480.56939      648.27328      575.67957      877.73744      804.32681      535.68762      1179.19471     910.10956      493.24775      199.47972      592.57609      463.22188      488.64479      225.43888      533.88006      996.37211      614.62290      365.44701      856.42844      732.72270      851.70957      446.11022      894.93404      477.97476      443.91304      724.61553      386.69564      702.54068      800.53458      597.89489      586.07643      342.04384      524.56629      691.25427      760.13700      638.23152      623.14228      714.06750      321.72277      645.74625      656.03823      281.51928      401.76283      249.23136      629.45236      557.54493      
1972 09 30 417.10067      517.32089      621.93464      820.47406      964.84056      733.65655      740.84390      840.40051      1157.95900     970.86288      795.22774      417.83743      832.74081      520.23166      492.46286      520.62103      680.30419      874.66739      697.87038      784.89406      664.92286      730.24189      779.11663      813.95260      872.41701      672.72523      652.62838      732.94435      930.40379      653.81287      742.39202      757.15614      842.68495      792.07787      814.23115      523.21327      1024.67607     816.39393      1073.30762     895.69963      643.79779      489.49119      632.81174      752.89348      915.69302      531.69209      1237.10414     1082.09653     969.11337      993.79464      614.88846      865.08298      471.61879      1087.17506     925.20605      962.46919      905.42782      796.88250      723.42767      764.91003      357.61340      759.98770      881.61108      1195.79684     717.56299      1238.15169     791.67579      604.27072      878.88464      747.33141      1379.61250     1004.00804     1238.09901     1178.05664     938.54634      1389.38395     1353.05521     914.62356      378.29653      388.24366      1090.88244     1459.30990     534.84636      564.42013      2420.24479     951.56338      294.13939      889.28158      552.98180      435.44702      1420.21335     475.87534      1081.01352     355.25493      1025.55767     1641.62649     3066.15592     1576.95312     374.50717      1031.46816     478.36408      460.11942      658.87195      1099.91776     1196.07252     584.02629      1556.17591     854.72411      353.53221      343.46954      1245.46562     703.56354      798.40027      808.97354      613.43487      1826.65572     703.69519      567.87240      3099.44698     517.55971      1296.87393     1230.38076     272.99749      1036.48862     399.51287      1200.21800     700.10439      887.24132      790.42812      1490.53818     1159.03265     744.44689      1661.81424     1618.62555     701.70578      382.06289      861.75587      668.83722      672.86441      401.24051      704.73092      1443.30176     873.63491      589.39129      1115.70834     923.74438      1367.43358     664.72869      1374.98143     667.70429      1057.63844     1145.92069     616.33633      934.02282      1053.26992     1151.66109     878.88937      879.32343      735.44045      969.73825      1026.26967     862.49736      955.11260      1198.14437     528.80294      1068.61722     888.39875      432.56905      582.98549      392.79480      968.94953      836.96765      
1973 09 30 115.96381      104.24720      289.11969      413.62714      492.62023      368.17369      365.92461      421.33220      464.85266      444.02132      268.42373      162.48928      313.98232      150.28207      217.64961      239.67636      326.92712      350.30992      332.22952      461.63616      226.65381      203.87101      301.59129      282.62061      376.74632      275.11810      166.10251      376.64900      420.79366      322.89490      335.67950      227.42162      253.17801      488.06072      293.86134      230.80919      360.20937      227.62677      385.41302      426.08644      397.04621      287.00318      325.18855      434.26388      406.48758      223.86079      514.36302      604.66657      571.47978      523.80612      271.65244      411.87602      200.29924      553.77740      437.51815      454.56063      418.93492      321.85079      331.66376      449.25627      132.22516      428.26920      399.23255      523.61944      311.80697      666.84091      361.81741      272.92863      557.63414      385.11448      801.60253      561.91744      542.36493      521.62678      478.84569      762.94641      676.60331      541.30675      106.21668      130.57269      704.58049      860.10986      216.42038      216.17630      2043.87460     441.27825      89.86314       479.01223      239.13730      146.95552      862.77806      172.52460      569.29875      122.57957      691.73512      1017.61537     2712.81154     927.70852      130.05174      527.01328      133.32438      159.43021      304.20152      713.30737      739.99564      227.66626      841.57517      472.14740      125.50477      53.82901       602.23932      354.63333      415.58053      434.79868      233.29713      1013.70268     306.36147      171.24372      2487.18005     148.35728      752.20525      694.70651      110.92860      625.74434      156.49922      639.46315      285.77019      402.27735      384.22883      781.50257      648.27355      369.07595      932.05046      827.05003      327.09437      56.55955       365.29654      300.25176      322.27096      150.05405      330.48316      826.74187      424.25644      200.45690      616.86971      514.44741      653.36240      276.38920      887.77394      326.10807      479.65903      723.65164      220.10450      541.35203      564.75042      644.19336      564.17685      367.94738      347.60265      550.58109      579.68179      447.60706      663.59418      677.30909      207.28155      616.04915      519.18111      171.15362      235.88569      147.27614      608.23395      390.15188      
1974 09 30 359.52302      345.77611      527.44454      695.61988      904.03429      664.81825      668.15868      752.25150      1023.50781     893.21805      641.51878      365.62753      658.77317      383.78895      414.71482      454.31214      584.66584      751.23676      595.21242      890.20838      516.27162      541.32063      655.62937      645.85795      728.05731      594.65378      472.21104      644.84670      762.83950      570.14609      689.64046      583.88896      688.33071      908.17503      659.48435      443.89659      858.66817      642.75049      859.54491      788.07997      735.19899      442.10534      540.94717      843.59983      745.23546      427.26028      1041.41566     1002.49313     999.76774      893.83963      485.22717      747.03213      421.32787      983.96793      801.16073      808.07139      749.07992      647.41994      604.63615      832.21322      315.30873      800.64317      777.97590      939.41086      635.94893      1116.64566     720.63540      503.37128      974.25239      698.93653      1036.06412     1046.88403     1081.62711     1057.55569     820.31164      1293.05161     1252.38339     1001.58122     314.04530      336.26891      1146.76436     1393.69234     430.89132      482.16971      2542.64834     818.16690      261.82937      814.48669      476.81412      384.67987      1415.15984     400.44107      1023.42334     314.01424      1141.52610     1678.16187     3323.49184     1561.40183     324.28656      976.75406      403.21552      383.67389      585.75959      1180.29754     1267.82169     519.50704      1467.76282     817.28405      296.10206      276.88239      1192.40349     678.99725      711.74027      761.62836      521.24409      1842.63285     604.38267      475.88372      3213.45256     428.59952      1231.75368     1204.99692     196.33937      1136.08626     316.48197      1063.46139     598.00035      749.61317      733.36260      1478.33963     1115.63521     650.26838      1663.91941     1613.33542     624.46115      289.17509      727.45202      582.97974      607.02553      329.40111      656.24030      1431.05022     820.70026      501.01067      1213.80402     918.70609      1271.00137     583.26939      1247.14928     636.90650      953.65238      1217.89700     513.94425      962.94352      1070.94196     1015.62865     999.99359      714.97573      672.42667      1074.86315     1009.79210     882.12563      1072.58078     1165.92396     445.67444      1096.14056     940.67089      383.66792      521.91476      353.13010      1174.42300     716.47140      
1975 09 30 126.38223      116.47059      386.20468      492.07784      594.70593      463.53835      459.44530      518.51447      818.05856      575.30491      385.20678      255.80716      427.69066      109.56559      313.31934      339.31067      437.56567      409.15812      427.12630      439.52743      162.15072      283.22444      209.98750      318.28414      491.04734      190.61883      212.29033      425.41135      521.39135      436.30555      257.76575      248.42557      300.44819      452.25217      377.94362      301.77799      565.75625      265.28277      564.95728      361.47575      344.79662      366.42237      361.05127      416.80837      475.69039      271.30912      750.98001      669.16510      527.10770      606.02331      331.87865      517.27411      284.65453      489.23963      347.65116      431.98537      399.11086      330.98177      402.44002      396.64428      205.96756      376.47043      344.47754      613.46968      419.16914      695.41150      307.45719      327.47286      466.45721      454.50646      875.93969      528.07792      810.19552      798.21402      553.87748      987.63358      861.88949      501.21852      170.50208      190.61204      605.50548      1085.72073     294.80118      312.70420      2079.10317     351.50300      138.39616      525.77826      314.76483      224.82073      1050.48701     242.12675      488.10400      150.80704      591.21787      1285.48991     2918.68453     883.36111      192.90631      554.01730      217.96532      224.31119      368.07932      648.06366      674.46308      295.88827      870.20265      524.29211      145.14580      124.23907      663.59688      427.48172      467.98406      492.22345      302.32409      1322.05497     392.47384      255.36741      2833.49926     231.87191      655.56443      592.26332      172.72430      618.23131      184.17803      517.16810      394.75778      509.49888      476.33997      973.61607      599.06360      463.85101      1121.40988     1184.22497     389.92844      129.75109      472.54370      370.41478      387.33279      177.84312      410.51627      978.09862      488.18165      283.81818      616.17302      541.73643      814.58039      373.07573      816.37643      393.27933      548.92376      605.31271      342.45100      552.86252      609.36838      517.51930      545.99728      370.20019      427.21873      555.18164      575.12071      517.37427      574.04488      586.71378      296.73169      553.50264      543.78688      211.00664      315.73675      206.86399      585.80536      476.55518      
1976 09 30 338.54331      345.19192      590.56086      794.26160      970.43536      721.80376      716.06960      797.61340      978.95223      883.38268      624.67822      368.29950      700.85604      385.59631      474.43945      524.14158      698.66796      738.62354      699.63253      816.23054      575.48700      584.13522      697.31055      688.55200      729.67472      568.62119      528.58739      733.80114      867.27363      663.18023      624.62773      656.56327      734.15246      839.52399      687.97114      509.35483      856.62667      717.82676      891.12298      765.37752      662.35536      475.51001      650.11541      748.20939      810.17147      500.19247      1069.71163     1151.13038     981.21220      1024.91952     635.22152      840.43043      491.07002      1012.76458     854.24534      917.14288      858.48035      708.23763      711.84999      770.04659      367.68314      756.45381      753.16847      1040.20770     702.85009      1240.82929     664.91763      608.42789      890.80326      787.48754      1221.24783     1066.75154     1057.69527     1089.26790     937.31443      1401.91932     1318.13712     964.70526      340.66401      344.90905      1140.23114     1521.09411     540.75376      578.31693      2650.16795     932.94197      279.31155      937.39502      553.25277      404.49864      1575.61001     472.40746      1039.61807     309.42011      1107.04638     1808.09530     3194.09901     1599.77225     362.05222      1066.06213     435.35254      425.24765      656.81784      1200.40760     1219.69853     608.77998      1535.04300     888.40697      300.37682      310.17336      1311.84001     711.52481      830.02418      855.70819      592.52667      2075.83364     652.04707      533.65943      3190.48174     476.49720      1319.99197     1213.71640     142.20049      1146.63721     375.86654      1136.30386     639.37268      906.06936      803.73362      1619.50530     1235.68394     717.17829      1768.56959     1780.32618     714.77340      333.51695      773.23751      644.11194      667.30545      375.07444      752.61995      1523.58455     892.83313      537.07760      1223.59104     1000.58767     1441.93534     663.67833      1349.48094     699.43218      1039.74581     1199.42952     610.92361      1024.37488     1141.90988     1122.33659     974.19694      857.95786      793.83605      1038.22107     1086.33021     940.62336      1027.47606     1152.76908     499.64804      1052.88741     928.31715      424.64842      597.29952      368.25862      1089.45744     833.11342      
1977 09 30 90.04904       94.60023       176.76118      275.73683      339.53576      226.41813      216.60505      292.54815      455.53172      407.84612      305.18110      65.58680       387.59671      120.05105      78.72973       114.00132      172.41853      406.37150      185.06215      291.43179      196.01823      331.74394      259.46947      362.73171      365.54721      222.66626      267.01252      228.69110      309.85175      176.02562      265.00776      341.50248      405.16498      308.80876      410.77308      135.30894      423.78031      365.55476      445.85592      339.65412      268.20707      297.84507      190.86929      308.45770      459.35567      127.59641      517.33574      363.42185      342.97277      362.21384      182.38455      290.08255      120.32851      475.73143      490.88788      556.54814      526.27625      385.77449      218.94841      342.88405      61.77574       340.19274      346.11015      576.99715      206.39952      430.99738      295.38233      162.57845      430.30067      241.07499      611.15067      359.10481      566.31413      561.33566      326.71103      769.07135      705.19924      339.96785      45.72114       65.37207       517.89634      934.04429      117.31224      146.13890      2307.44058     399.12488      6.31264        306.76204      165.61930      69.58847       985.61984      102.70167      481.47235      25.95887       489.15996      1140.51176     3267.08149     650.27334      75.45593       358.78092      62.90721       105.74800      214.40529      534.30065      603.59221      142.17692      607.27950      320.10042      17.11569       3.64920        631.00842      219.71500      284.83482      305.75011      146.47875      1308.77333     204.11949      90.16547       3246.00032     66.57433       522.56977      591.01479      133.92577      449.53675      45.01261       716.18931      217.84560      294.55653      282.78998      847.55891      482.81828      281.83828      1011.75095     1030.30384     216.60965      2.62000        304.60610      219.82882      226.58453      20.77447       239.78573      844.80484      304.12724      121.43096      448.92151      339.71735      772.86003      174.75127      898.89822      195.96455      623.11472      585.88178      110.83102      372.06320      382.92729      604.03138      417.92123      448.81986      206.15213      380.18423      374.90417      282.73241      513.62808      591.26810      65.15784       524.42088      350.38993      28.14882       104.09406      41.01575       437.38371      242.34502      
1978 09 30 333.51789      327.82536      340.85673      501.81034      600.78807      441.47158      435.23354      534.35306      947.26625      846.24977      537.66933      188.43887      547.62276      347.34099      232.13133      274.43417      372.66519      787.90993      383.56811      576.48988      439.29053      438.17444      545.59129      537.93831      637.59337      448.49451      371.15678      417.36591      556.49147      367.73268      526.50863      450.03250      490.97430      589.74036      536.38473      273.93561      750.93418      473.32928      838.03770      686.42939      495.58823      357.98073      335.06931      590.27478      756.58034      248.95744      1059.05021     619.63413      590.51363      564.93230      298.12090      474.20245      244.69368      818.95053      654.72461      654.67636      608.45234      549.09847      370.99584      595.68477      160.99281      582.70540      649.26775      926.37263      383.97674      685.51892      538.43943      284.84500      681.62679      416.25926      1184.15094     622.88524      1052.02736     1075.76252     518.22194      1300.49565     1245.62257     600.74358      155.22949      171.58126      830.36620      1332.92776     229.51914      263.64387      2399.01283     689.33413      99.51718       531.20090      259.85280      187.35051      1435.99038     210.92120      818.08839      120.94092      781.87936      1647.25543     3279.30894     958.33726      157.79592      587.21293      194.43639      219.66087      344.96811      883.61943      951.12278      256.31352      921.17770      539.20040      109.10725      99.31994       1079.62067     386.06384      436.97696      448.93550      269.64180      1783.17241     348.54323      245.99793      3157.00722     212.19907      774.64242      975.04131      159.82740      782.85290      150.75760      918.08204      364.32109      479.96010      437.27727      1437.85284     749.40794      444.78335      1497.42589     1474.17237     369.00406      106.78971      487.53066      340.57335      365.42619      128.24979      395.51128      1363.73334     472.92624      266.55671      742.71490      554.96279      1298.55590     314.31366      1066.20940     358.71830      762.09256      888.88241      244.59547      600.04807      611.63816      885.12168      697.46017      611.69253      369.87344      708.39426      608.49379      486.01798      784.38071      941.28797      193.93836      934.42974      614.83939      173.28473      252.45072      182.22818      811.33847      432.69000      
1979 09 30 13.97034       10.53622       192.42523      324.05380      397.84883      276.94640      255.10603      363.37719      394.29733      273.28954      183.30204      109.55423      198.08044      23.43096       140.19403      179.55194      249.51476      156.91768      253.66027      246.76810      43.45472       110.18306      104.23273      170.04694      231.83919      98.95376       50.33803       251.42682      428.44280      252.72296      111.86159      71.02819       87.82563       255.00731      180.79303      168.81753      262.54560      71.30955       259.84877      204.57636      151.10327      197.43491      194.77687      188.56256      152.61682      134.87474      308.89929      402.96236      364.33859      372.24679      175.75576      309.59412      157.07440      290.08466      184.45306      246.01696      221.73881      188.57678      216.21317      189.15657      94.41993       177.36915      182.70731      231.13591      246.63871      463.60993      151.04013      152.00781      217.47623      266.90169      425.02053      345.64330      296.52877      260.55036      341.97624      454.00610      355.70284      311.67137      57.65364       80.62861       360.64039      644.56375      117.11369      148.01743      1702.80556     236.47594      26.16051       317.65824      156.72514      85.79057       684.25118      110.95751      269.14137      39.65253       378.68916      704.94169      2854.74611     621.63841      87.92499       366.53898      79.59530       140.82290      210.97102      401.40327      412.27270      152.21770      620.24841      323.58916      36.38072       9.82116        262.75029      246.13429      292.99970      309.61484      165.01868      830.21155      216.26077      114.03255      2510.40237     87.64837       479.24687      359.97618      118.00376      444.41549      57.62408       310.97078      224.01335      299.48994      314.56475      446.58743      410.49129      293.95671      582.16737      605.63971      228.91513      7.95276        328.45498      220.67839      224.16695      44.55732       259.47155      468.18647      358.77548      134.87402      426.99429      353.35467      381.94913      204.40822      509.91630      269.96291      263.90931      379.58774      141.79829      362.64440      407.96209      350.72486      298.20822      153.51015      249.93081      355.09705      376.56877      394.58834      322.52309      369.09428      113.68236      333.63303      358.28349      103.30070      176.06263      84.11417       360.75875      266.81264      
