       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1966 09 30 782.97548      794.10159      1067.83582     1061.71807     1069.61482     1024.50860     915.65579      1029.27763     760.17063      876.39570      889.48179      1117.03776     866.34722      746.25724      1139.95037     962.88331      1119.81780     901.50830      1043.83811     960.90969      885.67246      834.83168      1013.98850     886.43020      862.37865      898.29000      812.18872      1068.65223     1040.60138     972.56899      933.80088      871.01731      970.55070      913.83082      852.49474      951.64136      842.65996      960.03473      893.89125      833.84914      781.93227      1014.70514     1061.12603     785.63779      849.39291      930.59925      802.91709      1358.91623     1292.79215     1098.34876     1003.05167     1081.39646     974.08323      794.85599      807.01538      831.90231      761.33927      818.35651      1020.44871     769.59282      973.97385      769.11934      737.78933      856.45784      967.53079      1240.80073     714.25914      984.01197      1046.52092     1024.86354     718.09259      1370.45107     794.37769      758.67723      927.50728      744.25133      682.03097      1044.91910     853.24009      925.26912      1056.91352     691.92756      981.82323      962.15192      437.68979      884.03546      956.52968      922.89903      966.84587      995.59936      754.25443      992.17388      921.80699      957.49163      967.70023      777.48991      333.37368      1338.14371     952.17737      1319.35326     915.00570      968.01581      1034.01820     863.73326      874.93409      1039.66334     1276.49963     832.39009      991.31714      930.82624      1014.72119     1103.20652     1008.56995     1052.57617     1059.37527     1014.85307     1020.37677     897.33951      739.21282      900.24798      1427.47680     938.21477      962.96612      967.42991      1007.41683     1024.43340     886.16067      906.77309      1031.14059     1075.43936     1492.95313     894.07382      901.34806      1021.48610     1000.78386     854.41651      882.87225      925.26316      975.99243      1022.29475     885.08716      894.08490      1151.91596     919.89548      1369.69186     1205.41333     1056.24407     1022.11322     920.39813      1042.64019     916.28768      1002.53350     1084.53191     1058.03901     1479.18357     1023.01448     937.06862      1007.33275     1350.77625     1148.44484     1614.13178     1437.36358     1098.04500     1126.34370     1202.79325     1165.61259     1056.73619     1251.98535     1471.72622     1104.68976     1372.00629     1025.35229     
1967 09 30 827.82911      841.77779      1122.78509     1114.02551     1123.32481     1077.04620     963.20994      1079.39369     807.01412      925.06018      945.09277      1178.54142     922.72212      788.49103      1204.89617     1015.91590     1182.60751     954.34338      1101.42421     1014.78928     940.14882      885.84759      1080.08160     940.10938      916.55713      952.95353      860.63340      1120.87713     1096.49162     1026.04501     989.71734      924.60824      1035.52269     962.70893      905.14200      1002.39667     896.57063      1022.97080     948.94083      879.53341      822.37522      1065.81327     1113.52901     825.78699      901.05708      978.99036      854.26860      1435.61223     1368.74035     1156.85808     1054.58846     1136.78218     1026.58490     836.50456      851.57434      879.72058      803.10369      865.04294      1070.99339     808.60389      1026.51449     807.74359      774.98799      909.77769      1019.54928     1310.78765     749.63902      1033.34715     1108.15252     1078.94021     763.61374      1453.35404     844.46157      802.19815      973.32151      789.01551      719.94327      1102.57183     896.93883      973.56615      1116.80602     732.41004      1031.70333     1012.15467     467.97003      932.71583      1007.16089     968.89299      1015.16911     1046.56358     798.53026      1042.34190     971.86513      1007.52466     1018.83129     827.69684      359.92954      1419.45496     1001.93394     1398.71048     960.98055      1018.75288     1088.23060     906.83743      920.82449      1094.56334     1352.37891     871.83661      1043.37670     979.13343      1079.90465     1163.54369     1061.97919     1109.37038     1116.20920     1087.31901     1074.54458     942.82203      801.64219      946.30547      1519.03051     990.35550      1013.19336     1019.35829     1060.64475     1089.83583     931.00737      953.05858      1087.09589     1147.41242     1592.04477     939.45593      962.01160      1092.49245     1054.66492     897.85995      928.08349      973.59565      1027.88918     1077.24082     930.86902      951.67949      1219.56523     967.96149      1457.32459     1275.99327     1129.67308     1078.71490     977.33476      1101.07882     971.82900      1061.74415     1145.13311     1117.07326     1571.30895     1086.08914     989.37085      1071.27558     1433.48869     1215.52177     1719.31976     1525.05986     1164.84238     1196.64459     1272.65938     1237.47693     1112.84954     1323.54926     1562.77041     1165.62392     1459.23573     1076.17306     
1968 09 30 765.16652      779.99130      1066.78057     1060.60992     1070.03946     1021.23671     909.35510      1029.45473     733.65900      850.12815      866.41507      1116.12455     849.25420      731.17134      1135.34627     956.15497      1117.92684     877.35012      1041.34179     954.72588      871.95424      818.72506      1002.09864     865.69498      840.34126      891.55060      797.16058      1072.16368     1041.78369     966.74689      924.23228      857.30708      958.31520      908.17616      833.89879      951.70712      822.77004      949.75363      870.62619      816.29794      772.49271      1019.52181     1066.49578     772.80743      829.40869      933.83716      782.39810      1365.97741     1297.72830     1103.39279     1008.82384     1085.58069     974.76871      779.46530      793.59964      815.13773      746.21437      798.38853      1026.36964     761.80985      973.72192      760.95150      726.61874      838.69959      968.92115      1247.29890     705.08211      990.29343      1044.20743     1024.25080     699.05811      1377.51311     776.35138      747.69503      931.36185      730.42254      670.40550      1044.53516     856.82957      929.21716      1055.86638     679.77319      989.02803      969.40118      428.81016      878.03854      960.17312      921.31761      973.17650      1003.80412     745.45125      1000.01195     916.29570      962.51177      966.37669      769.91906      323.43677      1351.27452     956.86266      1328.00378     921.16932      972.69509      1041.84607     859.83913      869.93660      1048.45286     1288.68214     828.16470      997.42199      937.50056      1008.88364     1105.92554     1015.20850     1059.59743     1068.49668     1006.87665     1028.13381     903.19076      727.32627      906.02056      1442.73153     929.61983      966.94870      966.47375      1012.10333     1023.17178     891.38823      911.44328      1037.49042     1066.40036     1508.28979     899.23936      897.16454      1011.71151     1008.42483     858.68789      887.78982      930.29466      982.81046      1025.11147     888.47528      888.21536      1161.89747     925.42608      1381.57822     1210.02863     1055.06514     1029.67219     913.40331      1048.12627     906.49259      1001.35495     1091.65013     1059.04855     1487.84492     1013.65318     934.85970      995.49573      1360.95660     1148.01845     1625.01699     1445.92087     1095.13023     1119.84584     1210.23163     1154.15921     1049.30490     1255.54556     1479.95489     1105.97304     1371.73634     1030.93815     
1969 09 30 766.39139      776.36820      1035.57385     1031.93632     1042.59132     997.77095      892.09910      1002.50165     748.38641      860.09827      875.21641      1080.60652     851.38275      729.98631      1099.61033     927.47556      1082.00837     885.89203      1008.41129     936.91831      865.71983      819.24355      990.73708      870.96093      848.99958      877.27635      795.56727      1041.15191     1008.25537     937.23564      912.23325      851.98853      949.66621      891.93885      838.05608      921.33868      829.76708      939.53017      879.76931      816.70629      763.07865      987.28194      1033.86496     767.08355      834.75633      903.29352      790.90854      1325.91048     1262.93131     1072.07253     975.41998      1054.89553     942.96723      778.58934      790.35940      816.90774      747.70112      802.80550      994.06424      752.52434      942.12815      752.66424      722.60357      840.84587      937.25705      1211.23167     699.25401      958.17046      1024.10672     1000.47400     706.74859      1338.78048     780.33975      745.02125      904.18363      731.34239      670.05752      1021.05040     828.62416      898.20808      1034.86658     680.37343      955.64460      935.50025      430.79018      867.68966      927.78358      902.22744      942.12511      969.06398      742.68463      966.09575      904.82748      929.52881      948.08862      765.57301      326.02168      1306.18004     924.32799      1288.88532     890.41232      939.61856      1007.83711     846.41295      858.13589      1013.08856     1245.76642     814.26847      962.64005      904.72064      998.71940      1078.23630     983.07031      1026.37211     1032.30397     1000.25619     994.25984      873.91467      728.11482      876.29062      1393.73283     921.69660      939.06461      947.21932      977.16960      1006.79845     863.03551      883.33523      1005.75648     1059.51019     1458.22299     870.78399      886.26302      1007.55864     975.11401      830.37247      859.83592      901.53789      950.90945      990.47606      862.88052      879.63547      1123.63699     895.03186      1338.23854     1178.56282     1039.57295     995.33126      905.68115      1017.54381     902.31652      983.51558      1054.17413     1035.23880     1444.74803     1006.82580     918.78696      992.95050      1313.31387     1125.35830     1576.37255     1403.63841     1078.32413     1107.34823     1168.65275     1146.41191     1036.49257     1217.03320     1429.33074     1072.71500     1345.18698     999.53095      
1970 09 30 805.76379      815.98532      1092.63661     1086.16662     1096.18137     1048.57108     936.79463      1054.04051     787.24183      903.85595      919.52852      1142.87537     894.47798      767.49949      1161.68933     979.84442      1144.72451     930.57404      1066.92353     983.21553      908.23819      860.64760      1038.79523     915.08299      892.19808      920.34964      835.25359      1096.59334     1067.45949     990.52771      956.24951      893.02593      995.33317      935.69824      880.48745      976.11200      871.86664      984.64617      924.01671      856.88554      799.97591      1044.00326     1090.81885     803.90233      876.23900      957.90990      830.89343      1398.12671     1330.29171     1130.16444     1033.38840     1111.32756     999.29231      816.13943      827.94479      856.77534      784.66900      842.19277      1050.26719     788.63230      998.17059      788.54918      757.04686      881.18251      993.45260      1277.69277     732.67308      1014.00277     1074.64284     1051.91438     742.52738      1411.73025     818.10187      780.43943      954.25508      766.72161      702.47321      1072.88832     879.83787      953.35824      1086.03428     713.33778      1012.92527     993.89497      454.54854      908.78627      984.95425      947.70034      996.43187      1027.89027     777.86553      1023.74675     947.58467      987.69472      994.40610      802.90122      348.76536      1382.33125     981.85270      1360.41864     944.01281      997.94822      1066.21442     886.80188      898.81672      1072.84138     1318.18565     854.22617      1023.17762     961.39803      1045.91799     1134.70890     1039.53208     1084.79966     1093.35968     1048.38983     1052.49974     925.51512      767.23709      928.55388      1476.11790     964.25455      991.30349      994.15943      1038.56470     1055.57825     913.67698      934.31876      1062.50336     1108.98820     1543.99403     921.71611      929.94910      1054.27423     1032.47150     880.97764      910.19530      953.51996      1006.56090     1051.54679     911.40649      921.44594      1189.08188     948.50171      1414.57273     1241.09703     1089.44995     1054.29479     947.24172      1073.74847     942.97098      1031.10166     1116.98937     1087.98811     1524.51298     1051.15711     962.81514      1035.58076     1389.93717     1179.25416     1664.66778     1480.37248     1128.10480     1156.98450     1236.60647     1195.21091     1081.86846     1282.12958     1510.35779     1129.92753     1408.89659     1054.78251     
1971 09 30 779.16018      784.80503      1028.32559     1025.78844     1038.80079     996.16683      892.78084      997.75278      768.53381      880.68638      890.75639      1072.19991     861.66902      739.31547      1089.19770     918.55209      1073.03158     902.82020      999.96654      938.30025      873.15265      829.00909      996.16617      884.51915      863.66114      879.79501      804.73522      1035.07552     1001.26240     928.17956      916.84928      860.03038      955.78813      893.30169      849.65773      914.66237      842.31491      944.55180      895.20149      827.82240      767.58157      981.27383      1027.78566     774.58659      847.90899      897.68156      804.62586      1318.59801     1256.41451     1067.03999     969.46470      1049.85157     935.77856      787.58976      797.86657      827.08592      756.69916      816.81993      988.33002      755.47292      934.57782      755.70163      728.09172      852.10490      930.48574      1204.99766     702.96666      952.63667      1023.24601     998.26717      720.54167      1331.20181     792.54732      750.47193      899.42569      739.81475      676.45911      1018.81589     823.63526      892.47639      1032.93415     687.50143      949.96887      929.91645      437.61195      868.85649      921.76990      900.02407      936.74683      963.46885      745.82799      960.50340      905.21333      923.83329      946.00617      767.80969      334.59397      1297.21843     918.54386      1281.19004     885.60989      933.65112      1001.91609     845.63365      858.01767      1007.12673     1237.43498     813.28631      956.70147      899.92651      997.99534      1073.58246     977.30978      1020.38543     1026.17260     999.74582      988.40268      869.13492      731.35680      871.48013      1383.03836     923.33193      933.64504      944.23573      971.39573      1003.87324     858.18008      878.30449      999.90426      1059.39445     1446.53819     865.84500      885.57841      1007.74490     969.10240      826.25695      855.17186      896.32617      945.17393      984.74967      858.15335      879.67780      1116.09554     889.90861      1328.38139     1172.33610     1035.48971     989.02399      905.77067      1011.38557     904.13699      980.33207      1047.97294     1030.86302     1434.88015     1006.83077     916.01705      994.09395      1304.57766     1119.73267     1563.66664     1393.64976     1074.39413     1104.70974     1161.78944     1145.58629     1034.53069     1210.16099     1420.21719     1067.34995     1336.67714     994.22292      
1972 09 30 719.36720      733.46220      999.66047      995.41211      1005.24506     959.52204      855.56964      967.60703      687.87281      798.24407      813.76491      1043.70124     797.55001      688.93838      1061.08023     895.20618      1044.62676     825.02250      973.98677      897.28513      820.55942      770.57431      941.41292      814.41856      789.60126      838.81885      750.92970      1006.39304     974.55315      905.21047      870.16237      807.33686      900.39072      854.93376      784.99676      890.77304      773.96665      892.89441      818.84416      770.57965      729.26326      955.16967      999.98580      729.84492      781.44175      873.86354      736.16262      1277.03426     1214.29347     1033.92781     943.67634      1018.41515     911.93006      737.24572      750.28126      769.69787      705.57679      753.41857      961.84311      720.52609      911.10835      720.23215      688.58330      790.26842      906.44964      1166.53984     668.30957      927.33035      982.02838      962.14568      658.36226      1286.66226     731.33040      706.95599      874.34693      689.48019      634.65109      981.10224      801.82516      869.28004      993.36610      642.50039      925.10660      905.49942      403.36175      830.35353      897.73873      868.02676      911.95874      938.20847      705.05077      935.54570      866.34954      899.96436      911.08994      726.11700      301.16326      1259.01891     894.68980      1239.82966     861.96572      909.50836      974.88388      812.79432      822.42337      980.05653      1201.58045     782.48881      932.22428      875.50438      951.54297      1037.43353     950.25863      991.42698      998.26130      947.46765      961.37262      845.38506      680.65592      847.73179      1342.01545     879.43048      906.96271      910.11153      946.45224      963.59133      834.80380      854.03955      971.12388      1005.61594     1402.22111     842.21983      844.14510      953.77702      942.85418      803.64733      831.16412      871.30727      919.39986      959.68496      833.31698      837.70381      1084.24943     865.85132      1287.28105     1132.84219     992.39958      962.15078      863.00166      981.45202      857.72976      943.38525      1019.86749     994.81704      1387.34917     958.18688      881.74859      941.66895      1268.47346     1079.43110     1512.37843     1349.20686     1032.15900     1056.54687     1130.32263     1090.36038     991.31356      1175.93088     1379.92401     1037.91498     1287.17209     966.87712      
1973 09 30 791.47577      803.99061      1071.81865     1067.83718     1081.64145     1035.75843     927.15729      1038.90145     769.57198      886.23983      901.85482      1118.91141     879.87070      754.87964      1137.11996     959.48601      1119.73253     912.24445      1044.17064     974.76678      898.63143      846.91327      1030.39851     898.10164      874.58469      913.32961      823.85997      1079.01796     1045.55497     969.76374      948.93170      885.10816      987.93875      927.93044      864.74203      955.70636      855.11238      977.58065      905.77750      844.44817      793.04140      1026.08389     1073.31676     795.82978      861.08265      939.43782      814.54761      1377.75671     1313.39441     1117.80163     1014.84823     1097.40810     978.38770      805.44140      819.35764      843.92744      771.94244      828.39564      1034.07250     781.60227      977.39946      781.08224      748.60144      870.25083      972.59541      1262.32928     725.05315      998.59850      1065.64562     1042.08453     728.17768      1394.12812     806.98298      772.09879      943.80931      756.85484      693.18844      1063.25330     863.23828      934.35539      1076.26207     703.90065      996.92560      977.11807      446.78516      900.10282      964.36634      939.39312      984.33829      1012.47099     768.96567      1009.60237     938.56069      969.05810      985.40552      793.74895      339.28724      1365.38763     962.41162      1345.94686     931.16779      977.90726      1053.82400     878.78413      890.85532      1059.29269     1302.79968     846.72200      1004.94095     946.09876      1035.90078     1124.63593     1028.79312     1073.91608     1079.68340     1037.57664     1040.33460     914.28301      756.02341      917.32020      1457.80368     955.17014      982.96672      986.33716      1018.81611     1047.12402     903.31671      924.82199      1052.56857     1098.15345     1525.52971     911.51925      921.30532      1044.08034     1021.31261     869.72133      900.26256      944.27591      995.89983      1032.11880     903.56251      913.21945      1177.25211     937.88472      1400.25449     1230.52362     1081.50905     1043.60882     939.30300      1065.21035     934.27969      1023.77175     1105.08219     1079.76553     1509.46456     1042.46419     956.00180      1026.38593     1376.55688     1170.61687     1646.64020     1466.06091     1120.14233     1148.28519     1224.78452     1185.67292     1073.74926     1273.68844     1497.72120     1123.51921     1397.83001     1040.45387     
1974 09 30 746.25423      761.36832      1038.81497     1034.41411     1045.16827     996.97580      887.55839      1004.87441     719.13307      831.23098      849.04358      1085.06772     832.40266      713.42565      1101.03758     926.14297      1086.04289     859.60932      1011.34620     932.53026      853.26128      801.67131      981.92119      848.12938      823.82069      871.97659      780.07281      1046.93134     1013.89043     937.04331      904.78447      839.86038      940.26451      887.41797      817.82113      925.71671      807.81844      931.67217      854.57373      799.09875      754.33152      994.77592      1041.44695     754.92715      813.75792      909.75500      769.03603      1336.60759     1270.61924     1078.82835     984.00518      1060.86188     948.21890      763.09998      777.34838      799.36450      730.75508      782.42036      1002.13990     744.74221      946.85163      744.30970      711.08116      823.89153      942.93650      1220.55229     689.54332      966.59239      1023.16089     1001.60977     687.46863      1349.36857     763.03839      733.37626      909.34251      717.28196      657.67629      1021.96190     834.88659      905.55124      1034.54872     667.42007      965.21668      945.64994      422.38283      861.28895      935.71884      901.22692      950.18351      979.90931      732.58482      976.37156      899.16810      938.84730      946.40772      758.20231      319.82478      1322.74730     933.06288      1300.83013     899.01062      948.51821      1017.65474     841.70751      852.76038      1024.09810     1260.95737     810.03813      973.17364      914.61371      993.50867      1082.75560     991.53243      1035.28494     1043.80740     994.27311      1004.15481     881.53888      722.50611      884.17817      1413.32889     913.43754      944.59051      946.52168      987.93755      1005.80256     869.91805      889.60548      1013.78966     1051.94458     1478.73007     877.60976      883.57537      999.18493      984.70434      837.59973      866.42548      908.15872      959.59308      1001.04379     867.48753      874.63392      1136.07461     903.05247      1353.87519     1185.69019     1039.46388     1005.40512     899.14287      1024.85534     892.75482      982.84347      1065.80158     1037.57373     1459.11748     998.68947      916.65687      982.39459      1330.12447     1126.76325     1594.70446     1417.43216     1076.80373     1102.90514     1181.94002     1137.99018     1030.60537     1226.91341     1446.50565     1079.59134     1349.13390     1006.83960     
1975 09 30 727.47468      742.58915      1013.57202     1009.60104     1016.96691     971.47236      865.87458      979.29233      696.68156      806.76129      824.42045      1058.35417     808.41611      696.49865      1080.77040     912.35093      1060.64449     835.05390      988.15789      908.52651      831.11990      780.27516      954.23961      824.79253      799.69003      848.84792      760.00137      1017.22945     984.99979      921.26405      880.88366      817.41952      912.69975      864.45261      795.27064      899.48744      784.28481      904.55052      829.43852      779.10112      736.84984      961.96173      1008.93133     737.45760      791.32240      879.00334      746.27784      1291.83974     1228.07919     1043.22243     949.48352      1028.10741     920.62153      744.72862      758.02959      778.46629      712.62565      761.93762      968.85574      727.03633      920.75054      726.68871      694.58769      800.71912      914.11771      1178.31023     673.88241      932.39299      992.71133      972.17893      668.01505      1301.05944     741.33232      714.45038      879.56719      698.11858      641.53794      991.39121      804.40831      873.05859      1003.68727     650.13813      929.05564      907.88317      411.82597      838.37776      902.89966      875.73344      916.08506      941.89759      712.77018      939.36729      874.81510      902.67310      919.53902      736.09700      311.90418      1269.39546     898.05690      1252.17434     865.41409      913.19133      979.97004      819.90788      830.19378      985.07195      1211.03340     789.00448      934.33932      878.48108      962.41584      1047.76634     955.67101      998.02510      1003.79015     960.21026      966.59595      849.25490      695.19986      851.42950      1353.19211     888.83308      912.30553      918.64362      949.77499      973.39597      838.42528      858.16854      977.74078      1017.80459     1414.69398     845.95475      855.35701      966.17459      947.51234      806.64783      835.38441      875.81024      923.95951      964.24325      838.09288      848.22217      1091.79656     869.35691      1298.91740     1144.46221     1003.41709     966.94639      873.13790      988.91713      867.65676      952.70409      1024.99253     1004.68821     1402.92487     970.16440      890.32552      954.16131      1277.88825     1092.03660     1529.87728     1364.36375     1044.13103     1069.85812     1137.46717     1105.57480     1004.18365     1186.24467     1392.06024     1045.79466     1304.33977     974.03867      
1976 09 30 687.72894      700.78086      951.29373      951.12505      961.11579      917.41948      817.35196      924.74472      658.99843      765.93791      779.46516      989.77048      763.06626      657.45137      1008.28966     848.88631      990.49283      791.14246      921.85123      858.50853      786.18493      737.22810      902.77890      779.67423      756.50697      802.82841      718.82098      959.98807      921.42397      857.34397      834.28921      774.63140      863.88863      817.50885      751.37915      839.40137      741.44213      856.70034      785.34662      738.36496      697.06508      903.61538      951.07424      698.86510      749.59921      821.55493      705.78047      1219.69299     1159.23784     984.15771      890.29158      970.50302      858.98879      706.19899      719.32748      737.83633      674.88599      723.34465      912.01123      688.02964      858.62994      688.01392      658.34503      759.29911      853.30741      1111.49497     637.85613      875.86462      939.46329      918.46631      631.15922      1227.00165     702.83145      677.50016      827.42694      661.26984      607.44319      937.09097      750.52488      815.34859      950.00310      615.60163      871.42720      848.97056      383.72555      795.14932      843.09101      827.26538      860.94894      883.48062      675.52661      881.91000      829.43535      842.77423      870.44489      694.86218      282.31707      1194.35406     838.57327      1179.74327     811.17988      852.87824      921.32957      776.18258      786.10617      925.74547      1139.50129     745.31345      872.57365      821.46062      911.59018      989.07314      897.97699      938.46573      943.21924      905.73445      907.95299      796.60152      645.44224      797.97320      1271.42682     842.95367      857.12380      868.00915      886.86376      921.15599      786.12293      805.00248      919.35133      963.14058      1328.36101     793.25429      806.87747      913.34689      889.23075      754.31708      783.24721      821.62404      867.03583      900.88851      786.48203      801.92580      1025.72981     814.17066      1220.98284     1079.13120     948.45833      906.66335      827.16762      930.08716      823.29797      900.85513      961.40139      948.30467      1320.13781     920.51995      841.65064      906.12397      1201.49734     1032.24554     1437.30097     1284.42643     988.48621      1013.78322     1069.19090     1049.51217     952.55294      1118.88238     1310.72320     986.00046      1232.03405     918.16477      
1977 09 30 761.65222      775.64135      1046.29691     1042.90959     1052.78895     1006.19779     896.92606      1011.36081     743.29678      855.04553      872.49666      1093.17358     852.62535      725.67868      1115.65999     937.51460      1095.71637     882.60172      1018.59225     945.32651      870.87623      818.91432      1003.51043     868.63216      846.69762      885.99985      795.85566      1050.81214     1016.30622     946.89322      921.38243      858.00962      962.28131      897.94687      837.26713      925.77820      829.48891      951.92131      878.58588      815.44586      763.52148      992.09714      1042.10424     766.66465      834.63506      904.76985      790.95802      1348.32585     1284.33029     1083.53405     979.44868      1065.02284     948.05304      777.82266      792.70002      817.39677      745.28256      801.42426      999.88227      752.67209      947.84198      752.81386      721.57579      845.47138      941.60723      1229.05305     697.50466      961.45317      1037.57451     1010.07418     706.96806      1363.46111     784.18798      748.56579      906.37737      734.77224      671.20554      1032.58987     826.29537      898.57825      1047.91788     682.89549      957.99107      935.86372      434.80966      874.83161      930.52715      907.05736      944.40888      972.11284      748.43435      969.11164      913.03733      930.18353      956.50878      776.20498      331.21402      1327.84301     925.16063      1311.22635     891.61310      941.04223      1013.63956     850.12090      863.79440      1019.43119     1264.49656     814.98977      963.49284      906.00348      1014.87449     1091.54888     988.57870      1034.37803     1039.89665     1019.76322     1000.22523     875.43267      745.06047      877.78915      1419.72480     931.01544      942.69331      955.76193      980.66318      1023.17735     863.69467      884.63952      1013.58298     1077.93670     1487.68990     871.64055      902.10035      1026.06203     980.27146      830.38291      861.34658      904.06938      955.10356      997.39111      864.66428      893.44601      1137.19763     896.83962      1362.98735     1196.86141     1060.11856     1001.67832     918.54499      1027.49960     913.81450      996.55760      1063.52725     1047.67527     1473.45048     1022.88135     928.05699      1009.46066     1337.08842     1143.29621     1610.82503     1430.56955     1096.22632     1127.31248     1185.18690     1167.77088     1049.66961     1238.02458     1460.28459     1087.76691     1374.06066     1005.76885     
1978 09 30 720.26703      743.24143      1049.79087     1042.98637     1049.72111     997.91073      884.69828      1011.22166     676.36459      787.83018      811.45044      1098.79190     805.52859      694.76173      1118.03891     940.84374      1100.89293     821.20092      1025.16841     927.85061      836.13839      778.55425      966.42815      816.45753      788.05907      864.55874      759.85255      1055.77109     1025.41520     951.91591      893.25789      821.44850      922.52279      882.77963      790.08986      936.58681      776.79544      916.45757      817.68325      776.04933      745.57189      1004.13524     1050.76345     740.93758      783.75858      918.86293      737.17430      1343.85986     1274.51865     1084.59566     993.75407      1067.46334     959.96330      743.94471      760.33905      775.60209      710.27335      753.61050      1011.22161     737.42715      959.18905      736.26995      698.57847      797.17217      954.01483      1226.49746     680.41462      975.51944      1018.91654     1002.18896     659.02857      1353.30686     735.64283      717.91858      915.93397      696.81789      642.22311      1021.49378     842.72753      914.76424      1031.84648     649.71075      974.63360      955.01436      410.09269      852.97684      945.84639      901.07642      958.46245      989.62329      718.82147      985.87211      891.38252      948.46086      944.56243      745.11805      307.83130      1332.08536     942.57588      1305.87906     907.36655      958.30674      1026.62616     838.20399      846.91817      1033.64472     1270.60608     807.66360      983.25408      923.49896      981.03898      1085.08799     999.68969      1043.34046     1053.47529     977.18477      1013.05405     889.19849      702.52291      892.06076      1422.26662     901.37223      950.73751      945.37601      998.58199      999.33529      877.26425      896.64908      1021.22268     1034.39252     1485.70143     884.94829      873.69402      980.06661      993.61392      845.14716      873.40935      915.31593      967.98896      1012.36214     873.19951      863.43646      1145.30600     911.22711      1360.23804     1188.00576     1030.53231     1014.66709     887.09214      1031.29266     877.15838      979.07334      1076.31495     1037.80144     1462.25967     983.35532      913.59428      962.91605      1342.35615     1124.24271     1597.34227     1422.10296     1069.80084     1090.58266     1193.42008     1119.73033     1021.76670     1236.00987     1458.48551     1088.34395     1342.98351     1014.98601     
