       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 448.78535      469.60379      586.23688      706.01731      668.43560      651.81446      658.84364      667.48775      751.05016      673.72756      483.41630      757.71169      722.67508      773.44363      632.28031      722.00995      730.20793      759.66033      809.58821      418.92424      482.75320      340.53579      408.92176      331.18273      363.54672      456.86296      651.37887      840.58547      952.31020      475.82579      377.98708      715.46219      778.18746      715.15558      581.18735      368.76463      497.40603      692.31034      685.82151      693.85308      427.28324      687.78160      753.90179      729.07212      737.40869      699.73115      
1967 09 30 590.61493      645.57632      749.65689      852.21121      834.39878      815.20873      815.26487      815.44688      879.96170      905.16897      696.12061      1039.62615     1069.79951     1068.19070     801.00951      852.27837      869.60817      937.91650      994.62506      672.40552      738.94810      612.20312      667.02206      571.89139      627.49527      768.46639      945.46061      1219.26644     1330.38358     746.10695      633.44227      955.86054      1052.83213     851.89710      764.60114      593.58490      730.59005      826.88037      828.86640      832.89139      607.93244      832.14048      863.82505      849.06874      846.29803      854.39083      
1968 09 30 662.19872      672.25684      836.27920      950.48229      920.47104      900.85126      909.27318      941.69346      1051.31785     990.38137      707.78945      1124.37020     1130.47349     1195.89095     938.67848      1012.81695     1032.96632     1090.57232     1136.74926     692.73069      781.71368      597.96818      666.28309      573.09741      629.51527      723.87238      969.40351      1218.26021     1378.47348     748.30006      616.87359      1075.85081     1156.02862     981.17606      844.46650      596.70332      749.00798      949.05953      929.65629      958.73015      649.09640      953.15713      1021.77847     1023.03210     1004.60063     976.78917      
1969 09 30 509.79511      519.24977      632.83318      723.65166      704.97312      683.91802      680.54763      690.98840      769.59637      746.15721      575.45114      873.81003      820.22511      884.64846      670.71539      731.95564      749.78137      804.82243      863.56627      459.07888      555.70995      379.49620      464.73234      361.28056      397.66945      540.31792      753.13492      952.78787      1094.79986     553.17855      429.70135      801.66127      891.43353      728.24298      635.14412      421.09827      549.10790      707.58007      709.09095      716.46056      478.82961      714.11142      757.62551      738.96488      733.78989      740.26088      
1970 09 30 367.99372      395.41220      485.24511      592.72297      541.53661      518.80915      526.76816      531.49627      596.64039      542.46351      380.60970      633.06207      604.01954      596.86476      499.39350      576.07383      576.18382      595.27705      649.30256      311.89840      363.19638      233.40055      319.14218      230.76678      258.15457      356.17059      518.16585      714.11224      808.22386      369.64671      288.33027      572.86415      631.94031      572.54286      469.74147      286.79165      405.32535      561.69529      543.17466      548.33712      344.93031      560.08732      607.98191      583.47088      588.79904      577.11837      
1971 09 30 535.90425      564.76250      687.46450      782.65173      762.50817      752.61087      749.88590      754.15238      844.32793      778.40412      570.87203      909.74439      901.93685      933.36889      735.35497      808.16490      811.24715      858.16334      915.62892      532.77574      600.42456      452.10636      504.84134      433.93473      483.09628      598.96360      773.82866      1046.27272     1178.22572     579.55967      468.80935      837.18054      921.72432      802.96490      659.19948      442.84859      585.19129      780.13909      777.01296      766.56250      513.79813      794.08540      833.71712      818.83526      819.56056      820.65171      
1972 09 30 820.94174      837.87813      1003.60838     1094.51439     1090.21974     1062.98970     1070.31019     1117.94225     1224.60319     1193.89537     888.22323      1342.21218     1395.19200     1436.94150     1126.98549     1172.69670     1199.56841     1260.63740     1304.66703     880.64675      977.16489      757.98999      838.80222      692.64002      812.68719      942.77146      1207.14419     1597.52294     1770.23878     965.40147      815.85351      1239.14433     1353.10496     1140.26982     1012.65017     751.02374      940.55907      1117.41764     1080.84352     1097.79241     834.20843      1141.57319     1206.80345     1195.51149     1179.42249     1180.99511     
1973 09 30 359.52548      397.22167      475.09500      560.53691      530.13425      517.31596      526.05678      544.18882      600.20729      550.25599      444.09351      634.53290      632.55048      617.21857      517.53026      579.98175      581.62980      600.06937      639.70955      387.34568      437.17802      332.35308      380.35541      322.47161      350.16246      426.96231      549.29591      738.14875      814.75553      427.28176      356.76837      587.07720      632.24429      567.40564      487.76319      345.66596      435.63231      554.82835      535.79956      551.42175      378.31569      559.16577      615.03838      597.58909      593.18889      570.04946      
1974 09 30 582.50067      607.72911      737.61491      834.99552      819.98344      797.02804      797.74680      803.99869      885.09928      875.10181      651.67688      1025.07529     1028.27550     1055.53319     786.50411      846.12183      855.64202      930.22558      997.75884      602.36102      677.23454      508.98577      569.02567      464.84654      548.54348      673.38327      887.00990      1184.55891     1317.24132     660.09328      534.90043      935.71118      1041.18115     845.91198      732.93473      512.18885      654.27986      823.81115      829.07205      825.64160      577.11877      840.22183      870.21925      848.92655      851.08793      867.89446      
1975 09 30 426.74591      454.97405      606.40630      735.98975      688.66002      688.98523      696.97753      678.90966      727.90153      653.37057      489.44727      746.82084      676.01014      781.62557      570.90483      712.82677      722.73705      753.14977      800.63281      480.14824      553.96162      395.03903      429.56176      382.76297      417.24762      492.40710      681.36931      732.31415      825.57502      519.37366      398.82304      712.34762      784.02288      720.03658      588.35565      395.84579      514.86965      691.27250      706.40849      698.59544      412.81047      680.80174      725.79976      704.36705      714.15793      684.89956      
1976 09 30 760.21594      794.39399      925.00066      1023.65764     1008.53336     993.49285      998.27256      1007.43511     1100.54470     1064.46238     784.78863      1211.76387     1213.19880     1290.72798     975.10023      1064.16398     1083.63526     1144.37344     1189.18096     792.20863      865.47892      728.12574      770.78118      660.41293      734.48560      882.50959      1056.31917     1371.99316     1536.87915     856.47481      735.05536      1115.61485     1212.14021     1051.21091     921.31831      696.29322      847.57983      1033.39419     1027.44163     1038.25233     742.00653      1035.81715     1101.11742     1074.55858     1074.88570     1059.74135     
1977 09 30 360.16770      358.86717      469.76433      567.79872      537.41491      523.13649      529.38428      533.41221      591.35844      510.65481      351.10917      583.87923      480.08361      550.27298      483.67583      585.92003      576.02691      585.82353      632.64474      281.51527      337.22063      216.07159      281.80059      222.01699      224.93243      314.07482      462.22421      594.44024      691.40978      333.09623      255.21880      533.73269      598.20746      576.55061      459.73096      272.72235      366.65012      565.20518      555.93797      564.41280      323.33201      555.58806      614.39001      587.37584      600.07096      559.52454      
1978 09 30 481.48977      491.20027      613.26128      699.63616      685.29998      666.00325      672.45627      683.12259      767.69009      729.96294      552.75161      872.54023      789.01069      851.31922      667.55883      733.55808      746.00070      800.67322      859.59214      447.43634      528.69320      389.91608      459.42481      376.40949      399.22661      530.03357      728.11850      933.14601      1087.25063     520.78684      422.95883      790.49236      883.56390      721.99526      633.11397      426.81335      537.58462      701.94042      701.21620      708.60085      461.02177      704.81579      757.58583      740.99113      735.84298      728.43295      
1979 09 30 300.56038      337.98315      387.19933      467.64461      448.46378      427.79467      440.42610      431.40020      488.19123      455.59538      333.03718      540.46769      524.24186      523.44118      398.65875      472.64347      469.55027      516.31475      544.18519      284.68861      320.13996      225.57356      288.35900      221.08447      237.25211      339.71829      445.04033      630.79018      707.93165      322.44336      256.41148      485.18725      542.97168      467.52115      386.97132      254.32711      345.23168      450.54556      452.11590      445.77474      291.39558      460.53181      498.38096      487.42950      480.27808      481.80783      
1980 09 30 477.07084      488.81999      612.59710      729.07097      683.15293      677.47540      692.60639      687.93864      784.87445      707.70976      531.33329      848.85815      842.44882      861.26988      679.32247      755.34171      754.19255      797.45835      836.78925      479.03031      554.15473      389.42050      454.32323      357.97243      431.42513      523.55138      695.17793      994.85166      1138.70653     514.48772      414.86649      765.03431      834.27181      737.83762      597.22458      385.19235      508.52923      719.59655      717.64341      719.91533      449.31189      713.28198      775.57048      760.85100      762.32302      716.13546      
1981 09 30 611.00130      621.85379      733.39496      837.81942      813.39261      793.99863      798.56414      805.44820      893.57968      880.82177      678.30919      1000.88171     1008.45804     1011.36448     806.95117      863.00773      868.24082      927.86491      976.05238      577.90110      660.91470      505.53832      593.50289      471.86029      514.43353      694.27751      863.65810      1181.08751     1313.30263     663.68319      564.84282      920.49212      1000.43439     846.68794      740.14298      543.93310      662.35391      824.09000      831.71805      827.39657      594.39372      838.43469      879.04554      860.85767      876.56898      855.67868      
1982 09 30 673.12972      712.77290      849.54296      955.85773      925.23157      911.51704      914.30557      905.15416      986.65845      993.13835      799.03296      1131.21871     1240.29095     1237.37051     878.27864      932.31425      963.88862      1037.36056     1089.31132     791.03263      857.23456      724.75148      749.01594      661.29958      747.71336      875.30478      1033.02102     1399.34514     1503.90811     842.61881      738.84437      1044.39723     1142.33719     943.56165      830.28470      663.15272      784.97914      925.25001      931.86296      914.68813      685.85385      925.33713      947.67070      933.07189      942.02218      941.23774      
1983 09 30 434.24443      468.29849      631.32648      747.46247      722.23108      711.57826      716.72573      730.73831      840.31179      775.04094      565.84457      937.58443      902.76250      974.09797      716.70005      791.18512      809.70891      868.98699      930.90708      505.74726      585.16384      418.81085      471.04755      385.99130      441.35862      574.01048      771.36883      1066.93472     1222.34466     559.98756      419.60069      846.10217      937.09312      776.73716      628.16303      401.14831      539.19598      738.37045      744.51109      749.84651      418.45476      739.98000      795.94118      801.20440      791.77931      756.07928      
1984 09 30 629.68934      653.90082      753.38047      848.94675      834.80765      813.57688      819.01310      818.57423      890.20891      891.76470      687.56080      1033.13281     1044.59741     1040.94681     807.52690      867.52217      866.70803      928.69375      986.67217      607.53897      672.70995      558.34550      622.75052      517.45497      553.53039      746.82457      883.14417      1213.32409     1342.76225     692.05272      597.06614      924.16136      1024.53683     862.01778      751.28986      566.05677      688.08100      845.27374      849.64698      839.19884      613.35751      849.09457      887.51213      861.39767      869.45601      864.81380      
1985 09 30 373.69050      396.54085      491.99572      581.60033      551.32410      537.73098      538.89383      534.36049      612.29084      585.23295      447.68951      718.29421      733.66504      739.47065      533.50665      569.36062      578.18928      635.91011      687.36935      389.87399      457.49344      303.58439      368.60889      270.83990      344.32251      440.96235      601.83297      865.50887      994.14400      427.53464      343.28739      639.49613      701.10381      569.65641      475.71630      305.42578      415.79458      555.56348      557.40502      553.65460      366.37904      555.54217      589.78794      579.30210      571.81714      571.04257      
1986 09 30 536.34783      551.47952      665.16106      764.42383      745.02298      726.57031      729.47153      730.69582      814.90458      770.71729      570.05268      903.40660      874.51308      905.85536      733.76947      777.04617      783.79592      829.27857      891.52263      513.52207      603.04142      410.74535      490.80920      385.51042      451.80624      575.96928      776.98056      993.92422      1110.90134     567.61753      456.36321      823.34832      899.63187      771.98902      663.08301      442.43739      576.40258      750.22418      751.95189      751.96399      506.93032      760.62708      808.92518      794.57572      786.85297      775.46072      
1987 09 30 376.88256      403.83129      507.37991      602.38321      578.05871      564.31819      569.06169      574.17762      652.63237      611.25624      460.03611      732.96099      723.27996      762.45947      555.71170      613.23816      625.24872      675.23301      727.54055      407.37192      475.44439      329.16218      383.22352      300.56206      358.14370      457.05214      623.37480      846.38944      960.99467      445.96462      350.65752      665.53432      740.18730      611.09628      506.52036      329.40246      444.26808      590.51078      589.50938      592.66968      359.92411      586.34301      628.76146      623.44588      614.67358      594.15779      
1988 09 30 391.56189      378.97900      507.18159      597.20258      572.76448      564.26809      573.39868      581.96912      658.25398      570.77428      390.12780      673.28061      594.05739      691.07549      553.08193      634.39469      632.95782      657.27671      698.41251      342.93899      434.72605      229.22896      318.62354      241.16292      280.74604      344.39718      551.10225      676.02033      794.42715      376.40569      259.65410      618.00702      694.15793      620.69003      488.06304      279.87323      391.22312      598.05157      597.67106      604.70408      348.73286      592.13926      643.27944      633.47413      636.35484      589.74337      
1989 09 30 597.58101      617.78735      778.78375      889.64202      846.65720      844.69462      833.12483      831.46231      891.49499      855.37834      636.93619      977.47351      1006.63396     1020.43362     776.79255      867.02657      874.13811      918.36036      975.33201      644.02344      713.15474      543.49163      580.36848      495.17197      587.97779      697.73312      873.07383      1119.04036     1217.95840     681.91563      562.05366      910.27416      981.38893      869.40216      754.86779      515.07458      675.85090      885.36870      860.79946      846.09087      566.39341      848.06084      877.43090      856.84875      862.37044      861.85385      
1990 09 30 642.28917      667.70150      793.69234      874.65343      848.77676      837.93371      840.00741      837.83552      897.88856      879.14430      664.71672      996.67365      972.16338      1012.94684     805.10234      865.77084      873.60424      928.74562      982.31075      640.07788      711.54781      553.79984      610.97075      524.76854      583.66006      701.35849      879.23167      1105.61222     1222.87139     693.56642      577.91415      924.38493      996.94225      874.53293      769.32367      562.89120      690.96649      856.47959      862.04408      854.10871      629.92931      859.79451      886.46257      868.49582      878.24053      874.72023      
1991 09 30 679.71308      720.53372      862.96524      942.32067      935.47873      907.16505      918.88983      924.05511      1006.87514     948.84788      712.96134      1083.38341     1061.58371     1126.99673     871.53750      969.63968      984.24351      1031.82037     1086.51767     702.16800      800.70065      597.75972      667.26358      568.83494      633.55559      743.19101      965.97133      1181.76561     1334.85238     755.91312      633.20544      1008.34818     1097.57731     965.08728      846.99260      606.85401      756.54123      948.66470      933.81763      941.31613      680.34691      956.78720      987.03851      976.11433      975.97596      969.88538      
1992 09 30 454.23847      467.21276      587.35562      722.65699      672.78721      662.06658      668.82243      646.46670      715.41394      649.65675      483.29179      763.92627      739.66723      757.32391      592.89957      700.65752      687.21665      716.06960      773.55883      426.92418      487.33925      355.92452      415.51863      333.26543      375.79412      498.67415      630.04694      863.79523      963.43694      476.46820      383.66605      693.10671      754.27577      698.57795      558.61220      371.09365      486.03767      685.42156      690.30362      676.52265      416.00928      673.30889      719.41134      687.33101      710.22007      677.20232      
1993 09 30 417.81037      411.96505      500.82831      600.79470      573.89583      575.11077      585.54368      592.21538      650.53500      608.03436      443.58596      729.53903      665.83087      703.06165      573.48975      646.15554      630.40689      663.25369      712.61718      355.35307      426.82968      271.22614      359.31042      269.68462      305.02696      405.78708      596.02701      810.82972      946.28709      415.79763      325.09819      648.23272      742.23133      615.45686      513.78375      341.27492      434.43635      591.65941      599.22207      595.51216      375.91717      604.12930      682.35574      633.57806      642.15734      622.46350      
1994 09 30 321.15109      339.25479      449.25837      552.76025      524.31999      511.52967      519.68080      532.98657      595.31486      532.33367      378.10642      599.73804      562.47010      640.57023      471.63047      574.39368      570.89896      599.94771      645.50563      336.45679      388.08790      258.64112      317.57590      254.52620      274.80528      358.93351      506.84690      637.31560      748.87707      386.47266      292.23416      558.94179      617.30329      563.06772      450.06210      289.03112      392.13454      542.81590      524.26502      532.09724      310.17926      544.24310      587.24868      578.70364      574.44659      561.39297      
1995 09 30 473.22574      515.57613      633.91505      741.16729      716.66080      698.36417      706.48443      717.44882      794.44366      740.89597      561.75328      860.53857      880.80780      869.48634      664.03797      765.11435      771.96997      802.31688      855.10549      534.55904      596.04102      452.20885      517.99928      424.03193      481.62327      589.09272      754.28615      1015.72275     1105.89641     586.75926      481.06981      788.40855      861.79360      747.88688      643.89280      449.85478      582.42601      723.20844      715.57245      722.81571      477.97422      734.38834      775.24951      775.77823      769.88234      747.10591      
1996 09 30 754.75848      785.63901      914.77625      991.61737      994.74455      969.24509      970.10010      1010.95535     1079.95620     1084.42777     813.08468      1185.42444     1185.05367     1213.50194     1017.01233     1054.25613     1068.92743     1134.28095     1177.77414     761.93870      837.36505      664.43553      760.63545      638.28373      691.31629      841.97469      1046.88679     1342.97943     1481.39553     854.03686      728.14450      1103.79495     1199.68916     1034.04511     935.50052      707.57969      861.35596      1010.32430     989.74335      1013.53065     775.87211      1033.62618     1088.26335     1057.41109     1065.49418     1073.28222     
1997 09 30 889.37585      901.44177      1082.18844     1175.18554     1189.16573     1171.01802     1154.14375     1208.46618     1293.73881     1261.23696     929.17795      1427.41012     1426.40270     1477.10045     1183.89760     1273.55855     1283.73731     1343.88475     1392.79608     971.93876      1042.43956     822.70831      902.51519      774.60416      866.68248      1018.37846     1259.18397     1599.11090     1750.93804     1016.76670     873.83356      1319.99626     1432.65298     1236.77230     1102.62172     829.52095      1009.19098     1195.47829     1174.25539     1199.96532     875.62358      1219.09094     1283.55780     1262.11726     1267.73958     1257.94936     
1998 09 30 466.16693      510.26779      620.58164      686.51098      683.31027      669.68317      672.37011      687.72098      744.20097      724.23891      549.42542      816.97351      824.14731      830.20824      632.35378      728.67540      721.47977      764.14332      818.70295      514.51825      571.51394      455.59399      487.56045      421.75702      455.84743      577.24989      738.85718      950.02154      1049.12240     581.74185      489.43790      760.22884      829.67826      711.34667      629.80652      446.83697      585.03809      682.82722      694.07569      684.69908      497.04390      703.65114      738.41674      720.16416      722.30833      725.08940      
1999 09 30 617.80903      683.22481      840.60072      966.99101      945.98995      925.48444      932.58584      934.09628      1003.09685     992.24788      727.85698      1135.70109     1162.15666     1188.35350     873.67530      989.86258      985.50441      1054.13983     1116.27141     752.84864      820.82313      664.85453      705.22017      608.33339      692.92451      827.17723      1016.45327     1298.26293     1420.95948     804.77116      667.20019      1047.50030     1150.58235     979.45096      847.53296      620.86659      780.51149      937.07425      948.73787      939.25661      628.07842      949.38834      980.74317      957.07012      973.60638      976.15503      
2000 09 30 538.07047      575.65367      715.67406      808.88160      805.62935      781.74395      793.43805      841.70627      920.34902      866.08671      634.39548      987.46814      961.86813      992.55486      800.60227      906.28402      898.52709      934.99456      985.16989      572.83317      646.04488      463.52134      553.43146      445.03538      489.61765      646.80547      835.18895      1130.96271     1254.78062     648.31782      530.97503      898.10890      986.57448      865.45415      746.80567      514.17528      674.86470      835.74620      809.45830      829.52351      541.36688      859.20641      921.66746      906.10605      902.76752      885.65154      
2001 09 30 325.44226      326.52296      442.05001      547.08765      517.71323      508.45769      519.48560      535.49005      600.04280      499.85941      325.55785      580.70619      499.28301      564.28824      482.89572      600.97457      583.32521      590.80523      635.96604      268.29394      325.60391      205.47150      258.86909      200.88361      215.03101      288.47166      455.77667      609.85809      742.99352      315.87535      247.81261      538.51545      586.10928      578.31577      435.75980      242.84966      346.27870      559.26563      541.23666      553.55758      286.31858      557.23195      630.90761      598.26852      616.08400      563.73498      
2002 09 30 494.63077      556.01744      648.22563      736.37302      719.31425      706.78194      707.26105      716.55173      776.28948      779.58924      611.46146      894.39471      939.33003      925.02700      670.48279      750.59048      760.94767      811.98336      862.44910      594.72185      648.96853      519.34673      567.08742      473.43733      545.19016      679.77552      813.53287      1072.19937     1150.07090     649.15473      554.12289      825.21498      901.68479      744.04863      661.42485      498.84994      631.02622      721.69304      713.67851      716.09100      525.10119      730.74118      759.53217      748.34681      744.22350      747.29432      
2003 09 30 364.64291      396.66151      505.85478      604.74369      584.61675      570.99621      577.76559      580.68268      642.77950      586.23610      425.86637      692.22810      676.31917      710.54500      535.12893      616.98706      612.97202      650.99431      702.82493      385.64352      451.56798      276.56947      351.98035      260.72728      327.52925      408.47089      593.96939      762.08905      869.50932      424.71449      317.58680      635.77973      692.35294      615.41092      499.51687      305.45790      431.41175      598.78388      592.72927      592.90652      353.61566      598.77785      648.01592      623.10169      624.68644      614.22248      
2004 09 30 512.87272      519.93532      678.07824      757.01550      749.57768      730.67550      725.28828      766.41878      848.53194      768.86617      566.08764      868.54238      840.59962      922.06247      723.24347      803.51492      824.24255      865.05443      902.99100      518.80532      609.88999      404.43585      462.71671      387.64809      447.49104      530.00890      762.40491      944.89787      1098.10026     567.00911      433.90010      820.95141      887.97940      786.73810      667.70892      411.88730      571.62227      768.76851      741.98240      756.98718      503.01861      794.69380      862.35428      831.80240      826.14128      818.00634      
2005 09 30 623.91088      662.02220      745.68025      814.25416      805.45817      790.41554      795.97692      832.34471      911.67972      886.02186      701.04940      983.02196      1062.24402     1013.04229     808.56349      880.06992      890.78219      923.37180      961.66301      686.00668      731.04129      584.53132      652.77944      544.89407      642.27248      740.79973      884.69553      1196.77297     1280.43542     727.75127      651.85583      906.96341      979.24360      853.06750      759.43976      586.97776      736.55167      842.43288      806.23580      832.56851      649.26284      849.90901      911.56457      885.34388      889.63130      862.84142      
2006 09 30 480.32583      526.85736      635.15546      722.00392      714.34936      685.93092      685.87340      700.86173      755.92845      767.13821      578.48649      832.65748      878.10465      902.05337      677.74967      718.17306      741.31924      803.09248      847.04182      545.30850      608.06209      456.37166      520.85324      433.85720      483.53616      551.89447      774.86079      996.23162      1117.05054     602.63371      478.06098      802.83973      837.39436      725.33277      650.66606      455.97935      596.30651      704.22545      695.81993      697.22999      486.23747      725.83800      759.07396      740.73461      734.41603      759.68227      
2007 09 30 626.03177      688.23950      837.43508      958.46028      931.76660      919.85867      928.19705      947.41351      1012.95747     993.62000      749.53631      1112.19352     1151.02539     1186.28871     880.49267      990.00851      985.48776      1048.10444     1102.10517     822.34026      878.64167      696.28327      729.26510      644.17492      763.46358      849.72366      1031.09067     1250.17105     1345.69344     843.46713      701.89255      1050.47190     1119.15932     972.95973      867.05144      646.95699      823.72084      946.70411      935.77995      928.78460      647.76406      937.41098      978.19903      972.77711      979.52923      957.90109      
2008 09 30 437.34238      475.20163      639.78370      738.29880      722.62641      713.81088      725.28375      743.07222      779.53803      715.80621      510.86701      790.77193      713.70982      803.68862      638.03962      788.72368      769.98113      797.40668      850.21420      507.93546      564.66417      409.93578      452.99754      396.07752      440.62294      509.56586      703.83514      800.52344      902.68453      552.52250      432.40353      756.88259      811.86831      771.63442      650.08491      432.79060      571.53004      735.35676      733.07119      732.99714      441.65934      746.10837      792.05106      757.84005      782.14744      768.57306      
2009 09 30 488.36506      521.98616      625.78622      731.54227      701.95297      683.76093      694.51779      733.02393      775.47094      720.64692      545.20669      792.00746      775.25386      783.20501      662.47444      771.46042      759.33729      769.31190      808.59319      532.32448      580.14755      440.39322      504.07690      426.79910      477.87822      555.66840      706.91527      880.56957      977.76413      572.20892      499.49948      747.77492      787.45344      752.20592      649.22093      469.99692      592.62425      713.35293      697.20377      714.29111      495.44481      732.40584      802.28311      768.38498      782.96129      763.57564      
