       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1983 09 30 657.18503      609.83293      674.57203      752.40067      732.32401      717.86409      721.05514      767.00317      927.68581      861.96972      808.76265      1011.82206     946.04949      987.72277      912.98429      837.06431      885.89577      932.03460      968.93389      567.27031      653.75213      595.61495      650.84881      630.29770      527.18073      685.95771      805.63026      1135.26075     1269.58624     647.64272      559.59638      909.96187      970.59584      802.06373      721.41036      606.53623      626.83599      787.89272      755.60058      814.68536      592.44338      776.14674      874.62565      908.99851      847.98635      787.13426      
1984 09 30 792.29431      731.52033      779.76289      848.74796      834.39757      810.61648      816.88669      844.07240      973.88327      928.07957      873.85911      1071.80809     1033.62314     1040.06734     981.62206      906.80449      931.30868      976.50600      1013.28130     611.66955      702.79027      624.99972      710.52902      662.05707      564.51625      736.81335      869.46252      1222.18193     1354.55218     699.00912      615.38971      961.85114      1026.36350     879.66740      795.77250      673.31781      695.85371      881.18226      852.87858      892.99520      717.04193      872.69412      958.96440      964.84397      924.09807      881.42153      
1985 09 30 487.03845      441.56336      507.29833      580.74876      551.33176      535.15323      537.12974      558.95659      673.65618      615.60100      545.88708      736.19177      692.55667      731.84133      663.47834      603.82893      636.40452      674.45181      703.73722      388.43233      475.87688      359.95049      428.10143      394.34506      347.11274      440.12853      587.21106      814.67962      932.60653      426.29094      335.43013      660.85158      709.07184      586.01607      519.30043      383.78133      426.70522      584.40592      560.60471      595.94048      423.56685      574.87774      644.00539      659.67566      616.34145      584.38739      
1986 09 30 714.30095      656.62042      704.55423      774.18131      759.16938      739.07031      740.73139      771.68568      896.48764      846.37419      787.68337      967.45282      906.53641      934.42620      905.10409      824.85997      854.39706      894.24269      936.57577      555.25179      655.66210      552.60792      636.56976      600.75280      504.43777      649.45045      800.51806      1054.88994     1167.83323     638.31490      542.92669      879.43793      931.40245      800.92350      737.00404      610.13908      634.99796      799.36222      768.43516      817.03986      648.98431      799.39235      885.79181      889.17691      844.68392      807.11791      
1987 09 30 486.14686      445.45311      506.45877      594.56691      563.77396      549.29520      556.20274      580.05511      698.98296      617.34025      545.03519      736.52784      669.96523      715.13629      674.39688      631.60985      660.81602      685.38836      718.07844      387.41202      470.74649      363.64582      427.53256      406.39121      340.90917      432.07533      579.93643      790.88800      902.05338      427.37518      340.56806      661.33960      704.15317      615.18160      533.41904      395.06890      433.68504      610.25270      581.68450      625.71830      419.28360      589.52059      675.05094      690.34709      643.44561      590.50605      
1988 09 30 526.00568      472.70015      539.77368      602.27458      585.22837      574.17054      580.43548      611.57925      723.86089      646.89982      577.07233      760.11260      678.48716      728.22809      703.56057      669.85441      689.53698      708.45146      739.35206      407.27558      499.98985      387.56354      465.90081      453.18155      360.05948      458.23189      607.53843      797.62901      909.11721      462.55224      365.04521      686.64841      739.68194      641.81507      565.77827      434.25884      465.64089      632.94319      609.21911      650.45037      460.10794      620.45291      702.09900      715.44586      678.38551      617.39814      
1989 09 30 763.67424      703.40871      795.20619      886.31489      839.34957      835.06051      825.36350      854.14368      970.07059      888.32315      813.44976      991.90002      946.70509      988.79193      944.71483      906.90698      935.13562      959.38874      987.84642      633.04300      716.13806      630.90536      685.85792      674.15133      586.36420      696.02247      830.89885      1065.78508     1160.22588     693.12648      603.99773      925.92707      961.95151      884.22089      797.06060      660.96944      691.94887      919.62206      859.84183      898.22919      689.83432      864.01370      946.31760      961.72518      913.30460      869.03208      
1990 09 30 800.32400      750.44778      823.29032      875.49210      852.21191      839.57909      841.40926      868.74159      984.82494      923.06030      865.25368      1037.39660     963.50642      1018.98232     973.19412      910.00794      950.06806      983.60328      1013.62475     652.03209      749.88947      634.94297      710.14697      684.86937      603.46228      710.90181      881.88788      1096.87506     1210.86210     715.80391      606.95366      963.96814      1012.96144     896.32650      830.72997      686.94198      719.07214      894.45616      869.55939      908.02908      740.97490      888.00141      957.44038      974.43524      934.78031      896.07609      
1991 09 30 874.91106      831.31213      887.31205      942.72864      936.05168      905.38019      917.82759      951.13162      1090.40336     1027.37773     978.60222      1153.86074     1107.41153     1122.91837     1067.26870     1008.87983     1049.33533     1084.28731     1118.29824     743.48046      836.64065      751.63939      824.16330      795.41290      694.20275      841.03587      971.05519      1269.62768     1401.38055     822.95353      735.38699      1060.86351     1114.21411     984.17867      908.11550      784.22193      816.57519      983.92815      938.65281      993.28898      819.64468      979.06889      1059.51190     1082.72354     1027.78505     985.68184      
1992 09 30 610.65475      559.65498      624.91857      730.16184      683.95241      670.57049      675.35458      677.19068      789.63250      700.29774      627.00451      813.34739      726.09477      784.16559      751.78016      735.96743      754.93781      775.94497      808.93105      436.77892      528.46008      424.77724      496.68429      474.17172      390.10568      498.83654      646.67322      854.92345      969.85184      498.31343      403.61910      739.63073      784.14798      719.54450      619.14128      477.91788      508.63679      726.88319      700.94146      732.20013      533.51541      703.71443      782.67771      784.25130      752.57314      705.77671      
1993 09 30 523.03714      452.17372      509.59669      595.61444      566.75821      566.23475      578.54933      604.17544      703.92594      625.29554      566.01221      737.06357      630.14050      670.14921      687.37065      675.48725      671.79097      685.55293      720.69229      342.42296      425.02816      345.27045      427.38045      409.68411      290.93672      420.31960      562.52520      793.74379      917.22595      424.90656      347.81643      650.95755      708.94794      626.56674      538.67253      431.23353      438.49866      618.88880      597.43335      635.55876      449.00349      614.98959      740.82972      709.94386      682.33040      625.21189      
1994 09 30 453.90661      418.70862      481.57992      555.02020      528.10064      514.00133      521.67830      560.93483      663.60009      582.29982      516.32829      662.82241      615.16273      656.86638      623.11344      610.18494      631.65350      646.14514      668.74177      374.49770      443.20977      341.04746      412.14717      390.96419      329.12477      392.33961      538.60937      707.35817      814.73616      417.00271      335.07602      612.48493      642.11494      580.85530      512.32055      385.58330      429.42897      577.18495      530.80849      578.63652      408.84116      566.88301      646.17151      665.25212      615.86579      580.95728      
1995 09 30 643.64184      604.64750      658.86853      745.07800      722.44108      700.77310      708.97760      744.05489      865.43882      796.49548      734.18218      899.13311      857.66719      873.49755      832.55555      801.23700      831.34068      853.86412      881.77175      545.67534      620.51638      532.44125      617.14668      578.42413      496.18069      608.42207      739.00837      997.63355      1092.74098     615.49880      523.57866      823.71018      864.27279      769.15534      695.08842      574.58600      611.95955      762.34309      724.11491      773.94187      592.00163      757.83490      847.19697      865.15707      816.82040      770.45317      
1996 09 30 955.90850      900.86438      944.69189      992.40210      997.89570      971.04395      970.96123      1039.16075     1171.33904     1141.79903     1106.19387     1261.65199     1197.27098     1221.47644     1184.24864     1090.40083     1135.63504     1183.65556     1217.81461     801.94704      898.10508      808.10381      917.81161      868.27432      747.98560      912.24989      1077.34371     1369.31158     1497.42247     912.54812      819.95929      1164.54333     1238.87709     1053.11051     1010.25583     894.16389      919.83087      1048.60508     995.47306      1065.53355     921.17096      1059.01141     1155.44219     1168.39807     1114.95265     1093.09505     
1997 09 30 1116.18778     1046.54657     1116.52532     1180.83492     1198.64274     1177.08986     1159.38016     1249.76625     1425.55114     1353.49060     1292.18582     1503.23655     1464.96045     1487.31385     1418.86794     1329.24778     1371.94136     1414.41319     1452.04516     1021.46231     1102.74120     1015.21891     1102.10350     1054.74270     941.10382      1131.98001     1277.74754     1671.85346     1807.13974     1102.47706     1002.98771     1394.87802     1456.57744     1265.08343     1196.32040     1062.25020     1083.65854     1244.99438     1186.06472     1267.40535     1042.75573     1254.46690     1373.46962     1415.07961     1333.97376     1284.20604     
1998 09 30 595.07638      547.48646      629.16392      681.59137      675.32770      659.49343      663.74286      707.28301      806.98033      733.73484      663.91830      818.17361      733.12672      795.75942      769.91654      762.69772      782.26177      801.16282      823.36690      482.08460      571.19658      469.59003      535.41118      528.65565      425.09095      514.61591      688.84820      841.90275      945.64283      547.94098      454.52549      761.52461      804.74128      724.96337      660.27966      525.79408      564.68209      714.71485      691.94065      730.01116      562.34272      716.36161      805.77918      810.11868      768.21437      733.58181      
1999 09 30 879.93166      826.55407      881.61051      966.31624      946.18659      922.40613      930.54743      972.36722      1123.67918     1073.81378     1026.37781     1205.09249     1177.11650     1184.95769     1133.42394     1044.76405     1077.31534     1122.39377     1158.33948     788.00570      874.50256      801.84350      858.07180      835.64143      748.92382      889.20299      1015.53104     1348.50183     1467.88141     857.14673      766.32287      1108.78935     1165.37547     1004.25388     935.21973      811.27233      838.42587      992.34165      954.85624      1010.21533     823.51503      983.50701      1080.85058     1108.61554     1046.88400     999.44770      
2000 09 30 759.58377      698.35321      762.49956      824.42649      824.33469      797.74377      808.72556      887.44552      1028.57160     948.51811      881.04948      1071.81542     1014.17251     1027.63157     1010.95315     962.41176      985.37685      1005.28447     1039.62180     631.06847      712.80842      621.01296      721.99257      680.33843      564.88111      720.34996      872.56988      1200.26789     1319.30313     719.42826      636.36522      974.71741      1029.26999     901.69388      831.08244      704.48061      740.42532      892.42018      830.79560      901.17349      710.53631      903.13908      1015.23959     1033.57916     972.26214      925.51598      
2001 09 30 444.03014      394.16238      456.84345      539.95561      514.25691      503.03278      511.76817      548.72753      637.48909      538.44212      464.58247      638.24988      514.61712      563.73377      591.77895      615.84897      614.04732      617.38610      648.03542      286.76447      347.28412      296.70747      362.21493      358.92102      240.37963      350.28222      465.36313      654.38790      770.50620      356.79883      293.03893      563.72364      612.45903      580.68430      478.59579      365.10266      383.89354      576.05668      537.33153      584.75621      380.81056      566.51349      665.27143      649.81147      633.93286      572.98916      
2002 09 30 635.53694      606.53025      662.04541      732.84225      712.89982      698.72702      701.81070      737.97585      847.17726      792.52060      746.47489      891.84312      862.18224      895.19588      826.40734      788.58603      817.45377      847.58988      872.18348      573.54023      661.60861      547.47906      620.41659      591.88078      531.84998      621.26246      770.50927      971.49938      1062.06454     623.74920      536.34903      831.78266      872.60071      759.32880      699.14516      580.83142      618.65141      754.86087      713.28293      764.87226      594.06787      745.87304      821.40083      839.46114      793.10678      754.64746      
2003 09 30 510.01446      473.56866      529.84334      603.69176      585.87589      571.64055      577.85582      605.16793      704.86084      632.22741      571.15232      738.21152      683.18024      714.03213      681.45472      650.72969      673.02513      698.30919      724.29490      401.57677      483.35944      376.85118      454.51038      427.46716      355.20811      447.47556      596.61725      790.20175      886.86021      456.68713      369.90695      669.94523      710.17324      632.47963      557.49141      428.41447      464.81652      632.20672      598.13383      642.54939      458.84968      619.35595      708.08450      705.69520      668.03554      632.55348      
2004 09 30 697.01724      652.40228      710.72723      763.88592      757.59128      734.96407      728.46314      793.50491      918.28336      859.23289      807.77350      956.86103      926.35706      942.64133      891.93510      840.57381      882.61038      913.33701      937.63395      595.87319      672.85852      584.38103      659.73350      635.48660      549.99636      656.72010      802.31678      1064.04089     1186.72303     666.36510      576.27519      882.82489      931.20391      806.61617      746.46773      621.94301      665.27562      804.49828      751.07506      805.49045      649.18048      819.14262      915.69611      919.57297      865.33294      840.64299      
2005 09 30 764.32048      722.61323      778.33623      826.96963      828.54531      805.91356      808.41449      864.50616      989.07874      935.66182      884.43532      1043.20136     1030.33832     1042.53991     976.59498      914.26953      948.50190      981.01305      1006.30786     684.38813      768.40662      653.40382      733.06836      698.45303      636.12322      738.45975      887.52705      1168.26078     1275.38125     743.86415      652.13165      960.88292      1010.64487     875.45459      817.24340      691.03950      738.02267      878.25282      821.36571      879.65997      726.02388      882.73283      974.54353      990.91844      931.52943      900.77229      
2006 09 30 630.58121      594.63168      646.90287      709.33786      693.42461      668.44319      671.44115      716.06147      826.38720      772.05839      724.74675      868.91543      821.23680      856.41671      812.54063      752.77766      798.73810      825.36394      852.86369      532.17783      618.43489      503.88448      588.18274      556.47965      488.73664      573.33955      739.30605      931.83967      1044.73492     591.79481      500.44072      801.02305      852.93907      734.84789      679.45636      558.85809      599.34073      734.06508      688.38245      740.61756      586.14318      733.54690      817.45588      828.73717      779.94251      752.81327      
2007 09 30 848.04869      811.81470      874.80117      960.84925      936.09471      919.88923      929.41351      991.29804      1133.90287     1077.11306     1015.02246     1178.91870     1160.11277     1182.37490     1120.01495     1055.78176     1085.79424     1116.57567     1140.14296     858.62371      932.02451      845.60779      894.73933      881.23614      821.14265      912.95609      1030.09805     1292.55560     1388.86669     903.31272      809.89726      1112.76654     1133.10148     1002.12564     956.30619      843.34021      883.48327      999.38707      944.73608      1003.34860     808.25326      973.50369      1071.58367     1125.30325     1050.92916     988.71088      
2008 09 30 660.72166      609.66428      679.43825      740.50487      728.29014      715.57891      725.64663      778.98451      869.80164      792.74642      717.74300      868.95149      760.57874      816.54516      838.60852      837.80138      851.08258      856.43622      879.81930      562.27608      628.73689      558.52905      623.83625      627.20473      511.56598      607.19230      732.79214      862.82700      956.07981      626.35235      552.20234      817.26504      850.67062      794.98663      737.83492      631.65283      649.87565      781.53115      740.53241      796.96330      610.25329      779.19334      866.68989      875.70052      840.44744      795.45706      
