      Years Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 60685.72915    35358.98736    8659.60331     582.96979      2319.99337     0.0000000e+00  0.0000000e+00  141003.03514   187064.85173   7623.87265     4000.06690     48026.40464    0.0000000e+00  0.0000000e+00  40458.49479    8208.89296     91663.82072    3640.72791     1632.82318     3848.30911     564.91964      121523.40208   107619.81066   342398.36000   809.89152      1057.07329     0.0000000e+00  0.0000000e+00  0.0000000e+00  4903.18590     12699.44235    18690.91494    76.36972       35276.37515    149834.20369   187557.93811   47935.19245    80281.97876    13844.51525    78687.04424    261641.38430   67576.83158    97574.23348    235666.03143   55663.01501    8193.17171     
1967 09 30 87057.57329    52344.27673    14474.09775    981.37816      3466.22069     0.0000000e+00  0.0000000e+00  206968.03224   260723.20304   11206.38747    6277.64518     49626.71151    0.0000000e+00  0.0000000e+00  50831.45839    10961.44813    116257.28426   5044.94478     2124.83625     8811.23603     983.61744      172134.68857   147011.77953   447598.55905   2043.92938     1249.68394     0.0000000e+00  0.0000000e+00  0.0000000e+00  6589.79421     25664.42122    23898.00433    87.81486       50947.99981    234704.97091   263231.28175   78809.43702    108108.02908   21494.38493    107980.87540   410628.39165   86599.97990    137995.46834   283414.36807   75672.36714    11243.94481    
1968 09 30 70054.52726    39417.95184    8955.13316     716.52516      2566.74140     0.0000000e+00  0.0000000e+00  157946.63831   226207.01184   8451.40372     5777.41722     42796.35382    0.0000000e+00  0.0000000e+00  46305.13796    9750.27969     96869.02397    3894.14593     1887.03560     4829.34995     621.43864      149205.19859   122601.97809   398733.31610   1180.98155     1109.19545     0.0000000e+00  0.0000000e+00  0.0000000e+00  5608.92593     16276.29484    21427.94249    65.49222       41054.64025    173989.50846   211586.34616   56931.98528    85064.63325    16335.70124    89353.72107    260768.24678   69979.96896    108904.63214   252216.63562   65079.59142    8838.63767     
1969 09 30 66376.04420    43587.98429    8954.04936     690.44511      2988.85296     0.0000000e+00  0.0000000e+00  165816.44010   229982.56573   9483.00435     4551.34417     44045.69542    0.0000000e+00  0.0000000e+00  52852.19680    9268.71359     92480.14293    4398.76994     1977.12811     5057.38603     764.43006      132686.25086   119959.26783   353119.25361   1122.78155     1101.07036     0.0000000e+00  0.0000000e+00  0.0000000e+00  5356.48384     15551.09735    20327.67443    80.30423       37965.86676    170209.05436   208782.50313   55346.36058    87717.85928    18222.20152    82432.11913    316245.59849   74076.85860    106253.17847   251896.05322   64763.37700    9364.58922     
1970 09 30 55903.29309    33859.32900    8189.11916     720.35244      2585.20451     0.0000000e+00  0.0000000e+00  146222.34040   191685.10279   8489.04925     3660.01850     40577.59816    0.0000000e+00  0.0000000e+00  40643.90841    8028.43771     82641.00577    3927.25041     1844.98114     5314.42190     618.67376      122506.47651   106104.01913   345425.52053   1149.99557     1098.91427     0.0000000e+00  0.0000000e+00  0.0000000e+00  4905.80881     15732.07467    20860.75505    80.77636       35031.59024    158230.09931   191920.82626   60335.64312    73654.83438    13924.73587    76331.48730    258350.89334   69453.82309    97922.14692    229528.78611   56257.55937    8433.06434     
1971 09 30 73108.37269    42176.59724    11642.02326    933.03454      3089.15322     0.0000000e+00  0.0000000e+00  173350.62375   221651.28011   9509.60006     4645.62662     48394.18624    0.0000000e+00  0.0000000e+00  47469.65012    10142.16625    103468.84405   4234.56350     1900.61616     6432.36327     737.14341      143584.80647   125820.13644   385236.31597   1439.87308     1097.11539     0.0000000e+00  0.0000000e+00  0.0000000e+00  5777.52381     20426.33173    20297.23570    82.63191       43655.90011    178395.89611   217942.76716   59526.39465    96824.94972    18499.10696    92430.86804    315269.20104   70495.08273    117109.86381   260906.67083   66167.70099    9653.23754     
1972 09 30 90223.81148    52582.08101    13095.78152    1033.53393     3509.79976     0.0000000e+00  0.0000000e+00  209465.77948   282639.32600   10708.27325    7082.86148     59325.16973    0.0000000e+00  0.0000000e+00  52588.41065    10485.02930    113087.25799   5024.17308     2467.32309     8488.87471     987.71326      203312.05181   174446.36060   513060.78085   1979.31871     1336.25797     0.0000000e+00  0.0000000e+00  0.0000000e+00  8120.28710     25712.77892    26945.59173    92.36250       47493.43428    216382.62903   285980.82631   80286.30047    110266.35614   21073.84904    105485.79533   392295.15125   88258.05833    135843.41626   312198.95641   73926.32472    12520.43352    
1973 09 30 49413.98572    27489.47399    5271.69531     521.40840      1783.76736     0.0000000e+00  0.0000000e+00  119585.51727   150142.40745   6062.23723     2883.12908     33862.64904    0.0000000e+00  0.0000000e+00  34145.98230    6161.00056     60870.37825    2522.67339     1177.86929     3609.85878     461.31390      103116.35889   79234.38201    283444.34502   725.52411      841.91504      0.0000000e+00  0.0000000e+00  0.0000000e+00  3375.90274     10902.95462    13594.20810    58.29608       26530.20350    113319.45698   134218.70454   36278.53828    57379.20613    11644.98608    54888.33212    184746.32974   51795.51812    81630.47783    166641.26895   44080.45832    6239.75544     
1974 09 30 96810.07648    54120.01705    16040.80268    1281.21767     4460.11748     0.0000000e+00  0.0000000e+00  241381.95907   304406.51510   13391.17204    5694.48660     58213.40011    0.0000000e+00  0.0000000e+00  64550.17897    12662.00688    133401.93922   5613.05307     2439.03291     7223.89939     929.16462      164152.36778   149660.31134   434004.90444   1601.26506     1238.71557     0.0000000e+00  0.0000000e+00  0.0000000e+00  6902.18296     21091.81487    25603.39761    92.88037       58260.77385    248579.18791   257792.52498   84648.60388    123138.37839   24306.04452    115849.22724   411814.34738   104467.61089   154862.91385   335598.80033   87433.41092    13649.68225    
1975 09 30 71115.67271    42452.80433    12473.05363    832.05998      3045.28405     0.0000000e+00  0.0000000e+00  174897.45601   216165.02543   11179.92680    4110.82345     50930.58424    0.0000000e+00  0.0000000e+00  54757.88609    9055.95009     90743.61353    3971.14463     1812.63574     6984.13137     816.45885      131906.38996   113817.63103   360264.32414   1747.29432     1232.26344     0.0000000e+00  0.0000000e+00  0.0000000e+00  4863.69848     18447.59957    23494.84326    84.88750       46027.97018    181314.98038   190386.81725   74537.99454    95277.72058    18011.71582    92340.13720    349018.19843   82853.13985    104396.77439   243046.25097   67690.46923    10037.22026    
1976 09 30 86016.94828    49836.10807    12542.03906    1008.50895     3361.42983     0.0000000e+00  0.0000000e+00  203627.79693   261430.92107   9673.33612     6723.45133     49916.78396    0.0000000e+00  0.0000000e+00  56206.29122    10322.43885    96114.42235    4171.42517     1936.10810     7792.17922     936.12572      173985.64191   149858.78187   453075.01155   2245.35643     1371.15983     0.0000000e+00  0.0000000e+00  0.0000000e+00  6754.59868     25078.01966    24993.91849    73.28728       44470.10665    198459.81888   257995.99026   72789.77591    100818.83791   17857.27419    85404.36232    393465.94202   82901.59454    110720.69217   277931.43992   66942.72717    9899.71613     
1977 09 30 47647.73350    27998.28884    6440.71115     463.08664      1956.62305     0.0000000e+00  0.0000000e+00  97578.32560    126755.63613   5327.02221     2944.79202     42554.23603    0.0000000e+00  0.0000000e+00  31350.89605    5790.14904     57115.28174    2564.95260     1291.44665     2012.66527     249.20140      107805.99182   77742.38110    303116.89623   518.61723      945.37551      0.0000000e+00  0.0000000e+00  0.0000000e+00  3643.34458     9424.34158     15306.21100    64.36513       27501.30488    101233.71754   136306.82411   31256.24553    63944.38707    11008.17597    59257.19821    216187.19246   46441.19086    83065.77562    152844.24614   41100.08837    7343.23737     
1978 09 30 68437.70968    43001.70537    9537.95916     759.42935      2550.21570     0.0000000e+00  0.0000000e+00  140995.77708   200922.49952   8363.83905     4349.19377     48960.23113    0.0000000e+00  0.0000000e+00  51049.43691    7932.61052     86749.76805    3799.74285     1967.08745     4177.61764     612.95028      130857.47601   109481.74225   356497.15694   1074.05460     1044.99423     0.0000000e+00  0.0000000e+00  0.0000000e+00  4910.52927     15285.07156    20289.36132    87.49224       36429.94016    143110.96763   193808.39780   46893.83577    83036.15140    15657.38516    84391.65761    290764.49546   77148.72567    99326.49478    224811.51349   59504.50953    9438.59658     
1979 09 30 49761.42351    29757.63111    7740.38986     550.28066      2097.95745     0.0000000e+00  0.0000000e+00  115425.00655   153007.49182   7172.51552     3254.72378     38924.92190    0.0000000e+00  0.0000000e+00  37352.06739    6348.61310     65226.82923    2845.14833     1284.32252     3386.69320     443.01246      110995.66985   82554.56567    296122.90025   985.59725      1019.99179     0.0000000e+00  0.0000000e+00  0.0000000e+00  3590.59088     11784.81207    16525.86280    61.48679       27287.73190    121404.02079   152671.21985   35156.29591    64610.21124    10787.63477    68612.71175    223849.32882   48448.13954    77749.42574    159850.06274   42815.96554    6434.75142     
1980 09 30 58066.04853    33603.42373    8479.55913     767.39564      2706.70009     0.0000000e+00  0.0000000e+00  140875.32957   198391.00316   6814.80443     3422.74766     42821.82756    0.0000000e+00  0.0000000e+00  43595.96557    7020.41599     75542.42972    2665.98249     1524.23118     4680.42706     585.07044      118011.15359   92127.62618    327785.60451   1111.98790     915.87310      0.0000000e+00  0.0000000e+00  0.0000000e+00  4164.83890     10931.87219    17560.98041    67.65079       33562.34022    121548.03216   162830.54167   42084.49603    76919.98987    14755.37923    69421.82209    246788.73170   56484.90790    86470.19629    216178.88941   48992.13688    9279.39931     
1981 09 30 78472.21782    50115.64355    12728.51076    1015.90846     3114.95570     0.0000000e+00  0.0000000e+00  169574.00577   250509.49942   9023.50415     5210.62378     50972.38046    0.0000000e+00  0.0000000e+00  55763.53659    8677.89221     88779.08349    3736.72701     2049.68827     5017.14369     663.91312      151456.07741   133237.24113   402111.63512   1356.51013     1134.07524     0.0000000e+00  0.0000000e+00  0.0000000e+00  5965.87312     17614.02723    24338.42823    72.81752       36058.80405    169662.48416   235347.26284   61362.41372    96052.35997    16418.12321    86399.70701    348203.96240   75687.26478    119563.24039   289664.92826   59874.59843    10703.63884    
1982 09 30 89318.38059    53078.83373    14768.18269    989.09758      3738.48640     0.0000000e+00  0.0000000e+00  208693.08412   279395.94029   11469.60094    6517.44207     52720.14625    0.0000000e+00  0.0000000e+00  56504.62442    11338.46083    115624.56990   5122.76921     2215.43901     8213.65350     1037.94675     171790.93593   138299.25708   416539.90795   2009.09119     1280.00847     0.0000000e+00  0.0000000e+00  0.0000000e+00  6484.21343     23141.01749    25813.69468    84.32738       48955.39201    202645.45607   246024.85840   75170.65158    111875.80981   21628.10176    105654.57494   410849.21257   95906.34574    127077.48227   313801.16693   71846.15209    11460.86083    
1983 09 30 89029.96127    48674.28273    14923.70375    1231.76668     4164.84359     0.0000000e+00  0.0000000e+00  195411.59889   261293.41422   11068.50846    4707.59193     52271.90132    0.0000000e+00  0.0000000e+00  56707.14448    10591.70419    110406.45210   4830.21108     2159.82763     7384.80608     970.74991      143916.74198   122172.83018   375109.32111   1904.67209     1295.60990     0.0000000e+00  0.0000000e+00  0.0000000e+00  5709.23112     21756.70933    25306.10177    82.07884       47175.18064    199350.62442   209669.89546   68787.25875    115871.53157   21089.26745    103635.15719   401601.60541   99118.76807    130145.70884   287659.74477   71730.86148    12801.69520    
1984 09 30 82983.66002    48759.28423    13574.27816    1043.22396     3569.47446     0.0000000e+00  0.0000000e+00  197503.76455   271258.50987   12289.79962    5382.71817     55582.86026    0.0000000e+00  0.0000000e+00  60363.55597    10348.25914    109599.41916   4902.71197     2322.24068     8043.94565     955.82995      152740.84105   139832.69578   409997.08398   1761.20184     1350.05167     0.0000000e+00  0.0000000e+00  0.0000000e+00  6182.67124     21239.91107    28511.87959    96.25677       46731.12146    195955.85708   244364.86464   72705.07679    99389.92746    20727.41938    100942.40288   376788.61525   90960.04724    126868.63543   293738.28785   77100.52182    11491.05016    
1985 09 30 62575.16416    38927.51268    9690.31812     845.58098      3037.89590     0.0000000e+00  0.0000000e+00  167295.30505   208433.77711   9958.08549     3811.39022     43692.06662    0.0000000e+00  0.0000000e+00  47753.61702    8842.44148     93928.87656    3803.01868     1831.37926     4695.62719     589.61933      120204.47115   101116.83227   315003.03518   1145.70176     1067.42772     0.0000000e+00  0.0000000e+00  0.0000000e+00  4610.98522     12733.30193    24546.72363    82.16153       37454.08737    164404.90598   176552.61875   59187.54683    77438.16303    14868.93886    75022.30979    270209.17200   74055.86555    94993.49542    232360.46678   60267.70033    9464.73901     
1986 09 30 71068.62937    39917.47017    10766.31877    845.35960      3379.91321     0.0000000e+00  0.0000000e+00  176086.96340   217800.67474   9773.55577     4443.03054     44011.27491    0.0000000e+00  0.0000000e+00  49663.40757    8723.84760     90523.73480    4300.54241     2056.83618     5465.93740     658.06806      148596.82033   123469.01039   386074.08535   1373.18389     1174.67248     0.0000000e+00  0.0000000e+00  0.0000000e+00  5542.83744     16465.74026    21488.84512    81.56946       38119.52330    170342.18368   209658.62139   56408.06718    97694.22617    18052.41301    92327.92328    322549.51942   85282.40396    115721.09932   233091.51138   65072.29717    10125.30221    
1987 09 30 63384.84297    38931.03329    9357.86181     818.52695      2790.73836     0.0000000e+00  0.0000000e+00  155226.88538   205476.73993   8837.16462     3867.63069     46620.98842    0.0000000e+00  0.0000000e+00  48590.54526    7662.94440     85034.00478    3208.84951     1653.94459     5843.90466     719.86838      133228.53817   100486.85877   352099.30749   1285.72309     1133.23821     0.0000000e+00  0.0000000e+00  0.0000000e+00  4729.92051     15054.84892    20762.32619    73.32286       40817.30826    167621.68201   176670.05115   50863.84073    86587.20146    17990.16727    83739.91321    298168.58776   70883.70540    102165.58980   231017.01785   54505.13950    8398.75272     
1988 09 30 47804.80002    26846.88249    6825.94060     665.61063      2234.32328     0.0000000e+00  0.0000000e+00  124982.74165   181150.86154   7246.84460     3169.41310     44011.99437    0.0000000e+00  0.0000000e+00  40491.64254    7411.78200     73358.67126    3170.11770     1632.42157     2355.40352     415.95473      96444.81545    79596.19091    278996.32976   492.86020      889.26482      0.0000000e+00  0.0000000e+00  0.0000000e+00  3976.15331     9215.31339     18282.90871    58.67222       31950.72151    126487.42479   138416.07659   38304.86698    71101.18430    12588.87688    64970.97583    208214.41289   58119.39983    90208.43296    212668.40840   50594.43720    7843.70624     
1989 09 30 84595.61444    52341.66286    14905.49698    1123.13990     3691.88774     0.0000000e+00  0.0000000e+00  214823.85913   265934.66671   11813.82625    5503.77572     52787.37491    0.0000000e+00  0.0000000e+00  60080.44614    11008.22775    110964.06547   5023.93280     2218.41515     7793.23956     934.85021      170476.94795   150504.86330   442320.87991   1940.45649     1405.30604     0.0000000e+00  0.0000000e+00  0.0000000e+00  6975.01546     25626.31510    26371.68842    84.95427       47631.89109    206451.51565   265694.42982   78176.28424    107202.24356   21478.94524    104474.35504   439739.47919   91476.10431    130262.02363   301493.67602   75299.28470    11545.72863    
1990 09 30 75530.62014    46477.06752    12027.58648    926.57386      3336.25152     0.0000000e+00  0.0000000e+00  188532.04237   266389.76657   10626.64469    5443.17448     48310.76545    0.0000000e+00  0.0000000e+00  55031.25226    10342.04001    117445.72853   4627.43441     2039.25909     6353.23434     820.65425      153445.68484   129730.30969   407107.97969   1531.00450     1336.87731     0.0000000e+00  0.0000000e+00  0.0000000e+00  6033.21719     17941.00441    23781.92340    86.29533       44356.67791    199634.34699   234615.83235   74499.67371    93152.88471    18548.40708    90401.23765    364335.47059   87238.82338    120287.82266   288558.20529   73915.80328    10064.45968    
1991 09 30 83928.62007    46925.61324    12671.43430    856.29655      3322.14262     0.0000000e+00  0.0000000e+00  188849.84931   263091.05138   11664.45836    5738.90427     51776.15152    0.0000000e+00  0.0000000e+00  56395.32943    9642.41401     105350.15861   5161.04733     2204.05581     5878.06879     775.05215      154888.52095   125073.96739   403714.99537   1527.80445     1188.40710     0.0000000e+00  0.0000000e+00  0.0000000e+00  5978.33630     19618.98114    28175.01956    86.49382       44494.56261    166732.90335   218371.76611   61349.62679    94603.98772    19015.33822    92721.37681    365216.13755   83427.24531    125727.59039   294270.80603   70173.47734    11036.18951    
1992 09 30 68977.93269    44741.85084    11010.97416    815.86208      2754.13688     0.0000000e+00  0.0000000e+00  150751.62933   226375.36244   10452.08507    3944.76350     47261.73805    0.0000000e+00  0.0000000e+00  50649.06943    8217.30419     97402.25457    4280.68896     1957.25756     5113.34119     633.10776      134247.33452   108518.73040   347057.40257   1315.65013     1186.47451     0.0000000e+00  0.0000000e+00  0.0000000e+00  4890.96729     15592.98736    23060.77595    80.37887       37809.93158    169185.85114   191017.86155   52326.33562    93605.14888    16791.72043    87638.71903    330703.11091   74802.68236    107423.38747   265427.69666   55294.49015    9534.66677     
1993 09 30 57448.58775    33093.00793    10720.25445    768.41941      2712.00159     0.0000000e+00  0.0000000e+00  132037.62241   200815.25882   7963.91540     3737.26262     42455.88832    0.0000000e+00  0.0000000e+00  44922.64254    7897.35245     77750.92658    3301.70673     1901.85691     3049.60640     472.64239      113474.61756   95301.55016    314960.22436   490.04444      871.61360      0.0000000e+00  0.0000000e+00  0.0000000e+00  4255.01570     11986.86701    19046.64808    63.43578       34999.23848    135262.73263   164326.39837   44605.33886    83088.64278    15116.40274    80317.48060    280135.27143   66382.53553    103355.85492   236025.20685   57332.60813    7831.41369     
1994 09 30 61211.97364    38214.18049    12166.92488    970.13296      2952.72279     0.0000000e+00  0.0000000e+00  168746.40396   211096.83130   8710.24087     3652.81821     47921.36761    0.0000000e+00  0.0000000e+00  46663.39514    8501.13190     91301.14638    3794.90247     1669.08798     4611.45831     727.47205      116028.64052   88445.27558    315193.64405   1164.39360     1123.63936     0.0000000e+00  0.0000000e+00  0.0000000e+00  4102.93399     14089.09829    22036.44197    75.55189       35830.91863    155930.95871   160628.09867   52442.21629    84194.82970    15735.84073    77172.66354    315060.51820   68104.71031    101826.41369   236267.74347   54874.46292    9412.36865     
1995 09 30 74432.47163    43033.02575    11425.71215    988.30526      3428.87157     0.0000000e+00  0.0000000e+00  156335.02526   213461.97230   10011.30399    4512.72564     51699.64522    0.0000000e+00  0.0000000e+00  51440.38408    8155.94099     89255.19900    4235.10979     2091.93104     7147.28815     836.80312      135385.28865   116273.72337   352568.39243   1656.81788     1238.32030     0.0000000e+00  0.0000000e+00  0.0000000e+00  5084.89843     17242.93213    26819.07633    80.51828       40671.29231    159907.17178   191067.56679   55874.60560    93539.58897    17675.72871    84613.82853    322431.99710   69668.15674    119686.00785   238790.15187   58594.16828    10884.98499    
1996 09 30 90336.98412    52228.53621    10787.42029    921.74000      3102.59541     0.0000000e+00  0.0000000e+00  175933.83469   293443.64669   10316.27306    6782.79704     51540.02418    0.0000000e+00  0.0000000e+00  54337.84868    9235.23249     104298.09156   4344.77758     2212.13803     7083.37810     871.63939      163745.91895   145571.81776   422212.67778   1727.99736     1259.13154     0.0000000e+00  0.0000000e+00  0.0000000e+00  6486.65402     22307.87628    25948.44349    75.67816       43500.08237    184391.29690   256295.83785   66694.93907    99917.09320    18407.06159    89725.09676    395510.77119   81798.69440    120309.66649   318784.72625   69631.97798    10085.31962    
1997 09 30 94981.82005    49990.63821    12120.47290    1028.97556     3328.09333     0.0000000e+00  0.0000000e+00  229686.37800   327548.95498   12360.48655    7625.21917     58668.92889    0.0000000e+00  0.0000000e+00  62381.38747    12581.85471    125943.96106   5403.10068     2538.78658     7834.47680     999.83035      186358.33472   170483.62551   502960.07892   2164.76298     1434.51315     0.0000000e+00  0.0000000e+00  0.0000000e+00  7553.58567     25690.21034    28145.46516    95.06380       52063.20216    252279.96451   303208.34801   90171.81433    114347.66099   20964.80028    107744.78269   402513.67784   99250.26484    141265.08046   363473.96803   83678.76593    10703.12408    
1998 09 30 77215.62110    45569.36313    11533.15183    862.86929      3229.12714     0.0000000e+00  0.0000000e+00  193526.45861   233904.77224   10956.30465    5019.04597     51762.38462    0.0000000e+00  0.0000000e+00  54014.72621    9677.83514     111819.12500   4555.60444     1879.03081     6938.93594     941.29063      165252.79906   144313.97283   432359.75091   1671.97423     1277.83993     0.0000000e+00  0.0000000e+00  0.0000000e+00  6559.07682     22858.39447    24935.17122    72.52649       45581.10774    208104.09015   250000.95129   73238.77920    101988.78792   18937.81827    92650.82783    368194.86745   80603.53009    128616.22909   272735.63584   68808.97533    11950.66998    
