       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 1042.44023     1054.40145     1061.18629     1054.91430     1056.82548     1058.58424     1060.22490     1081.90192     1077.86899     1078.36249     1078.84327     1044.84201     1078.77629     1071.00445     1078.36963     1084.59189     1079.26440     1081.53244     1076.76818     1107.64268     1105.63970     1084.34463     1085.14331     1081.93878     1110.97179     1077.08872     1080.17162     1055.91238     1038.53542     1087.44727     1095.39765     1066.54883     1074.34010     1065.83281     1076.79354     1077.68961     1085.20789     1058.18820     1054.16410     1058.86363     1059.31260     1060.36962     1072.89948     1078.05648     1066.09862     1061.65731     
1967 09 30 1119.22328     1132.67930     1141.21410     1133.88626     1137.55884     1139.60470     1142.03407     1170.47230     1168.76364     1169.07977     1169.62060     1132.88548     1172.08599     1162.31008     1169.23676     1175.29692     1169.89901     1172.31756     1167.03099     1200.34837     1198.04097     1174.50093     1175.71506     1171.78180     1203.77526     1166.84909     1170.48993     1148.95195     1130.52374     1178.51399     1187.06106     1155.97331     1164.52864     1151.31172     1164.82990     1166.43663     1175.17715     1141.15880     1134.19540     1142.75602     1140.03686     1144.42300     1161.02010     1169.12103     1152.91692     1147.16658     
1968 09 30 1085.47554     1097.01322     1102.94550     1097.29522     1098.19876     1100.14503     1101.38238     1120.26065     1115.86442     1116.97048     1117.56562     1084.48936     1116.82443     1109.56187     1116.79267     1122.44132     1117.47283     1120.13874     1115.63244     1145.95554     1144.34459     1123.73437     1123.91881     1121.02060     1149.62112     1116.82500     1119.47116     1093.89504     1076.76349     1125.92680     1133.56387     1105.88477     1113.54824     1105.55320     1115.91912     1116.71288     1123.61642     1098.41250     1096.37352     1099.48827     1100.42794     1099.71422     1110.65792     1115.47636     1104.64161     1100.17434     
1969 09 30 1052.65967     1065.34579     1072.66692     1066.70632     1069.15292     1071.77057     1073.71368     1097.82577     1094.93919     1095.78444     1096.14167     1061.62031     1091.47391     1085.88955     1095.59283     1102.23562     1097.17731     1099.35192     1094.76303     1125.92298     1124.03885     1103.61500     1103.95048     1101.62205     1129.45633     1095.66645     1098.32776     1066.55281     1048.82652     1105.73279     1113.90990     1084.28255     1091.81282     1081.58970     1094.54812     1096.85434     1103.33618     1071.52204     1067.65041     1074.87300     1070.49195     1072.99174     1087.19990     1094.47623     1080.93067     1074.48147     
1970 09 30 1073.69932     1086.90848     1094.47992     1088.14065     1090.55394     1093.09773     1095.07699     1119.94737     1118.27852     1119.63645     1120.26653     1084.65908     1119.71999     1112.16780     1119.47595     1124.08751     1119.70922     1122.95189     1118.12652     1151.03996     1149.15258     1127.13560     1127.33502     1124.06079     1154.90322     1119.50493     1122.27798     1095.21149     1076.89752     1129.41233     1137.62612     1107.61746     1115.82780     1102.79752     1116.02749     1118.28438     1125.53030     1092.77681     1088.68978     1095.66077     1092.20347     1094.44168     1108.95517     1117.33867     1102.25976     1095.89990     
1971 09 30 1000.80792     1013.73615     1021.60556     1014.81124     1017.73937     1019.74972     1021.89009     1047.34262     1039.81481     1037.48248     1036.73537     997.72522      1022.96984     1018.90676     1037.79036     1051.45775     1043.41553     1042.19959     1036.81748     1068.70113     1065.03017     1044.03041     1047.31290     1046.53247     1070.17699     1032.34391     1037.31667     996.57794      978.30128      1049.51719     1059.65274     1023.38791     1030.33576     1029.74746     1042.67225     1044.75720     1051.55269     1020.41834     1014.82616     1021.97898     1019.97493     1022.98499     1037.77366     1041.85613     1030.43503     1024.94589     
1972 09 30 957.69394      970.34126      977.79509      971.38254      973.86698      975.94051      977.90680      1002.01134     997.62622      997.56991      997.70800      962.13768      994.88318      988.35544      997.57521      1005.68240     999.76644      1001.27794     996.42513      1028.47490     1025.96306     1005.22207     1006.29151     1004.08417     1031.49139     996.50101      999.43497      971.21461      953.62911      1008.19616     1017.02582     985.21441      992.78153      985.06826      997.68171      1000.06150     1006.70341     976.07485      971.38657      977.81617      975.89671      978.26645      992.27246      998.00509      985.29716      979.93859      
1973 09 30 1004.14174     1017.66624     1025.46107     1019.03351     1021.50115     1024.05075     1026.07616     1050.98845     1048.92387     1050.49271     1051.18023     1015.42202     1052.90881     1045.06646     1050.26384     1054.81730     1050.31897     1053.83381     1049.05600     1082.97207     1081.08481     1059.29185     1059.01410     1055.80491     1087.11948     1051.70428     1053.74716     1028.84671     1010.46305     1060.81877     1069.24357     1038.53898     1046.87697     1033.65351     1047.08767     1049.86143     1056.71080     1023.71636     1019.59897     1026.49236     1023.10973     1025.41495     1039.92619     1047.88941     1033.09038     1026.86743     
1974 09 30 997.48667      1009.43187     1015.80695     1009.63672     1010.78983     1012.40365     1013.78308     1033.57331     1028.11249     1028.47448     1028.85557     994.13487      1029.15756     1021.37951     1028.45686     1035.34630     1029.68161     1031.85581     1027.06230     1058.85223     1056.63557     1035.54724     1036.31033     1033.52689     1062.15626     1027.67720     1030.49883     1006.66198     989.34370      1038.36218     1046.74335     1016.42776     1024.21073     1017.87276     1028.46637     1029.64506     1036.62122     1011.15899     1008.15301     1011.18515     1013.49021     1013.09047     1024.41357     1028.35880     1017.71114     1013.83012     
1975 09 30 965.69689      978.07767      985.43394      979.28686      981.90983      984.15113      986.14157      1010.23383     1007.15146     1007.53940     1007.83833     973.93472      1006.04954     999.29080      1007.48487     1014.30048     1009.07436     1010.95810     1006.33152     1037.08090     1034.94478     1014.70056     1015.42829     1013.00669     1040.27732     1006.80463     1009.57416     983.34472      966.31904      1017.32619     1025.53344     995.89141      1003.32978     993.80783      1006.35084     1008.60396     1015.20262     984.39884      979.80264      986.82157      983.60222      986.37822      1000.46980     1007.13582     993.85363      988.10487      
1976 09 30 928.53881      939.90758      945.64778      940.81736      941.66772      944.16619      945.43323      963.72283      961.36612      963.67390      964.47498      934.29637      964.79612      959.13723      963.19701      966.38886      962.87340      966.58247      962.74769      992.06304      991.02097      972.81926      971.50648      969.04088      996.35113      966.77140      967.70551      942.44285      926.21752      972.62248      979.59078      954.22220      961.44036      950.26020      961.30954      963.64457      968.81422      942.13512      941.10855      945.14132      942.73192      942.49196      953.24262      959.68151      948.23063      942.72302      
1977 09 30 986.63755      999.15404      1005.95151     1000.06488     1001.63543     1003.93403     1005.53967     1027.35930     1032.34272     1038.11410     1040.53805     1011.22939     1062.65124     1049.35862     1037.49731     1029.82656     1030.12228     1039.21216     1035.25285     1068.84859     1069.00507     1046.66558     1042.90748     1036.07906     1075.50041     1044.82384     1044.14882     1044.07059     1027.01822     1044.73686     1050.28289     1029.02617     1038.66018     1011.21886     1023.17877     1025.54000     1033.16843     1002.74058     999.97110      1004.81625     1003.38457     1004.07166     1016.52774     1028.11379     1010.24124     1004.91361     
1978 09 30 1003.62642     1014.63577     1019.27008     1014.20891     1013.24765     1014.89753     1015.40462     1028.68419     1030.15895     1036.24873     1038.74788     1011.20173     1059.76921     1047.66549     1035.48233     1028.00611     1028.00543     1037.24886     1033.65076     1065.92654     1066.48510     1045.42592     1041.05434     1034.55934     1072.81991     1044.15769     1042.86607     1041.04402     1024.50296     1042.53754     1047.60173     1028.12266     1037.41815     1015.62764     1024.17539     1025.12536     1032.02347     1010.98869     1011.82789     1010.76630     1015.77845     1011.42938     1018.69372     1025.94073     1013.41874     1010.43962     
1979 09 30 1012.80522     1027.66397     1035.10541     1029.82082     1031.03147     1035.08468     1036.85320     1060.54399     1063.14424     1069.31553     1071.29798     1037.82715     1082.67973     1074.58037     1068.16377     1064.72627     1063.69854     1071.98154     1068.09242     1105.47632     1105.49607     1084.37281     1079.53572     1075.46653     1112.78274     1079.72126     1077.65471     1057.08440     1037.72040     1079.86928     1087.24234     1060.01861     1069.47937     1044.29378     1059.85933     1065.16500     1070.02179     1032.17731     1031.94834     1038.75937     1030.74939     1031.35513     1045.40580     1057.99411     1040.20586     1031.40468     
1980 09 30 898.35005      912.94625      919.38327      915.57170      915.55648      920.50829      921.86232      941.45752      936.46792      940.09802      940.50439      905.04427      927.35849      929.23177      938.74311      945.67530      941.26236      944.96822      941.40718      976.68328      975.71443      959.45041      955.77261      956.76720      982.39634      950.02414      948.18669      895.27493      875.90189      954.53452      963.78922      930.80277      937.93298      928.25065      943.99196      950.72847      951.76456      915.56462      918.82215      924.68173      913.71471      912.64324      924.75256      932.79913      921.42015      911.39583      
