[ 2  3  4  6  7  9 11 13 15 16 17 19 21 23 25 26 27 29 31 33 36 38 39 41 42
 44 45 46 48 49 51 52 54 56 57 59 61 63 64 66 67 69 71 73 75]
55,142471.52234,41208.59999,13756.76482,987.53688,3505.22592,0.0,0.0,185006.14732,242749.57131,24108.82744,7320.52190,37118.66738,0.0,0.0,56776.53720,9587.59805,103369.67299,4544.73445,1873.17737,7950.86433,1016.40737,217834.64204,196393.93270,570931.70322,2585.34945,5902.96219,0.0,0.0,0.0,9070.11117,41059.71608,23267.97441,54.85300,43300.09315,204946.13086,367168.52012,83094.34990,99214.75602,18459.68130,94194.50162,533498.47730,84913.87255,115835.22867,278046.80769,66553.99358,11592.48330
55,527.00072,529.65371,524.17822,651.13670,479.31814,583.63244,667.21512,621.04668,634.34329,591.90179,625.90971,449.00013,604.91929,487.42158,576.15680,723.38238,611.06464,455.27495,461.53696,802.17081,666.37469,715.20344,589.61525,657.80291,715.05390,672.73900,462.78318,539.40412,435.46868,721.17379,628.13270,506.04882,384.41031,677.94792,562.54125,555.61236,616.10778,627.77887,628.43909,602.86387,600.88855,518.16657,578.31634,627.43757,625.31617,406.19920
55,972.07418,984.38182,991.03203,984.36974,985.57807,986.85652,988.28486,1008.76526,1003.10499,1003.29048,1003.72707,967.70006,1006.20680,997.60813,1003.37745,1010.11273,1004.20666,1006.60115,1001.54551,1034.89217,1032.43724,1010.22293,1011.13866,1007.70981,1038.26861,1002.29208,1005.16722,983.31806,965.30537,1013.42845,1022.11682,990.54700,998.76270,992.04328,1002.56098,1003.59636,1011.26440,985.88147,982.17024,984.72910,988.83604,988.42375,1000.10379,1003.67218,992.66347,989.40960
55,1032.92453,1036.60808,1046.72964,1041.03393,1055.12848,1055.03967,1060.59170,1106.12300,1195.84161,1227.63419,1242.55420,1288.82154,1450.46210,1381.82127,1226.81363,1118.00956,1160.14710,1206.83985,1209.89989,1214.51605,1227.73409,1208.06103,1186.69912,1148.21803,1231.85523,1256.24158,1241.41867,1519.79437,1536.00236,1192.98040,1171.11928,1242.71935,1257.69714,1086.82399,1098.25169,1101.02009,1119.81899,1073.28711,1048.49398,1076.58972,1055.16684,1082.82413,1108.32817,1171.31644,1100.64369,1094.95490
55,374.74483,542.46950,667.49792,783.75348,755.26521,740.65038,744.29094,750.52577,815.13902,710.90082,477.94128,885.53544,876.71650,911.30832,672.76153,793.94980,795.87642,840.41645,901.32674,535.15088,598.46239,408.20588,442.45502,355.34610,460.70081,589.56205,776.79657,1003.76780,1124.85046,563.21795,420.37264,824.09936,900.28561,784.00557,663.01758,365.74767,589.27978,762.07193,758.78481,759.71904,453.29099,770.11675,820.80361,787.44168,802.96644,788.23025
55,25012.49328,38027.66389,25163.86938,198187.62732,188658.92811,98211.67301,363522.87429,1202295.71930,30384.38466,32839.90006,32383.75552,382678.07769,9525.60478,26043.79366,10939.55519,415.49304,5857.84933,4290.98356,193931.10764,15044.41601,360.73847,43228.62182,554627.64255,761849.08072,194114.88361,238340.11620,296329.73570,473130.57636,241471.63205,7558.83902,0.0,31091.63930,0.0,532811.18107,185290.44402,0.0,79263.10092,0.0,0.0,181638.24695,0.0,0.0,187855.40672,0.0,0.0,0.0
55,683.83253,639.67086,698.02711,785.29963,758.18667,741.63369,745.35470,780.11423,896.13612,829.22276,766.33989,941.77411,879.68570,912.03927,874.85066,834.19746,862.56490,891.06765,920.62861,562.80589,644.72619,563.86154,627.85945,625.85137,516.08798,629.89853,778.31031,1019.94476,1135.74102,622.82905,541.83102,863.06086,913.91131,805.46163,731.87955,603.76033,638.28175,801.80688,765.76037,815.22138,635.47498,796.34172,888.97441,894.53929,853.58026,810.17824
55,83374.97760,121918.97985,81802.09942,659933.37873,569212.05395,327372.27968,1110588.69070,4000054.95366,71367.79189,109466.33354,107965.78007,1230445.35735,31752.01593,55797.19852,34387.71880,0.0,0.0,12918.30174,430830.28017,48070.58819,1202.46157,126783.19625,1839083.91794,2455115.31401,547687.17091,794467.05400,987765.78567,1255957.96173,69719.73232,25196.13007,0.0,98791.37893,0.0,1766354.27457,609324.95270,0.0,248312.02804,0.0,0.0,596185.49521,0.0,0.0,625355.71123,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,2908.45125,1246.47911,415.49304,10387.32589,0.0,60692.53417,4570.42339,17450.70750,0.0,0.0,26591.55428,0.0,16619.72143,1246.47911,830.98607,11218.31196,830.98607,120908.47338,1246.47911,0.0,10387.32589,5816.90250,50131.79259,42795.78268,0.0,0.0,185725.38695,107581.50624,0.0,0.0,2908.45125,0.0,5816.90250,4985.91643,0.0,4985.91643,0.0,0.0,4570.42339,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,497.38669,0.0,0.0,0.0,497.38669,0.0,0.0,497.38669,0.0,1989.54678,0.0,0.0,497.38669,0.0,8455.57380,0.0,0.0,0.0,0.0,497.38669,0.0,0.0,0.0,6963.41372,497.38669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.77339,0.0,0.0,497.38669,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16821.68200,0.0,0.0,0.0,86889.59478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.06860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
