       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 22676.07635    35644.61733    25086.61316    197370.10803   189879.22516   99533.37362    360612.59085   1208732.46723  29553.10433    30228.15393    31737.98689    377658.05428   9477.23591     25590.36759    10787.62115    404.78105      5705.46874     4320.20385     180335.58823   14968.44056    355.15670      42028.13120    554188.73855   771054.03925   179094.00295   239806.94362   295081.18612   471767.81924   235557.56061   7507.05398     0.0000000e+00  30006.84793    0.0000000e+00  533589.26498   175480.98201   0.0000000e+00  76373.85183    0.0000000e+00  0.0000000e+00  182040.21300   0.0000000e+00  0.0000000e+00  187849.44491   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1967 09 30 34041.09020    47772.11476    30701.95031    228258.91605   223721.60042   117981.88526   460367.18550   1487363.44312  40345.04933    46384.95506    38768.62279    489110.31714   12407.71684    31537.45682    15851.31058    429.99338      6062.62439     5272.28626     277515.85100   19928.87811    483.88935      60420.22665    683055.04536   931647.25987   259254.86397   294154.88264   379159.61323   594908.67430   253035.86206   11387.32286    0.0000000e+00  41259.22198    0.0000000e+00  663423.42103   239666.74413   0.0000000e+00  106832.81391   0.0000000e+00  0.0000000e+00  225688.94486   0.0000000e+00  0.0000000e+00  236634.45801   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1968 09 30 22083.34226    36239.56908    25434.94224    201302.39791   190668.29490   99656.03766    353209.14030   1191452.03819  27986.60908    29025.56765    31984.99729    376277.70533   9201.70899     25352.52179    10008.78328    411.03656      5796.63383     4218.19094     173536.69616   14343.90680    343.62956      39203.33800    543509.84245   748239.55492   173023.53822   231499.19219   286326.80205   453322.48552   237519.98168   6811.14916     0.0000000e+00  29470.05580    0.0000000e+00  525376.60226   177662.43761   0.0000000e+00  74660.13926    0.0000000e+00  0.0000000e+00  178484.76362   0.0000000e+00  0.0000000e+00  180087.21183   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1969 09 30 30410.77495    45790.74257    27003.97767    216514.33866   201350.73777   105770.62927   393767.52234   1313703.31921  33893.29970    39962.14302    35637.99500    423868.08753   10537.24836    27253.40511    13398.54593    398.14750      5609.20017     4685.29165     222874.55245   17118.67319    402.35709      51560.48552    594374.99099   822870.09617   224769.53855   258632.53354   322467.43145   514059.93831   235824.59376   9445.62749     0.0000000e+00  35096.80335    0.0000000e+00  576156.09577   214631.16926   0.0000000e+00  95436.58244    0.0000000e+00  0.0000000e+00  197502.01351   0.0000000e+00  0.0000000e+00  204556.71735   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1970 09 30 29064.20392    43154.57437    29544.21840    218581.56910   209309.61959   110512.78977   433675.31244   1398388.23002  34433.17423    39321.82526    37363.16158    459174.90739   11382.44897    29336.13937    12909.97871    403.09390      5679.33440     5048.51904     235279.76490   17126.30440    434.91501      49710.68046    648773.34628   865264.65370   214190.05986   280333.80937   359142.79913   543731.68790   238387.31325   9033.50077     0.0000000e+00  37587.14506    0.0000000e+00  625842.62504   218267.05327   0.0000000e+00  90818.32316    0.0000000e+00  0.0000000e+00  209929.94243   0.0000000e+00  0.0000000e+00  221314.16538   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1971 09 30 22018.93826    35064.79172    24134.56520    201616.16704   189282.60154   96802.98390    357400.76614   1189110.67893  29656.08530    31339.01466    32840.87557    374749.56372   9137.04844     25802.36331    10273.85487    419.44224      5915.98666     4246.57295     176987.11499   14900.25647    342.88880      40451.49725    535941.35963   748273.48576   170955.69019   231677.37025   290219.26853   461072.51326   242614.97775   6977.77509     0.0000000e+00  29853.06271    0.0000000e+00  520340.46456   177598.28957   0.0000000e+00  75348.81535    0.0000000e+00  0.0000000e+00  177327.81991   0.0000000e+00  0.0000000e+00  183500.08304   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1972 09 30 22415.93105    36284.32780    24009.79223    193781.55457   183819.52086   94513.67444    351337.97571   1176519.08671  28238.80388    30726.93715    32311.20384    369136.58196   9232.87897     25485.33093    9910.91548     433.08187      6109.35575     4139.49518     182376.00058   13852.70305    349.42228      39698.86119    541757.95509   730864.89414   180211.21197   231120.00102   286207.99588   461226.08413   248675.92650   6645.92736     0.0000000e+00  29679.55088    0.0000000e+00  523792.95608   177409.81933   0.0000000e+00  76165.67715    0.0000000e+00  0.0000000e+00  180227.63062   0.0000000e+00  0.0000000e+00  186806.46921   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1973 09 30 27683.37633    42328.25223    28139.63398    210589.85993   201679.09167   106951.95301   410895.10880   1340117.60808  33748.50225    37490.64003    35710.09372    429321.27646   10849.77234    28517.34963    12802.04416    404.02648      5691.92416     4765.05678     207649.75292   17721.29579    411.52912      49681.98608    612227.51867   839654.11845   212804.82889   267554.59067   337839.33025   515403.61414   237429.41397   9097.96107     0.0000000e+00  35412.58644    0.0000000e+00  592204.71238   208212.64676   0.0000000e+00  89980.50348    0.0000000e+00  0.0000000e+00  200279.46373   0.0000000e+00  0.0000000e+00  208368.69669   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1974 09 30 26991.32842    39389.03355    25518.57711    205020.61401   187837.08953   98735.65099    372479.79306   1231124.01273  32657.60316    36063.66828    33873.20982    395117.43998   9915.52147     26714.21671    11514.27870    415.13881      5853.69300     4421.77782     229928.41032   15104.95535    383.30718      45585.20213    567170.04903   780223.28105   204378.60301   247214.10734   304474.04921   500591.07428   242590.02081   8094.15107     0.0000000e+00  32539.24347    0.0000000e+00  543282.86750   191038.37468   0.0000000e+00  80325.43766    0.0000000e+00  0.0000000e+00  188653.44801   0.0000000e+00  0.0000000e+00  196708.44111   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1975 09 30 25710.59315    40150.38244    26671.79902    203850.44514   200898.06044   106348.55900   386062.21278   1299460.85479  32500.07349    34730.66978    33073.13360    405976.37267   10042.61219    27319.89538    12349.73925    429.63098      6059.41082     4587.75003     193769.12938   16949.88302    375.17760      48300.96614    588718.83285   816481.05332   204203.20567   257455.84278   316949.14248   504953.31177   248936.36198   8581.32835     0.0000000e+00  32791.96689    0.0000000e+00  569349.73558   197849.84958   0.0000000e+00  88071.60116    0.0000000e+00  0.0000000e+00  192888.48478   0.0000000e+00  0.0000000e+00  201434.33961   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1976 09 30 15524.73881    26376.89655    19832.49862    165386.83416   155371.64537   81833.24528    283596.70055   968716.98046   22388.47383    19557.79469    25548.28734    294397.30502   7370.30729     22249.81689    7029.89421     415.22335      5859.03170     3547.58618     120632.48148   10733.23683    270.40793      29012.02907    452362.62043   623174.12116   126493.65599   189048.83119   227960.26914   372071.63996   236146.85667   4534.91154     0.0000000e+00  22652.31788    0.0000000e+00  426969.26487   130948.69704   0.0000000e+00  53399.34705    0.0000000e+00  0.0000000e+00  148838.94004   0.0000000e+00  0.0000000e+00  151090.50393   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1977 09 30 24118.77306    37170.30481    25279.36660    199383.92579   192247.40957   99953.94631    369048.74183   1212771.00018  31331.96381    32715.80753    32462.90398    386880.41356   9740.14117     26227.18303    11313.71412    389.84992      5492.14611     4360.08057     192633.92351   15778.62961    366.63723      43070.36472    565813.39564   778160.57846   182509.04239   237551.65060   300677.94809   468822.78442   227884.12827   7712.81550     0.0000000e+00  31739.63689    0.0000000e+00  541238.76224   185218.13943   0.0000000e+00  79875.73817    0.0000000e+00  0.0000000e+00  184238.94599   0.0000000e+00  0.0000000e+00  184616.14953   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1978 09 30 22215.97566    33912.42273    23037.22948    195873.80777   175298.48223   90361.86893    325053.03512   1079017.96608  27551.98855    28339.78186    28873.90689    343340.17986   8571.48925     24158.24418    9550.07659     397.22578      5598.43584     3903.79476     192382.26198   12977.42117    322.15671      37506.46954    511746.21603   706762.34595   167548.17113   213529.61587   262774.35760   430220.25194   229185.68554   6592.20835     0.0000000e+00  27696.20497    0.0000000e+00  487262.10790   162649.66690   0.0000000e+00  68272.14201    0.0000000e+00  0.0000000e+00  166263.18218   0.0000000e+00  0.0000000e+00  165823.17246   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1979 09 30 27164.96590    42824.94271    27811.40915    208505.50278   200446.24055   107513.82740   408637.34075   1345592.07935  33667.04577    37475.95350    36671.05886    431765.65691   10810.32472    28545.91978    13088.72324    412.78711      5817.74775     4756.98293     199267.11785   18108.79852    411.63784      51300.24052    610091.27311   836374.90663   211426.72017   264265.70854   333226.29409   513632.31630   243580.65409   9164.09808     0.0000000e+00  36223.77867    0.0000000e+00  594960.55804   217646.34851   0.0000000e+00  93275.30443    0.0000000e+00  0.0000000e+00  202453.89819   0.0000000e+00  0.0000000e+00  207873.11752   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1980 09 30 16220.99531    26590.29241    21997.24135    178947.69592   170902.51304   89713.10447    312636.33032   1094678.94889  21625.68690    21825.86340    29620.56163    323809.01410   7894.99971     22747.78809    7343.80867     408.19029      5753.17240     3827.46928     120241.55251   11318.44885    282.12929      30706.87279    491327.42390   684943.77387   129590.38511   211009.21989   253416.30442   402524.50579   236501.11255   4917.91079     0.0000000e+00  23816.41700    0.0000000e+00  476325.08415   143317.88418   0.0000000e+00  56632.31151    0.0000000e+00  0.0000000e+00  162718.03902   0.0000000e+00  0.0000000e+00  164458.58849   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1981 09 30 16025.73096    26037.48818    19146.24746    168216.42225   157520.82345   81374.10594    284513.46546   981832.58310   22720.77290    23152.63608    27723.95461    292349.20563   7134.01776     21382.01522    7553.29711     398.92629      5623.07169     3417.52058     138056.39912   11125.96166    267.39336      31022.33027    437962.69540   623272.17582   135564.82933   187201.70638   228658.14693   383656.45735   229002.69088   4925.62690     0.0000000e+00  22778.49892    0.0000000e+00  424219.24227   133950.00883   0.0000000e+00  56016.93672    0.0000000e+00  0.0000000e+00  145983.29935   0.0000000e+00  0.0000000e+00  150001.95965   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1982 09 30 23446.29758    37324.21972    25556.30802    196651.10711   185254.32549   98242.79714    360265.36672   1205586.33617  28562.73219    30010.04134    31760.07984    380761.93481   9441.85015     25760.82404    11417.36545    431.77065      6087.45691     4345.49670     166234.40012   15334.22074    344.41425      45685.16726    563261.99813   774742.76535   190011.83609   235928.28054   292791.53147   459324.36621   249068.63669   8098.78923     0.0000000e+00  29624.68481    0.0000000e+00  539725.68812   181778.07826   0.0000000e+00  79831.94788    0.0000000e+00  0.0000000e+00  182835.84325   0.0000000e+00  0.0000000e+00  183320.37107   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1983 09 30 18312.61189    31065.87679    22438.27898    180499.96131   171472.58279   90031.57672    316138.68381   1067533.91088  26448.79274    25050.62566    29220.96262    335468.00987   8146.21003     24028.04043    8304.95654     418.49881      5902.41086     3874.79861     156256.67445   12981.18321    305.17202      32892.73703    489129.32038   677182.27208   145474.15149   209522.65371   253960.91875   416642.21487   239350.95811   5417.95402     0.0000000e+00  26819.19377    0.0000000e+00  471659.01219   158577.97333   0.0000000e+00  64880.50752    0.0000000e+00  0.0000000e+00  159837.85886   0.0000000e+00  0.0000000e+00  161356.08645   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1984 09 30 19810.57934    30722.08307    22399.24412    182723.47169   175200.75750   90961.09496    319067.48826   1085708.72688  25636.97949    27232.87347    30354.89720    334605.22195   8236.55817     23629.00413    8554.06789     419.28007      5912.95785     3783.70282     167550.44902   12530.39235    305.50382      35059.92476    502495.40368   694774.97645   154783.97583   208322.17247   258228.22005   421676.18244   240345.57783   5636.11270     0.0000000e+00  25789.05799    0.0000000e+00  486657.68674   159383.43727   0.0000000e+00  66018.75912    0.0000000e+00  0.0000000e+00  166943.52731   0.0000000e+00  0.0000000e+00  168666.23740   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1985 09 30 30579.45219    45624.41948    28133.57539    216699.19348   207000.30121   107616.55298   409847.50655   1343708.63240  34928.98339    40988.34828    37649.60247    434842.54590   10878.92399    28218.13657    13064.40956    417.65089      5885.08778     4738.38954     245177.20251   17324.20387    420.46243      51539.17169    621863.10246   847468.67466   230419.21108   264158.57691   337409.96893   526223.84867   245791.67508   9133.81981     0.0000000e+00  36206.71646    0.0000000e+00  596680.97180   220099.18412   0.0000000e+00  95006.05818    0.0000000e+00  0.0000000e+00  203364.47525   0.0000000e+00  0.0000000e+00  209391.39053   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1986 09 30 23697.60093    35530.78544    23264.89953    190300.25952   181495.27264   93450.80416    340576.39367   1136990.14958  28673.88148    32192.39099    30805.86902    360102.61070   8986.52748     24449.10495    10405.91643    403.17396      5678.73628     4093.89800     188135.86217   13630.66028    338.68342      41274.96478    526606.97753   726244.13467   183011.51575   227203.97317   278358.82382   451929.93505   236321.07386   7246.46238     0.0000000e+00  28868.30567    0.0000000e+00  502148.42015   172065.69804   0.0000000e+00  73611.00250    0.0000000e+00  0.0000000e+00  174451.62445   0.0000000e+00  0.0000000e+00  182757.35955   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1987 09 30 27925.70803    42975.28423    28200.92377    211841.60971   202894.86128   106252.37276   416707.21623   1334608.37418  34371.50600    38550.03156    36176.98564    436835.93929   10961.84296    28861.71730    12448.20884    423.08406      5964.31171     4808.21430     215247.16360   17479.11696    420.32290      48686.06662    616765.90641   827448.13225   207915.65499   267238.56631   340655.05369   522613.45865   247841.91493   8670.50520     0.0000000e+00  36419.63260    0.0000000e+00  594414.81577   215028.27444   0.0000000e+00  90592.40063    0.0000000e+00  0.0000000e+00  201652.92497   0.0000000e+00  0.0000000e+00  210710.15110   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1988 09 30 26119.69342    39758.78349    25997.31349    200265.53771   191527.64656   99957.66260    383924.92098   1253393.84737  32185.55209    35985.11306    34362.69165    405559.58947   10028.99766    26844.72330    11390.00514    406.14803      5723.08348     4480.82429     202862.97477   15995.17941    383.45361      45480.26906    576335.36677   783515.30954   202260.91929   246892.79353   314172.19144   492417.74857   238424.29968   8003.93943     0.0000000e+00  33653.56242    0.0000000e+00  554979.91648   200489.83329   0.0000000e+00  85029.01240    0.0000000e+00  0.0000000e+00  187857.85454   0.0000000e+00  0.0000000e+00  196672.06095   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1989 09 30 25908.84309    40110.36513    25918.02243    199945.94086   192002.78634   99912.65068    370916.81496   1228574.41876  31569.30512    34012.42124    32950.33605    392786.61178   9807.06632     26388.42584    10592.22397    404.82386      5711.08343     4413.90524     197491.53569   15343.91639    376.24873      41242.07107    570404.56702   771675.12169   193421.71109   245972.16847   303646.96205   482733.16373   235228.25805   7062.20818     0.0000000e+00  32431.69045    0.0000000e+00  540399.70620   191642.33576   0.0000000e+00  82211.88692    0.0000000e+00  0.0000000e+00  184919.70601   0.0000000e+00  0.0000000e+00  191841.40017   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1990 09 30 27958.49726    42116.37581    26474.34752    195868.70417   185785.82303   97345.51394    388363.20344   1243899.78362  33608.69729    37907.92838    33108.34203    406298.71152   10124.78566    27380.94296    12058.14937    426.86328      6019.52858     4496.56607     209216.83906   16574.73711    387.54859      47385.44178    567363.48674   776611.22892   212904.78470   253276.56226   317253.15807   505526.70242   250384.09478   8257.18018     0.0000000e+00  34232.89024    0.0000000e+00  546806.56073   206746.24628   0.0000000e+00  88950.09423    0.0000000e+00  0.0000000e+00  186645.32943   0.0000000e+00  0.0000000e+00  197749.08264   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1991 09 30 22980.90838    36281.54964    23613.54065    187583.19938   186392.11964   93883.28663    331605.52531   1115131.45441  27096.81103    27609.76390    29842.27225    343186.81907   8579.26530     24364.39640    8988.12062     419.83143      5918.72238     3972.82240     156126.44048   13637.21181    319.07842      36359.88593    518187.86797   712576.17177   177092.01681   225872.88870   270584.47641   435155.33784   243330.94343   5933.74259     0.0000000e+00  27365.66040    0.0000000e+00  491916.06770   168986.68514   0.0000000e+00  72155.71043    0.0000000e+00  0.0000000e+00  167895.71883   0.0000000e+00  0.0000000e+00  175596.05040   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1992 09 30 26560.16499    41258.03427    28709.53599    215216.96643   202044.38879   107598.19069   421646.45392   1370742.73688  34494.01156    37237.40004    37227.87677    447480.62489   11126.88879    29466.42537    12007.06971    419.83338      5922.10652     4901.25494     223069.76710   17233.97761    423.26391      46234.35970    621237.53318   832824.02823   202939.33423   270659.51844   345237.12920   530106.32980   245782.61602   8281.12127     0.0000000e+00  36779.65553    0.0000000e+00  599523.67101   211438.72713   0.0000000e+00  88032.31800    0.0000000e+00  0.0000000e+00  203228.09793   0.0000000e+00  0.0000000e+00  210980.34999   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1993 09 30 14613.20661    24791.42207    19646.55558    171077.10178   166327.29281   85623.02547    285964.27143   1011443.96795  23736.79912    21963.62599    28371.42235    297633.41043   6994.64400     21939.96698    7605.32138     402.59848      5672.64619     3461.95270     143001.40051   11734.40614    257.62556      30569.22066    440856.67332   625013.33067   127326.54746   189445.85275   229828.19944   389956.09412   232505.02719   5068.83989     0.0000000e+00  22233.25606    0.0000000e+00  431093.45306   130459.48389   0.0000000e+00  54955.37198    0.0000000e+00  0.0000000e+00  146724.70522   0.0000000e+00  0.0000000e+00  150785.25798   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1994 09 30 29489.28284    44485.49225    27901.08038    213801.25690   202463.49166   104419.96750   413602.65307   1335882.50132  34240.19210    39137.25276    36227.95276    436290.30453   10940.88594    28550.09600    13133.29699    420.87995      5932.87731     4752.88830     215562.37343   17445.45715    418.81733      51770.19765    615389.95108   825071.82725   223450.27088   262247.41794   339100.90287   520144.73942   247096.01286   9242.05747     0.0000000e+00  36301.03297    0.0000000e+00  592521.60564   216148.86242   0.0000000e+00  92935.15379    0.0000000e+00  0.0000000e+00  198813.46152   0.0000000e+00  0.0000000e+00  206893.17479   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1995 09 30 26430.78062    41637.23114    26702.99660    207312.99631   197451.49636   103361.33544   388894.76391   1258817.54903  32839.90232    33963.29268    33409.92523    407051.04877   10288.61081    27493.40107    11912.58563    427.15215      6024.26771     4558.40439     206411.00034   16446.74688    390.13577      45690.71779    582305.71121   793131.77957   204370.63363   251406.05492   316582.07734   500335.57698   248545.08029   8284.79950     0.0000000e+00  33250.38281    0.0000000e+00  560656.66953   197412.15797   0.0000000e+00  85606.49618    0.0000000e+00  0.0000000e+00  189935.25728   0.0000000e+00  0.0000000e+00  197149.04186   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1996 09 30 25913.23980    37704.34872    22510.72489    177674.85090   169096.13888   89259.50156    327559.66892   1083128.15507  30002.97604    32797.36923    27537.00979    347197.19565   8661.24774     24258.43879    10754.57467    413.39915      5828.52875     3864.80014     211176.11957   13488.13782    331.09638      42486.40720    508296.73311   701985.70033   196531.22824   216321.52817   265464.54872   449023.69298   238439.81593   7462.72226     0.0000000e+00  28594.73551    0.0000000e+00  485452.98954   170535.45818   0.0000000e+00  76279.04219    0.0000000e+00  0.0000000e+00  169376.00060   0.0000000e+00  0.0000000e+00  176435.84404   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1997 09 30 18154.20603    29450.02992    21353.93991    170745.14831   169508.78111   83123.03717    308003.64010   1006838.01751  25345.57970    25110.77458    28356.31492    320173.18038   7958.11246     23178.48720    6848.07632     418.64676      5907.76608     3674.55230     165457.13006   11511.91899    305.33214      27934.96377    468476.45636   637512.54043   145308.79890   205581.82399   248560.08078   411916.14977   238909.31406   4267.60805     0.0000000e+00  26015.16795    0.0000000e+00  443929.61275   151674.86178   0.0000000e+00  58122.86451    0.0000000e+00  0.0000000e+00  153576.83179   0.0000000e+00  0.0000000e+00  162113.27535   0.0000000e+00  0.0000000e+00  0.0000000e+00  
