       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1967 09 30 608.24856      647.14841      749.02451      870.82093      836.48987      816.06230      813.10119      817.69031      881.28984      907.35973      714.63263      1042.48570     1072.20509     1068.44002     802.92447      856.73231      872.59139      939.11286      994.85989      674.93192      739.61366      623.31503      682.76709      587.38213      628.77821      772.42406      945.46902      1221.38650     1331.90341     752.71681      649.86726      956.56316      1051.98392     854.33604      766.85911      614.65860      732.16543      828.74659      830.66869      835.35735      611.48071      834.67661      864.92475      850.65088      847.75803      854.69898      
1968 09 30 689.62183      675.26649      839.26995      957.52861      930.19568      907.88767      913.12052      945.47256      1057.56378     992.42576      737.96817      1128.58281     1134.24883     1199.61291     939.06115      1016.24172     1037.11105     1092.90365     1139.04257     696.76631      785.01560      609.94681      685.28449      590.93912      636.70655      729.08606      973.36162      1222.59042     1383.47463     758.25458      628.84113      1080.31213     1159.70594     983.66325      847.69612      619.58870      752.92659      951.67961      934.03500      961.00410      651.15559      956.84852      1025.17063     1027.11486     1008.44993     979.63833      
1969 09 30 521.96964      524.44519      634.60304      736.98105      712.14207      686.53547      683.51929      694.22756      773.92151      749.01522      603.23461      876.63542      825.65123      886.24531      677.39459      736.74654      752.27631      808.18162      864.34458      462.20766      558.01222      392.05997      481.37767      377.90775      402.39337      544.08555      755.22110      954.75837      1097.47341     560.28919      442.77819      803.61047      892.91802      729.90692      637.04436      440.15641      551.81630      710.35181      709.38414      718.72247      480.51891      718.03777      760.59384      742.42995      738.74979      743.64735      
1970 09 30 380.17553      398.84955      487.95350      605.83415      545.96602      524.79088      534.80362      534.75620      599.30854      546.39163      400.40862      635.27155      604.47338      598.15223      505.99028      580.34496      580.09830      597.23494      651.14916      316.37377      364.28587      242.61698      330.60688      245.99761      261.21610      360.31245      518.34546      717.13914      808.45667      375.86470      298.62947      574.49849      633.15244      575.32977      473.40769      305.93158      409.61622      565.39830      548.36304      550.43280      349.40916      562.50408      610.79247      586.02658      590.79977      579.79304      
1971 09 30 550.17153      573.15925      691.15848      810.49808      771.47209      760.05741      758.93182      757.51465      847.46531      784.40078      600.10585      913.57213      904.81605      935.28780      741.23936      812.24496      814.76629      860.68019      917.43688      536.02998      601.43769      464.05050      519.67443      451.86316      485.07092      603.63758      775.80445      1049.54626     1180.76214     588.50448      486.13662      840.01869      923.95380      805.80819      659.90258      466.68472      588.97119      784.21098      780.17961      768.83476      519.66054      797.02879      837.05703      821.59393      822.98018      824.01602      
1972 09 30 842.49800      840.95023      1007.54486     1112.68373     1098.00084     1069.31477     1077.74435     1123.13797     1228.02176     1196.89355     926.09352      1347.43211     1400.77144     1439.27967     1132.17835     1176.16589     1201.98518     1263.29190     1307.15279     883.62682      983.10516      776.69864      861.71075      721.70813      814.85212      947.14577      1211.46976     1601.36389     1773.65752     975.92468      830.23896      1242.80627     1355.51098     1143.43339     1015.87584     779.15641      942.78506      1121.11529     1084.08648     1100.94946     841.22018      1145.19968     1211.77042     1200.33529     1184.21254     1183.48652     
1973 09 30 375.96681      399.03749      477.50099      566.55213      531.40258      522.73613      527.35966      547.14500      602.64497      553.38215      455.72359      635.83296      633.01388      617.70572      522.22157      585.13961      584.15049      601.71573      640.67896      389.96423      437.83042      338.42529      391.67295      333.70748      349.94133      429.73638      549.57936      738.35807      815.26191      432.29889      366.15388      587.93748      632.79478      570.54756      491.43914      359.27338      437.85963      558.43920      538.21540      554.18803      383.02269      561.36774      617.61015      602.28036      596.06435      572.65165      
1974 09 30 601.68929      613.66352      741.12856      845.82009      824.65161      799.34187      798.73057      806.11205      890.71876      880.01512      683.51191      1028.76191     1031.59474     1057.15057     790.35759      848.11446      858.83969      931.66217      999.00982      606.79439      682.18208      523.28479      590.75530      482.41807      553.76021      678.38631      889.04259      1187.40560     1319.52504     669.71949      546.11911      937.87206      1042.95217     847.76336      733.33311      540.41523      657.73700      824.98010      831.30250      826.41898      578.15787      842.18841      870.40497      851.13185      852.75681      869.38184      
1975 09 30 440.89102      455.46683      608.32306      743.82941      692.49658      687.38137      703.13417      682.18385      729.23099      658.11532      507.92612      751.45064      679.25393      784.43065      575.37350      717.87506      724.34007      755.53051      802.69380      484.04575      557.47981      406.03812      442.05725      395.57544      422.28472      496.05657      684.93183      735.49883      828.25733      526.41354      411.14809      715.89040      787.07518      722.67040      591.87353      408.34740      518.50433      694.90123      711.83214      701.46912      416.26650      684.08789      728.33602      708.98996      716.91120      687.88336      
1976 09 30 775.76407      800.24523      928.29126      1038.27967     1012.21806     996.76442      1001.15269     1011.96599     1103.58673     1068.47568     811.21666      1216.81708     1215.73659     1293.41900     982.80948      1070.21866     1087.73966     1147.61777     1189.77726     796.38045      866.93553      738.41305      788.52041      677.39555      738.74854      885.87796      1058.13622     1375.30007     1539.50933     865.76306      746.74441      1118.65256     1214.74383     1054.77283     924.64090      721.51073      850.43622      1037.96200     1030.05849     1042.03739     750.87003      1039.35133     1104.93002     1077.85781     1078.65852     1061.71759     
