       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 23119.40119    36337.44529    26084.11958    209268.77401   199112.14222   103554.51315   373806.68759   1237855.59159  29984.76680    30374.93576    33601.53808    390155.25516   9673.24183     26682.59377    11103.14366    424.68548      5987.60984     4462.84915     183843.74819   15037.96468    353.30386      42069.87806    569222.94395   780464.59486   179553.76745   245293.02680   305565.39178   484411.18669   246212.79410   7757.66673     0.0000000e+00  30365.52711    0.0000000e+00  549318.14093   175637.24755   0.0000000e+00  76581.92808    0.0000000e+00  0.0000000e+00  184979.01322   0.0000000e+00  0.0000000e+00  191325.43107   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1967 09 30 34096.76635    50869.43944    31071.79876    243778.36159   226332.39145   117393.68847   464977.14286   1494173.13792  40872.17594    46422.23724    40436.79505    493706.60126   12400.03568    32214.57663    15993.02134    452.72114      6384.55928     5347.84997     281623.69383   20037.21431    481.66485      60194.44766    683042.44088   926717.03730   259964.88029   296691.89369   382598.11380   604171.01003   265478.55956   11513.38134    0.0000000e+00  41396.12591    0.0000000e+00  666982.69323   239819.88340   0.0000000e+00  107181.71467   0.0000000e+00  0.0000000e+00  226036.48900   0.0000000e+00  0.0000000e+00  238005.62049   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1968 09 30 23058.38355    36756.73684    25874.45854    208381.42097   194298.03180   100447.41624   368943.46315   1219581.65711  28755.85657    29383.04224    34318.90180    387253.96958   9500.81592     26705.39262    10622.53332    445.13076      6278.73138     4380.22059     179228.49830   14546.38399    348.68671      40607.76983    555272.49255   754876.73403   175985.31763   238891.79228   298247.66888   471224.44500   256080.74029   7238.47800     0.0000000e+00  29943.84132    0.0000000e+00  538340.83977   179159.32951   0.0000000e+00  75515.99344    0.0000000e+00  0.0000000e+00  181001.21640   0.0000000e+00  0.0000000e+00  183228.55644   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1969 09 30 30864.24122    46250.32230    27452.14221    213669.53004   202214.70927   104652.91443   401210.59376   1309940.35275  34957.72556    40020.76690    36267.55257    430162.28958   10609.82719    28530.46857    13718.69155    447.40890      6309.48633     4742.59461     230858.88931   17286.79211    401.47684      52160.23598    598166.95807   813468.48985   227475.82504   258887.85842   324982.94543   525526.64462   259875.57703   9701.05625     0.0000000e+00  35342.53595    0.0000000e+00  581791.03899   214271.40091   0.0000000e+00  95968.06929    0.0000000e+00  0.0000000e+00  197140.80886   0.0000000e+00  0.0000000e+00  202992.78636   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1970 09 30 29267.09791    44200.18315    30050.76163    229032.35206   211892.56404   112260.44819   443147.20643   1421540.02345  35542.50326    39564.28856    39115.34082    465504.03795   11649.79304    30804.78190    13119.05406    446.71138      6299.23036     5129.86325     242366.63641   17465.33875    444.57807      49682.22330    656168.90744   865531.95290   216249.64573   282834.55559   362700.27482   557510.30399   260681.23573   9161.40412     0.0000000e+00  38544.87218    0.0000000e+00  632905.47729   221712.89406   0.0000000e+00  91486.45339    0.0000000e+00  0.0000000e+00  210997.78587   0.0000000e+00  0.0000000e+00  221127.44806   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1971 09 30 22428.25036    35220.13024    24495.99137    197714.52814   184208.12786   97016.82707    362891.33062   1186407.35826  30133.37007    31322.03354    33064.84666    376221.85844   9249.00459     26596.53997    10719.09241    444.40297      6268.06677     4255.25177     181018.94111   14981.06137    344.80321      40616.91116    541743.26789   732204.44836   171493.46502   228580.57702   292042.18736   465458.80112   255618.54101   7399.09668     0.0000000e+00  30133.49642    0.0000000e+00  523112.69513   177109.93604   0.0000000e+00  75566.68718    0.0000000e+00  0.0000000e+00  175011.92577   0.0000000e+00  0.0000000e+00  178868.83276   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1972 09 30 23422.28511    36684.23911    24343.30260    195783.46221   184132.40045   94653.22123    357514.35653   1180838.57222  28639.57109    31167.03692    32854.41667    373801.94361   9404.17867     25996.82406    10825.28725    442.38727      6239.17584     4207.59214     184204.50514   14001.87249    352.26264      41827.14840    547176.85841   725990.58703   180264.83809   229989.71371   289450.71868   461603.25210   253708.92755   7438.20492     0.0000000e+00  30138.73632    0.0000000e+00  528876.64695   179592.41978   0.0000000e+00  76663.28182    0.0000000e+00  0.0000000e+00  179326.70863   0.0000000e+00  0.0000000e+00  185148.34496   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1973 09 30 28020.79419    43257.62140    28603.71216    213514.89796   199478.52943   106147.59107   416618.08510   1357570.67500  34901.44077    37585.79873    36547.68032    434401.50175   10905.77525    29841.23453    13131.40102    453.81083      6401.78858     4853.57927     215761.93347   17921.51091    411.96025      49866.67543    621042.75992   839967.15035   215473.10002   268836.08876   339858.60545   531997.72000   262738.43628   9289.53493     0.0000000e+00  35720.89204    0.0000000e+00  599160.90812   209159.77570   0.0000000e+00  90926.78091    0.0000000e+00  0.0000000e+00  202251.29896   0.0000000e+00  0.0000000e+00  209519.53830   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1974 09 30 27321.85466    39776.56584    25657.52845    196981.43431   182748.74434   95131.22108    377193.53854   1212136.43706  33379.87079    36279.38534    33632.10042    393851.47300   9985.43326     27680.64776    11765.01931    445.38100      6282.10959     4385.64632     235051.96194   15289.60062    386.10790      45688.93260    564709.04706   763882.73559   206165.08182   242328.09074   304878.76687   499926.86272   256012.30869   8260.89634     0.0000000e+00  33023.14988    0.0000000e+00  542735.15478   192636.70507   0.0000000e+00  80852.58943    0.0000000e+00  0.0000000e+00  185663.68884   0.0000000e+00  0.0000000e+00  192457.30159   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1975 09 30 26038.02926    40728.69992    26834.00993    212538.72965   198813.55705   105511.48191   391155.35435   1295256.02604  33213.42480    34839.75686    34230.41900    409109.64974   10131.58313    28093.28668    12926.73135    457.96723      6461.25778     4608.39325     198715.05124   17177.65498    376.94494      49398.17803    590000.62659   811354.86960   205693.84855   254634.40313   318568.43723   508815.70141   263625.92188   9184.25550     0.0000000e+00  33074.57999    0.0000000e+00  571453.92868   198600.95645   0.0000000e+00  88663.22028    0.0000000e+00  0.0000000e+00  192685.71685   0.0000000e+00  0.0000000e+00  199398.93518   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1976 09 30 16016.88104    26681.86384    20529.20327    167756.14754   157415.00730   82506.98868    292316.82299   999041.31534   22569.41330    19778.77361    27793.93025    303236.42105   7646.62068     22848.96308    7431.30286     424.52461      5987.11707     3644.40267     122211.81908   10800.72917    275.57647      28674.64346    466858.49923   622755.47214   125937.31731   192014.09749   234277.87603   380029.09267   241601.67712   4864.52176     0.0000000e+00  22987.28072    0.0000000e+00  438792.15834   131420.90311   0.0000000e+00  53492.81954    0.0000000e+00  0.0000000e+00  151437.43838   0.0000000e+00  0.0000000e+00  152862.24552   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1977 09 30 24392.40439    37909.15939    25710.02327    197250.26700   187412.38101   98565.34906    376194.25411   1224821.58267  32409.49213    32845.45400    33964.72162    392876.63021   9805.04026     27499.82541    11747.55610    439.56802      6198.59767     4441.20687     200657.39356   15899.01631    367.13500      43761.36015    568311.71872   768079.69815   185324.42470   239261.90544   303975.88864   483465.95933   253204.10170   8058.69422     0.0000000e+00  32038.16428    0.0000000e+00  547019.22201   185588.94847   0.0000000e+00  80517.77771    0.0000000e+00  0.0000000e+00  184677.32288   0.0000000e+00  0.0000000e+00  186041.25453   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1978 09 30 22486.93662    34407.48234    23430.11756    197660.80587   177654.52849   92684.74261    333727.05645   1095031.47808  28201.11479    28431.57850    30078.57883    350255.63305   8733.05975     25177.05025    9800.55792     427.14358      6022.47312     3977.90444     197208.29172   13064.88392    326.53771      37390.96035    518937.80816   704611.17649   168865.12943   217000.99081   267718.36492   441874.26211   245404.83062   6731.44101     0.0000000e+00  28093.20622    0.0000000e+00  495243.91315   163650.32234   0.0000000e+00  68636.10305    0.0000000e+00  0.0000000e+00  167866.79360   0.0000000e+00  0.0000000e+00  168852.60624   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1979 09 30 27622.16919    43159.28091    28072.27370    205163.93125   200571.33882   107433.16322   411494.61540   1358846.31603  34550.25574    37580.51517    37189.83935    436461.59368   10755.76355    29619.87504    13485.63511    452.87833      6387.52090     4817.53240     205955.01018   18230.18769    410.22548      51647.72725    611968.54477   836554.44279   213397.20700   265197.48859   333562.71893   526004.66500   263609.48835   9426.34113     0.0000000e+00  36470.94876    0.0000000e+00  598530.36834   217959.01534   0.0000000e+00  93777.54203    0.0000000e+00  0.0000000e+00  203211.95044   0.0000000e+00  0.0000000e+00  208537.54750   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1980 09 30 16750.51845    26754.86183    22520.33013    181608.69559   169290.15183   87905.18825    323039.67544   1087514.44846  22468.81189    22085.24609    30620.22229    329997.86213   8167.11137     23982.51688    7645.80463     446.90311      6304.33700     3911.26092     126526.96746   11410.15751    284.94752      30598.48673    497353.37892   675963.38679   131816.98596   210088.27363   259491.94909   410119.22036   255045.75689   5145.53005     0.0000000e+00  24188.98548    0.0000000e+00  481812.19379   143506.95970   0.0000000e+00  57096.11206    0.0000000e+00  0.0000000e+00  163617.33109   0.0000000e+00  0.0000000e+00  164271.19736   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1981 09 30 16429.99810    26322.19164    19649.75854    168816.03515   154807.71252   81387.46655    292790.48676   980112.78529   23628.18493    23333.30573    27831.66736    296796.65366   7202.69621     22631.30915    8016.21755     437.47578      6170.35237     3477.00095     144270.82720   11353.99395    268.50859      31624.77464    443155.90940   619448.65267   136761.34313   187573.48189   232126.81830   391625.11505   248190.66584   5397.48620     0.0000000e+00  23161.80504    0.0000000e+00  427924.39452   135375.70504   0.0000000e+00  56564.90957    0.0000000e+00  0.0000000e+00  144786.90874   0.0000000e+00  0.0000000e+00  149076.79555   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1982 09 30 23723.54485    37853.68717    25624.29648    198130.11824   185157.33620   97957.77201    364069.28693   1207725.82782  29070.44493    29987.07094    33068.95776    382380.89025   9460.94682     26456.68865    11516.75881    455.20261      6419.73811     4367.50209     170236.50901   15471.41723    344.66647      45299.53955    564460.88351   762468.91921   190456.19317   235633.64785   294015.13523   466697.64801   261161.44233   8166.09547     0.0000000e+00  30069.36757    0.0000000e+00  541084.89483   182644.69016   0.0000000e+00  80118.54299    0.0000000e+00  0.0000000e+00  181768.60741   0.0000000e+00  0.0000000e+00  182360.89831   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1983 09 30 19032.18376    31315.87747    22936.21934    184592.10627   175432.14180   89962.12324    327165.83930   1074011.13272  26797.54899    25258.22015    30318.79549    343505.77253   8402.19108     24850.41139    9044.35066     434.69738      6132.00448     3945.67992     158986.71089   13059.05244    307.62001      33824.40565    498829.83711   680119.12201   145516.84036   209846.04219   261059.49026   420322.01791   247463.35711   6018.51457     0.0000000e+00  27116.35412    0.0000000e+00  479410.12325   159503.61347   0.0000000e+00  65077.61933    0.0000000e+00  0.0000000e+00  160818.45113   0.0000000e+00  0.0000000e+00  160974.07244   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1984 09 30 20690.88857    30937.31884    22448.17575    175200.13975   170704.45700   89335.98790    322463.80394   1083391.75493  26141.52452    27497.64477    30889.09627    336417.12404   8259.48692     24214.14661    9067.38306     440.43515      6213.66176     3806.97065     171001.22332   12655.08848    306.11336      36087.25688    503562.02903   685986.19507   156027.88716   207478.40031   258740.87599   426329.24173   251404.60380   6043.11104     0.0000000e+00  26015.45337    0.0000000e+00  487131.58164   160128.40039   0.0000000e+00  66354.18485    0.0000000e+00  0.0000000e+00  166160.82400   0.0000000e+00  0.0000000e+00  167413.41473   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1985 09 30 31285.05284    45920.32661    28393.06635    212935.31507   201843.03918   106036.63730   418558.04196   1346784.97226  35777.45605    41227.30402    37239.76056    441091.50300   11080.98949    29405.28170    13598.92612    456.60311      6438.64487     4852.57071     251479.94908   17419.18299    427.17398      52451.87316    626654.13720   837227.79693   232480.64330   266932.20919   341458.90645   540716.12443   265033.61356   9533.38552     0.0000000e+00  36885.60414    0.0000000e+00  605073.15133   221559.19802   0.0000000e+00  95457.20860    0.0000000e+00  0.0000000e+00  205830.62064   0.0000000e+00  0.0000000e+00  212506.48114   0.0000000e+00  0.0000000e+00  0.0000000e+00  
1986 09 30 24009.27241    35848.02913    23369.37134    180718.13772   175941.81457   91254.44410    344793.75305   1121537.22231  29548.35774    32370.87612    30831.16930    360242.56506   9027.70115     25421.04853    10627.73803    441.95571      6230.83141     4054.26067     195228.96814   13836.28685    341.81086      41477.75300    527411.45672   713447.30919   185073.82699   222378.53138   278090.69875   455981.93426   254260.82410   7445.11969     0.0000000e+00  29413.70210    0.0000000e+00  503708.86677   173614.62221   0.0000000e+00  74218.34911    0.0000000e+00  0.0000000e+00  172285.51347   0.0000000e+00  0.0000000e+00  179419.95660   0.0000000e+00  0.0000000e+00  0.0000000e+00  
