       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1974 09 30 788.79738      718.37456      770.09689      846.28905      825.97683      797.38341      798.57343      839.71461      985.55619      937.77657      877.81656      1072.26688     1021.67128     1050.74193     990.02148      900.15146      939.04375      988.66748      1028.90864     627.12636      718.04827      633.62617      709.47031      668.67273      585.24835      721.78059      883.07954      1181.92991     1306.32156     705.19547      602.22268      975.30495      1040.75750     871.92580      810.80076      676.29486      698.90859      870.76552      837.58819      891.97068      711.29353      868.21850      958.32517      973.98599      916.64572      885.99963      
1975 09 30 606.04177      576.36518      641.12027      745.71514      697.07314      690.88412      705.20291      711.97115      802.77706      734.30227      678.04459      817.35672      730.72968      793.88617      761.85530      758.16612      786.82844      803.85990      830.77032      531.86138      603.86726      522.21843      581.43311      575.27222      489.25108      571.60413      703.83897      821.13616      915.09011      584.37357      498.58677      768.21946      807.31017      746.33317      669.17523      560.14892      590.29863      735.26862      720.05909      757.70465      559.20968      711.67439      790.04756      799.21067      769.27441      710.84187      
1976 09 30 951.08264      910.81861      956.60626      1038.96063     1013.39786     996.41096      1000.30210     1042.24835     1191.04312     1127.95019     1099.47642     1279.28494     1241.98874     1303.34894     1174.98803     1110.71217     1148.73932     1196.96133     1234.51627     828.13121      917.12315      880.90751      934.44298      890.45521      795.99144      971.40279      1077.00547     1434.10896     1569.97884     920.05056      841.12343      1176.57722     1242.95388     1074.08197     989.26914      884.90529      900.15829      1075.83606     1035.09162     1090.19769     888.83265      1062.58763     1168.46940     1180.94657     1126.39341     1079.39174     
1977 09 30 482.16977      436.27046      497.25202      583.62232      552.11841      533.63946      540.77436      558.62259      638.89626      555.65865      473.37398      632.36209      498.03529      570.12658      591.03503      618.53889      621.72293      626.81632      656.87197      312.45787      373.89640      301.79329      375.56182      371.44732      261.56018      346.28506      484.44896      607.89718      721.97964      376.34509      297.49919      573.28729      619.83316      597.36119      510.93434      379.73007      407.81942      599.42256      567.49722      607.71733      415.44376      579.69234      669.07006      649.78235      638.06206      584.51380      
1978 09 30 642.13675      594.76847      635.81218      730.42628      694.37936      672.90846      672.88297      704.78743      833.40479      780.85087      733.82217      915.44102      804.81989      848.85939      823.69235      767.28572      802.78057      843.12826      884.53300      471.50221      554.20199      497.39378      581.53206      551.94118      433.59341      583.08954      727.16258      968.22639      1096.06535     566.94100      489.40279      823.54123      888.78143      739.98550      681.39637      567.98996      578.81647      735.07558      707.36684      758.08047      570.39920      728.80664      817.13743      823.33030      781.62138      746.05147      
1979 09 30 372.04145      339.87701      397.48840      463.99829      441.49814      427.88828      442.75996      451.86784      535.42202      456.93715      393.27579      554.68941      473.48874      517.75913      498.31174      499.10856      511.93710      544.29963      553.30590      250.62005      317.57591      215.47590      287.93941      273.07841      200.47619      270.02983      421.58744      586.19312      690.85081      286.55661      206.03259      496.86505      537.02983      484.18985      408.34360      276.84031      311.63665      479.57480      456.91267      489.22804      315.37942      476.44164      550.95774      545.82378      519.85217      491.46690      
1980 09 30 631.21028      588.79224      646.16961      758.00220      703.13007      689.39567      705.41201      723.08383      859.59224      769.74694      719.92075      910.16404      877.28932      882.32166      825.00532      795.49757      816.20330      843.83952      877.69875      523.71521      599.82241      539.77707      592.92288      561.07714      491.98916      627.83875      718.80113      1060.31192     1184.39470     587.13796      512.43512      813.13504      862.47511      765.34055      654.14091      544.28830      566.70039      762.08015      735.27277      773.31556      569.00192      743.73565      837.92753      850.27184      810.53325      746.77057      
1981 09 30 772.77215      709.89700      759.26282      850.40616      815.61002      795.28484      801.14694      831.18380      966.79655      913.01184      863.72644      1053.16333     988.38997      1009.53435     968.69649      896.54670      920.41885      965.27446      1003.86711     582.24060      684.16057      603.70830      695.37386      651.75279      526.70791      717.57065      852.02250      1173.71845     1303.30709     689.56485      594.55954      950.91008      1018.64873     860.83012      786.53024      672.20384      681.39725      860.11667      837.21222      875.39602      703.57121      859.77426      947.90262      957.33307      917.31241      872.66252      
1982 09 30 853.06025      820.54072      871.47446      958.68786      920.52907      906.68690      912.06053      929.22295      1085.68365     1038.07076     1029.89438     1183.60583     1215.56203     1213.26728     1064.29025     977.82123      1031.81174     1086.56687     1119.49243     801.39970      888.49304      797.20369      849.13312      808.14603      770.90400      892.86998      1019.27131     1380.62056     1488.21781     852.47243      767.91514      1088.84765     1141.22427     961.10917      885.75101      789.71903      806.45979      964.52763      935.26630      969.48842      801.12623      944.98794      1019.06600     1054.76289     992.26899      952.23500      
1983 09 30 659.42795      612.14085      676.78018      771.41664      743.46792      724.80054      731.17153      768.04971      929.86085      864.90468      811.44654      1014.02545     948.90511      990.32838      915.83798      841.41424      888.75399      934.30491      971.63053      569.91739      656.57020      597.68834      653.38305      630.65884      529.89947      688.41248      808.69086      1137.07761     1271.09889     650.94413      562.37280      912.55730      972.87350      805.16615      723.85231      608.75784      629.28508      791.55202      760.44759      816.05414      594.56282      776.10675      873.71539      912.09985      846.63878      789.61731      
1984 09 30 794.27721      734.18383      781.98142      857.36216      838.59551      816.38001      823.03900      847.34575      977.14077      930.21081      877.53607      1073.37411     1036.02760     1041.64092     983.61806      910.11324      933.98249      978.61697      1015.56898     614.52075      704.53307      628.19907      714.08354      663.61944      567.96440      739.84669      870.85087      1224.16954     1356.14684     703.29824      618.68069      963.61174      1027.88160     882.04772      797.83543      678.09649      698.65453      883.68216      855.46246      895.57318      719.47925      875.11207      963.39564      967.51206      926.61428      884.33729      
1985 09 30 489.28491      444.18893      508.92221      588.35189      554.23966      535.85578      537.81269      561.83617      675.41448      618.20712      550.10462      738.46622      695.87553      733.46379      665.66057      607.66564      638.35598      676.72360      705.23408      392.04398      477.65302      363.51601      433.43782      395.06071      351.17296      444.51743      588.92259      818.00497      935.45174      431.57308      340.05585      663.10459      710.75798      588.46201      521.51867      387.80531      430.00138      586.53888      562.16159      598.91342      426.45190      577.51406      647.78485      661.54398      619.86837      586.43101      
1986 09 30 716.47829      658.79072      706.11349      777.29552      759.64570      740.64356      742.58815      773.26029      898.66332      848.93845      790.26098      969.42584      909.33229      935.87776      907.70347      825.86476      856.75939      896.16652      938.26148      558.49870      657.64529      556.24667      640.10760      602.42786      508.21805      652.82454      802.42145      1057.27478     1169.87285     641.51071      546.55124      881.49513      932.93247      802.85340      739.14757      613.18654      637.81885      801.58582      773.22558      817.87731      650.94343      801.09276      887.58577      891.12255      846.97376      809.58759      
1987 09 30 489.04668      448.82035      507.93403      610.03509      565.24231      551.78966      558.64670      581.79060      700.83900      620.70636      547.94326      738.80798      673.26599      717.35554      677.31758      633.18490      662.64930      686.98837      720.20699      391.11302      472.52166      366.86905      431.81294      407.05073      344.73641      436.20398      581.72393      793.94137      904.59061      432.12025      344.97681      663.64221      705.83077      616.68972      535.72421      398.75049      437.30154      612.92466      582.30851      626.72872      422.18167      590.56316      675.82547      692.15649      644.67755      592.34761      
1988 09 30 528.14667      475.82112      541.70768      626.25650      593.07478      581.38129      587.98299      613.06911      725.97349      649.67473      580.79327      762.46830      681.64432      729.95142      706.10613      672.86276      691.95107      710.49465      741.17016      410.85562      502.26946      390.65808      470.74830      454.14160      363.84298      462.08519      609.75755      800.25961      911.16416      467.51547      369.19405      688.95969      741.52678      643.92631      568.19118      437.79174      468.69777      635.84047      611.16313      652.21227      462.66807      622.15148      704.55314      718.05762      681.29199      619.42231      
1989 09 30 766.15106      706.33684      797.35819      897.77220      845.75124      840.01774      829.97455      856.37174      972.49613      891.20426      819.29358      994.40851      949.56604      991.82820      948.15938      909.58195      937.27442      961.43341      990.41824      635.70463      720.01196      634.68838      689.45497      676.07107      589.40874      699.20593      834.36639      1068.21586     1162.22349     698.77078      607.35428      928.85953      964.69828      886.05853      799.76587      664.40426      694.47895      921.32420      860.39202      899.23962      692.90287      865.95421      948.73099      963.45600      915.28602      871.49958      
1990 09 30 802.85479      753.36415      824.90328      881.63873      858.00052      839.49628      842.82327      870.70182      986.42605      925.61156      860.97539      1039.65940     967.07264      1020.93693     975.99986      912.47233      951.89964      985.14530      1015.55358     655.11767      752.75227      637.82230      714.42310      686.04808      607.23214      714.87276      884.42987      1099.96757     1213.41633     720.55348      611.22012      966.15263      1014.74453     897.93290      833.08254      690.56098      722.35052      896.85346      871.72324      909.69668      743.98252      889.07621      958.64895      976.40550      935.09196      897.98200      
1991 09 30 877.22594      833.74158      889.53533      969.65683      945.67412      911.19692      925.72462      955.74905      1093.21361     1029.94656     977.35357      1155.80708     1109.85992     1124.88087     1069.84335     1016.20008     1052.92630     1087.53968     1120.76130     746.02204      838.95904      754.58736      827.30521      796.69702      696.93826      843.85229      973.04879      1271.47165     1402.91347     827.84336      738.56008      1062.84087     1115.93090     988.92261      910.19010      787.47322      818.90953      987.80090      945.69696      999.37905      822.48293      982.58419      1063.95814     1085.50351     1031.75955     988.89880      
1992 09 30 613.14238      562.01355      626.78527      739.11407      684.51470      669.25503      675.95287      680.38047      791.87026      703.17959      630.90785      815.43073      729.31750      786.69053      754.37105      738.81006      757.00627      778.54970      811.39558      439.91552      530.87001      427.49479      501.94372      474.84842      393.72163      502.64559      648.62996      857.55430      971.87721      503.16256      407.67069      742.16131      786.61482      721.95265      621.87201      481.67019      511.88712      729.55083      705.33693      735.04186      535.94494      706.38047      787.90171      786.50132      756.25711      707.85036      
1993 09 30 525.15285      453.82248      511.77892      600.34141      570.90580      572.01713      584.75736      606.17368      706.66867      627.22464      568.25155      738.92501      632.63229      672.12984      689.19336      678.43672      674.66511      687.53864      722.68742      345.39957      427.60587      347.45066      430.17695      410.41197      294.35280      422.93604      564.43649      795.51888      918.63237      427.85623      350.55716      653.11143      710.63747      629.78407      541.16427      433.80538      440.64366      624.65118      600.79577      638.48872      450.78156      616.72234      743.11675      712.63342      684.38021      626.58807      
1994 09 30 456.08283      421.58365      482.89767      569.23178      535.33260      514.91861      522.61722      562.30471      665.79132      584.77430      519.12918      665.03443      617.88712      659.57288      625.77488      612.83566      633.52350      648.01445      670.85567      377.71972      445.18004      344.24878      416.07373      391.72725      332.83470      396.54614      540.62584      709.78123      817.04871      420.66225      339.66524      614.73776      644.71330      582.08808      514.63787      389.15109      432.42222      578.83747      533.90531      579.40400      411.31095      567.91949      647.20672      666.98807      616.36088      583.46427      
1995 09 30 645.77768      607.34157      661.48913      773.74170      729.22626      706.68236      717.13078      750.23925      867.85265      798.89635      736.77154      900.80466      860.16699      875.62620      835.44174      805.44992      833.86034      856.18432      883.82492      548.67835      622.42247      535.55467      620.63932      579.47264      499.55169      612.12621      740.51255      1000.15322     1094.67143     619.24098      527.56713      825.61610      866.24112      774.24884      697.15310      577.79148      614.69802      766.91871      730.91150      779.43783      595.12521      761.16243      851.90465      867.76049      822.20318      773.11457      
1996 09 30 957.54082      902.58948      946.32545      1005.58697     999.36298      974.70244      975.18176      1041.69783     1173.41506     1143.71882     1102.32638     1263.48208     1200.28904     1222.89331     1185.63492     1094.89935     1137.95372     1185.40223     1219.11935     805.01627      899.84067      812.09678      922.19175      870.84553      751.83305      915.85837      1079.31163     1372.15106     1499.75627     916.81825      823.75776      1166.36891     1240.39735     1055.61627     1012.05505     897.37200      922.71277      1051.09301     998.07426      1067.49694     923.67165      1061.00184     1157.36893     1170.44082     1118.22418     1094.84720     
1997 09 30 1118.67205     1049.18776     1118.71871     1196.22597     1208.37790     1182.97340     1168.89027     1252.82455     1427.49014     1356.17862     1294.53531     1505.62477     1467.62251     1489.79919     1422.22717     1334.73477     1374.48518     1416.50458     1453.95468     1024.11970     1105.65511     1018.21382     1105.75895     1056.65102     943.83795      1134.33454     1280.54878     1673.68835     1808.75890     1107.07317     1005.15243     1397.40218     1458.74477     1268.09138     1199.08969     1065.29295     1086.41811     1248.64238     1193.08886     1269.80496     1045.32384     1256.65781     1375.91022     1417.43447     1336.70036     1286.81132     
1998 09 30 596.91375      550.43222      630.95788      691.33242      680.19377      661.54319      667.64147      708.92395      808.84506      735.81115      668.04683      820.48842      736.57235      797.87982      771.54564      763.75866      784.22536      802.83335      825.36585      485.14337      574.00561      472.23134      539.47313      529.34631      428.88631      518.14576      691.48017      844.74437      947.95108      552.30948      458.28462      763.93718      806.81084      726.76878      662.81554      529.50455      567.70569      716.71869      693.01440      732.00854      564.94721      718.21595      807.49359      811.79185      770.41876      735.26618      
1999 09 30 882.19314      829.04656      883.57805      974.98666      947.59001      928.18610      935.70273      976.17702      1125.77736     1076.49854     1020.02510     1206.89008     1179.58101     1186.95853     1135.61164     1046.28641     1079.75349     1124.72986     1160.49850     790.71719      876.17277      803.58600      861.61038      835.12034      752.27195      891.96577      1017.25755     1350.22994     1469.36883     860.45296      769.34407      1110.96963     1167.13053     1007.27442     937.27315      814.44790      841.08265      994.86891      959.65915      1012.55330     825.40257      987.10272      1084.65727     1110.94539     1052.45463     1001.60425     
2000 09 30 761.50116      701.34489      764.40831      837.25534      831.49122      801.30390      813.10117      889.96416      1031.09462     951.35826      884.13688      1073.63010     1016.76486     1029.61328     1013.09796     966.34389      987.78905      1007.19859     1041.59210     634.47869      714.88944      623.95805      726.84779      682.97803      568.40362      723.32344      874.13362      1202.38640     1321.05423     724.38950      639.58977      976.64122      1030.99464     904.20187      833.22439      708.35595      743.30025      894.50635      835.12974      903.94752      712.95646      905.20683      1019.82948     1035.97958     976.08333      927.68599      
2001 09 30 446.16250      396.75506      459.59270      561.26727      520.34110      506.29724      514.27928      551.37988      640.55469      540.85262      467.51738      640.35874      516.51354      566.09709      593.78096      619.20006      617.50018      619.81862      650.78590      289.37362      349.61858      298.50937      365.31294      359.41524      243.05773      352.92682      467.33884      656.04862      772.21483      360.94159      295.89086      566.58897      614.54375      584.29157      480.80058      368.71325      386.38877      579.52980      542.14874      587.76143      383.53683      568.95384      667.59536      653.61860      636.59385      574.14507      
2002 09 30 637.51907      609.13189      663.43775      734.92470      714.26991      699.69364      701.89492      740.22983      849.14447      794.73441      746.38071      894.05967      865.38384      896.44361      828.54393      792.45956      819.39721      849.09517      874.22724      576.77270      663.46163      551.34374      624.49395      593.34752      535.87384      625.41054      772.33014      974.40536      1064.40335     627.73228      540.75985      833.76116      874.03455      761.33848      701.42345      584.09672      621.65431      755.33393      717.04572      767.21621      596.31996      747.70831      824.16283      841.45319      796.06037      756.06569      
2003 09 30 511.91294      476.27591      531.60284      612.63016      589.20170      573.92583      578.19245      607.19348      707.04071      634.32086      573.57407      740.36379      686.23148      716.23394      683.87157      653.83317      675.04685      700.03855      726.50268      404.67947      485.10059      380.79361      458.50100      428.82672      359.12032      451.58126      598.29664      793.18886      889.25766      461.09512      374.18643      672.00043      711.50044      634.07232      559.73048      431.80600      467.80990      635.75664      597.62742      643.64459      461.56673      621.27812      709.93118      707.96364      669.77839      633.76326      
2004 09 30 698.83289      655.19279      712.53367      783.15806      763.95864      741.91653      737.30865      797.02779      920.52266      861.30696      809.79697      958.80962      929.25514      944.98263      893.70699      844.41871      885.03384      915.48822      939.78684      598.45379      674.20339      587.37628      663.53715      636.46213      553.56434      660.46193      803.82361      1066.60312     1189.01846     669.88365      580.33180      884.65397      933.46285      809.69626      748.20170      625.26373      667.99599      807.47333      756.73113      808.87307      651.67207      822.06082      919.17867      921.74515      869.59369      843.20682      
2005 09 30 766.15427      726.07034      779.71117      833.66463      828.80726      805.48368      810.82456      866.25410      991.60149      937.60156      885.08709      1045.39193     1033.39193     1043.94898     978.26242      915.69193      950.63623      982.59951      1008.17832     687.64181      770.30605      656.87831      737.71348      700.16245      639.91469      742.18420      889.40637      1170.80027     1277.41714     747.79734      656.06672      962.68045      1012.55987     877.30077      819.26320      694.16932      740.85488      880.77630      822.93008      881.07154      728.59067      884.44775      976.29109      993.41730      932.73256      902.62103      
2006 09 30 632.52795      597.55167      648.14287      720.74677      699.12387      672.82497      675.16278      717.18282      828.89530      774.29534      720.02421      870.84459      824.65642      857.72647      814.64517      755.12219      800.59897      826.50248      855.01249      535.63044      620.15962      507.46986      592.61495      558.31986      492.77127      577.88651      741.08477      935.16040      1047.63403     595.68462      505.18869      802.85729      854.39276      735.64170      681.07898      562.39983      602.21123      735.17677      691.28828      741.59346      588.51022      735.17097      820.32894      830.97229      782.24504      754.87916      
2007 09 30 850.39479      814.40357      875.74120      963.98128      939.96209      924.50443      935.08876      992.71469      1135.70858     1079.74520     1016.99363     1180.59344     1162.78138     1183.58066     1122.72964     1055.46463     1087.86782     1119.04815     1142.32009     861.72493      933.77265      848.47385      898.24415      881.78324      824.62581      916.08916      1031.66053     1294.78094     1390.70120     906.79351      813.32726      1114.40564     1134.58532     1004.43006     958.09894      846.20626      886.35249      1002.49603     944.55987      1005.75026     810.76552      976.06781      1074.26926     1127.57347     1052.24511     991.46912      
2008 09 30 662.66018      611.89790      681.45672      753.79879      733.53765      716.66354      725.43535      781.13357      872.25674      795.07978      721.04331      870.96069      763.04334      818.65506      840.95912      840.36160      853.17303      858.27595      881.78282      564.89597      631.60003      559.90360      626.98803      627.24004      514.46703      609.84669      735.27489      864.84175      957.83817      630.50624      555.03331      819.49547      852.53813      797.26372      739.64145      635.00564      652.53319      784.79770      743.36331      798.66681      612.87160      780.78410      868.24294      877.42010      842.65247      797.37126      
