[ 2  3  4  6  7  9 11 13 15 16 17 19 21 23 25 26 27 29 31 33 36 38 39 41 42
 44 45 46 48 49 51 52 54 56 57 59 61 63 64 66 67 69 71 73 75]
55,142799.55301,41024.20704,11013.22795,799.60417,2824.55567,0.0,0.0,178197.85505,235161.05003,24140.18685,7322.56977,31835.07217,0.0,0.0,56792.88043,9618.07951,104059.50929,4489.95791,1874.61253,7985.55218,1019.29570,211182.94235,195697.34575,570435.33579,2591.04364,5585.54290,0.0,0.0,0.0,8964.76910,41083.66884,19138.69353,52.83501,43481.40023,206105.18301,367029.20240,83407.86112,96464.00353,18065.85809,94643.67046,550800.95431,75552.14897,114060.73608,278115.01775,67137.63005,9312.57934
55,526.99649,528.86119,519.59528,649.54839,476.41155,583.16752,667.38350,620.77685,632.38413,591.89758,625.89372,421.13303,591.42054,477.72280,576.18120,723.32294,611.51401,454.99410,461.74079,802.20045,666.51803,706.79449,588.81065,657.55295,715.03743,658.47497,462.77049,509.46621,403.03350,718.25667,628.11388,495.08548,382.63833,678.60351,562.60692,555.51159,615.83018,627.63470,628.60440,603.37357,599.00565,516.61104,578.54824,627.84519,625.79447,402.34171
55,972.07418,984.38182,991.03203,984.36974,985.57807,986.85652,988.28486,1008.76526,1003.10499,1003.29048,1003.72707,967.70006,1006.20680,997.60813,1003.37745,1010.11273,1004.20666,1006.60115,1001.54551,1034.89217,1032.43724,1010.22293,1011.13866,1007.70981,1038.26861,1002.29208,1005.16722,983.31806,965.30537,1013.42845,1022.11682,990.54700,998.76270,992.04328,1002.56098,1003.59636,1011.26440,985.88147,982.17024,984.72910,988.83604,988.42375,1000.10379,1003.67218,992.66347,989.40960
55,1032.92453,1036.60808,1046.72964,1041.03393,1055.12848,1055.03967,1060.59170,1106.12300,1195.84161,1227.63419,1242.55420,1288.82154,1450.46210,1381.82127,1226.81363,1118.00956,1160.14710,1206.83985,1209.89989,1214.51605,1227.73409,1208.06103,1186.69912,1148.21803,1231.85523,1256.24158,1241.41867,1519.79437,1536.00236,1192.98040,1171.11928,1242.71935,1257.69714,1086.82399,1098.25169,1101.02009,1119.81899,1073.28711,1048.49398,1076.58972,1055.16684,1082.82413,1108.32817,1171.31644,1100.64369,1094.95490
55,374.03829,542.18458,669.39192,778.24842,751.58417,738.31271,742.76285,749.87772,815.37365,710.74668,477.87110,880.86596,870.42344,906.81686,672.68445,794.72809,795.48292,840.17190,901.27267,535.02776,598.36586,404.01269,441.98005,355.18726,460.57152,584.20380,776.79323,994.27944,1114.50655,562.07769,420.28384,825.30599,900.63589,783.55618,662.63163,365.67836,588.89991,762.08530,757.69417,758.34188,445.18016,769.84829,819.69637,787.42922,801.30537,788.37146
55,25017.54443,38046.40530,24951.15812,195751.04821,185726.82925,97916.98803,362557.22696,1198982.99900,29973.75698,32844.38292,32446.33251,379729.02612,9535.29816,25732.63832,10930.85560,413.76144,5832.83960,4282.65651,186304.54145,15045.88650,359.75619,43172.92889,554154.14198,760307.29942,193635.64507,236615.83975,296766.77029,469466.34098,240307.70080,7543.09239,0.0,30555.76012,0.0,533203.79838,185362.24218,0.0,79244.52151,0.0,0.0,181344.83301,0.0,0.0,187103.48750,0.0,0.0,0.0
55,683.85418,639.26882,694.81331,779.57738,754.09837,739.09763,743.74282,778.48427,894.60560,829.22028,766.35520,930.36813,873.51252,907.54756,874.84406,835.10181,862.61160,890.40877,920.57736,562.79417,644.76200,559.95311,627.46279,625.74301,516.07843,624.25047,778.30458,1010.67745,1125.52244,621.73129,541.82074,857.99461,913.24940,805.09446,731.87696,603.71888,638.14947,800.80941,764.43970,814.11776,634.72215,793.53297,886.93882,894.56412,852.35448,806.75838
55,83391.81478,121999.13258,81101.71990,651815.67879,559515.69043,326389.96009,1107791.43439,3989046.75247,70125.68868,109481.27642,108176.82385,1220805.33318,31784.32718,54897.22907,34367.37816,0.0,0.0,12896.31690,406340.76267,48084.14783,1199.18731,126669.70315,1837552.43310,2450078.74484,546571.07572,788719.46584,989222.56762,1245108.23561,68873.69089,25143.64131,0.0,97025.31697,0.0,1767764.20761,609598.91188,0.0,248334.56073,0.0,0.0,595250.08225,0.0,0.0,622854.75759,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,2896.33005,1241.28431,413.76144,10344.03590,0.0,60439.59328,4551.37580,17377.98031,0.0,0.0,26480.73190,0.0,16550.45744,1241.28431,827.52287,11171.55877,827.52287,120404.57785,1241.28431,0.0,10344.03590,5792.66010,50073.31221,42617.42790,0.0,0.0,184951.36185,107133.15188,0.0,0.0,2896.33005,0.0,5792.66010,4965.13723,0.0,4965.13723,0.0,0.0,4551.37580,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,494.12044,0.0,0.0,0.0,494.12044,0.0,0.0,494.12044,0.0,1976.48175,0.0,0.0,494.12044,0.0,8400.04745,0.0,0.0,0.0,0.0,494.12044,0.0,0.0,0.0,6917.68613,494.12044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.24088,0.0,0.0,494.12044,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16711.21680,0.0,0.0,0.0,86319.00520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.16935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
