       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1966 09 30 295.04225      467.16449      586.14454      701.40533      670.84563      657.43735      666.37515      670.81057      747.21606      610.77162      379.91131      744.26039      718.86935      769.72292      603.64899      725.85126      730.07783      758.10795      818.32884      415.53081      474.34522      295.89864      334.44415      263.60578      343.73101      452.35664      654.30134      831.86361      943.96644      445.50739      314.84469      714.62106      778.41750      717.79405      572.15599      269.80799      491.62606      694.73226      691.54262      695.40050      358.21271      687.89188      757.44175      720.15146      740.43860      700.88055      
1967 09 30 440.18914      642.57169      746.44213      855.35075      830.05009      820.78581      821.42055      816.26543      883.44680      837.74952      630.89674      1033.28025     1067.08329     1067.31799     771.23985      848.56084      866.54531      936.82494      1000.07963     672.10663      730.25921      577.61092      599.80733      511.72723      600.74287      771.85556      946.73551      1214.24576     1325.67865     724.32433      569.51945      963.97813      1053.19877     852.35214      761.48052      494.56023      724.06870      829.99695      834.54976      833.37797      529.21530      832.98528      864.73989      846.61414      840.00964      850.59338      
1968 09 30 484.19760      670.87072      835.21858      941.87427      925.63136      908.26617      914.95427      943.89480      1049.30318     918.89670      604.16892      1107.56507     1126.02088     1190.98922     901.49098      1004.05558     1029.67574     1092.74280     1147.95193     693.12266      779.53688      532.35487      576.75626      475.77933      611.25950      716.17082      974.68330      1204.37152     1359.99017     709.71848      535.15299      1083.57995     1157.97040     982.40513      842.72663      472.72346      745.77013      949.63187      932.15327      961.39192      562.70275      953.47091      1019.22363     1015.76285     1008.94700     975.73943      
1969 09 30 349.67986      521.95815      628.72272      729.33846      707.43274      691.86520      687.37550      691.41443      759.81699      682.96411      436.07435      867.29684      815.91951      882.29127      646.03420      733.69522      742.51748      801.95820      872.75868      457.31715      548.08977      332.88539      379.28068      282.10858      387.26264      538.59785      755.21583      951.54373      1088.67266     512.32287      360.02462      806.53739      896.89598      726.31376      631.65559      310.08951      543.63585      706.44530      712.67771      716.90134      420.02227      714.07458      763.59031      727.13764      735.75274      741.22880      
1970 09 30 238.80514      394.37863      486.58316      585.86623      546.45993      522.47249      531.59694      534.44581      591.27907      487.08309      299.10363      630.47844      601.43304      594.64464      483.73064      574.38406      573.55658      597.82558      656.29209      312.01051      359.45438      203.81708      260.84445      180.92667      246.57264      353.94528      518.34442      708.45957      809.59703      355.00624      234.66688      575.45120      635.23140      575.76232      464.37287      210.10988      401.32395      564.09118      548.69710      549.33751      291.81570      562.90141      613.33879      580.44299      589.08901      580.22743      
1971 09 30 368.79053      565.04928      687.08193      808.16086      770.73420      767.90667      758.91874      759.11553      846.63465      709.68062      474.91495      901.57540      898.66703      929.81785      704.54240      819.60234      811.02076      859.50521      922.52730      531.53820      591.27834      402.50008      433.98296      365.38051      461.47439      593.85282      776.10663      1038.33075     1169.77136     544.55300      403.57608      842.27497      923.93592      809.43712      657.88686      348.94813      578.32497      785.96874      789.51421      771.86326      428.11939      800.02285      845.55118      814.01377      825.26674      823.60760      
1972 09 30 600.45400      837.59899      1002.23443     1102.72736     1094.12798     1070.56012     1080.84445     1126.12780     1228.71742     1103.91990     758.35571      1327.84551     1388.46578     1434.56950     1080.51733     1176.50730     1198.14503     1263.82866     1318.13186     875.99343      966.95940      706.99594      761.56894      611.00679      782.13546      936.68017      1214.91053     1588.59620     1761.53352     922.99019      719.63334      1245.17949     1356.56389     1144.94807     1008.18390     624.87672      928.80380      1121.07272     1089.87876     1104.35122     739.49851      1147.52601     1222.19175     1185.11803     1186.58889     1187.20879     
1973 09 30 278.49708      395.08258      472.86374      566.26796      533.29982      523.86815      536.94762      546.96031      598.44818      507.95995      365.89129      631.04773      632.39344      616.66646      497.27312      583.84411      580.76538      599.86103      644.57625      387.59238      430.18995      296.37582      327.75343      269.71762      337.33535      426.60421      549.57879      737.49184      813.98636      412.11450      319.50238      589.04959      632.82062      571.32627      486.50600      275.12449      428.80562      557.25322      539.59589      554.53711      321.89450      560.33823      614.69479      593.34321      591.49933      572.88782      
1974 09 30 422.19715      606.27070      738.94295      836.21067      819.62990      797.12570      797.11079      805.47836      888.11187      806.43330      559.76702      1014.46025     1023.69551     1053.25791     739.33143      843.12327      856.63838      929.07343      1009.66952     596.64068      667.07460      472.35182      513.31491      410.94899      525.62204      667.37299      889.71045      1174.97134     1308.31624     638.08205      469.29807      937.82611      1043.09337     848.13474      721.13686      413.54480      645.44857      826.10437      828.58200      821.84559      507.71885      841.00852      872.52075      843.16249      848.18456      870.37699      
1975 09 30 304.71270      453.46099      606.47514      729.84052      692.46800      690.67188      702.47807      682.00290      720.71155      606.34346      404.26873      731.57629      672.48858      777.25481      547.30428      711.07955      714.76373      748.48609      808.48632      477.21108      547.33436      355.33287      378.66585      327.00790      401.22426      489.65294      684.94783      724.79854      816.95962      491.65180      359.21842      711.51078      785.31632      719.93472      585.74465      329.46021      508.41583      689.54982      708.81025      697.68094      370.95361      682.28789      727.50597      695.74655      715.89899      685.02010      
1976 09 30 574.01634      784.18248      922.45766      1029.86667     1013.05715     995.68788      999.88892      1012.09081     1100.10674     980.83116      703.86142      1195.43127     1209.47288     1286.82098     923.54267      1053.47984     1083.47893     1149.65625     1203.39137     784.21179      844.97040      676.69141      689.50654      583.76924      706.85735      876.55478      1060.14704     1363.49216     1528.76607     824.00913      652.54995      1124.13762     1215.87862     1054.09868     912.74696      579.13367      835.25003      1029.53131     1029.61116     1035.92816     649.43673      1040.77749     1106.98203     1069.88770     1084.49685     1062.70233     
1977 09 30 238.57472      347.14483      466.34685      577.27377      543.96796      532.27561      538.41674      536.95293      587.82637      462.41775      251.51709      576.37642      477.85988      546.46618      460.80931      583.20314      573.96735      587.69404      637.96611      278.24628      330.49037      177.78471      219.00693      158.96965      217.47006      310.15826      464.78619      593.38242      689.61906      305.70506      203.07243      533.80151      600.58208      578.32826      457.29732      185.17125      362.25946      564.87293      561.05621      566.11934      279.09713      557.58211      618.63276      582.30032      605.17125      559.68378      
1978 09 30 332.47343      491.32630      611.01397      709.08195      685.97215      672.26480      663.72481      683.66276      766.37501      664.09825      430.87141      864.47333      782.42620      849.37022      626.55158      730.02157      747.30274      802.06876      867.30160      443.44686      517.60906      346.38460      378.66240      299.85024      385.22682      525.65636      729.86230      920.93173      1076.09573     490.78463      357.22812      794.32094      884.28572      719.97401      631.69200      315.60533      529.83303      700.13826      700.98092      704.56807      400.03047      706.61516      755.54499      738.46444      737.55420      730.86914      
1979 09 30 197.45395      333.36630      387.78394      475.15388      447.27018      436.68090      446.34499      432.64575      482.93288      406.68140      256.00218      537.39120      524.11373      521.08260      376.67444      475.05440      468.38907      515.72645      551.03492      284.77966      316.43163      189.16980      226.13288      164.93930      230.03372      333.62419      445.27657      630.87514      708.10164      300.85772      210.01884      486.11238      544.75981      467.58863      385.33643      177.75084      335.27798      449.65137      452.33043      445.46165      249.69490      461.73545      500.05529      475.69847      480.44875      482.94691      
1980 09 30 346.35705      483.14877      611.22318      755.23071      692.99113      687.53858      704.47588      694.98832      782.25426      649.20452      422.24228      834.34809      839.15158      857.15275      669.77627      762.95810      751.72146      792.13596      848.70181      479.45871      549.00062      344.49054      385.35750      295.67489      423.93209      521.73691      696.59254      987.11577      1131.99248     486.03668      356.31287      767.08259      835.52812      740.95527      589.27639      300.12568      504.06142      721.32475      721.54318      716.74295      388.62478      713.80408      775.60547      757.56181      766.36123      716.52994      
1981 09 30 433.71861      623.07803      733.62731      847.83366      820.68379      802.98177      806.62513      810.67264      894.89119      810.18429      544.98387      1000.13867     1006.29004     1008.62886     782.07839      871.61684      864.71378      929.70451      995.01080      571.37920      646.18913      443.50034      500.45316      375.64607      493.36535      688.98745      865.00075      1183.02162     1312.85170     621.29870      477.84124      929.54647      994.76803      849.89551      730.15077      417.92755      653.81978      823.07322      838.40974      828.70469      520.61006      843.03258      891.06870      852.42002      878.82461      859.00527      
1982 09 30 538.32620      714.35753      849.82537      949.53096      923.36550      910.10474      911.68982      899.73048      983.30851      922.17733      718.47757      1129.24535     1237.89380     1236.31753     820.80624      918.48225      960.77481      1037.98542     1091.57737     783.54373      842.45325      686.35851      690.24197      593.48184      716.35593      880.32082      1037.36689     1396.77613     1501.10609     824.07246      678.24390      1056.03378     1143.80773     935.87802      822.90759      581.44070      771.01154      916.64100      928.30619      906.50662      599.86023      920.92395      940.65482      928.22476      929.63808      940.92571      
1983 09 30 326.78426      462.33840      628.38715      751.15289      726.96208      718.54590      724.15795      723.95256      831.19804      714.27605      469.06227      922.53927      898.09595      969.18579      677.76845      782.06624      801.68775      864.75540      938.20323      499.69568      567.46044      376.99298      412.22121      323.53698      419.01490      571.53832      775.80620      1062.41063     1214.70623     526.73070      371.70794      847.88099      940.42942      771.22954      618.19827      322.18143      524.06883      732.87729      740.50848      742.70598      368.90501      734.14113      788.75356      790.30869      779.18832      752.38761      
1984 09 30 465.14526      655.24111      749.56829      859.80447      838.87687      827.08617      825.15750      828.90244      892.79511      828.09712      571.29508      1031.18215     1041.71701     1036.87605     790.50561      874.49161      869.04718      926.59777      999.76152      607.82991      666.42435      496.24257      528.08333      424.02781      531.16334      738.72292      883.94225      1210.61722     1341.82152     652.14882      512.59830      929.18882      1026.21058     869.13530      740.03427      439.87534      678.22978      847.82115      856.09164      847.84479      548.45007      854.54826      905.68262      859.70118      879.83539      867.68848      
1985 09 30 251.01263      395.94604      491.57241      589.77230      555.12228      543.47360      545.64817      535.28217      606.82695      534.60928      340.30897      698.37287      730.98699      737.81365      513.17170      572.90708      572.06111      631.84998      692.29282      389.82056      451.44547      261.80034      297.70398      209.23441      331.13117      432.05628      603.11502      859.03355      988.85688      396.22135      274.43774      639.19799      705.44970      568.08668      470.50227      214.54182      413.65576      551.27014      558.08897      549.42679      313.44826      554.66471      583.30181      568.38447      566.76125      567.36453      
1986 09 30 378.13005      546.58261      664.09437      790.91491      752.14063      733.53125      738.64571      738.65953      812.15303      707.49024      453.32572      892.05204      870.48517      903.90041      703.81047      787.65194      787.29871      830.89059      902.32142      514.79468      596.54906      357.40722      404.02325      304.07714      435.19818      572.23081      778.74853      984.66739      1100.19114     535.13723      374.19260      826.31346      901.00987      779.11232      654.31776      327.15721      570.07694      757.34901      763.22336      752.02613      454.99868      769.08888      815.63079      792.57717      795.95471      780.34605      
1987 09 30 265.87068      397.87209      506.11987      616.62953      583.35572      574.07775      580.19417      579.31097      652.49098      559.25212      367.01056      724.11870      719.66457      759.27520      533.01118      613.60615      622.78742      670.66100      735.57273      405.73650      465.28054      284.22728      316.13410      234.67980      343.47802      450.90475      625.11578      839.50801      955.35305      420.99308      290.08146      667.37612      738.73691      614.21880      503.41761      244.44069      437.45267      593.94651      596.51614      594.39892      316.97526      591.36300      635.72638      618.33728      621.44105      596.22951      
1988 09 30 253.57030      380.55462      504.84190      642.90579      588.05504      583.78689      596.46318      589.67539      657.39303      520.24569      277.09579      657.29629      589.98449      687.05943      548.37951      641.32485      633.06749      660.20591      713.69220      344.37962      429.15042      185.76558      245.31854      180.41708      273.29687      335.96333      555.18672      664.91222      785.74129      332.42725      210.45034      618.32634      696.58028      627.95018      482.53547      190.74507      389.00987      606.15408      609.14841      614.12023      299.55585      596.30993      657.44170      630.09153      647.59673      598.22307      
1989 09 30 419.04295      611.04917      778.13608      893.50499      849.86700      861.32209      841.55360      839.77354      887.81846      784.33077      538.13773      969.84598      1003.21104     1016.60819     712.59354      875.72567      869.45301      917.42805      981.04988      634.31453      698.75638      487.18471      504.98874      417.77771      560.95734      690.67383      876.17900      1114.36847     1213.16305     646.69436      487.16879      913.54093      987.17609      873.37945      740.82339      414.39918      664.60381      882.50942      865.25134      847.58510      506.29119      852.82894      888.85684      843.41735      871.66573      862.86003      
1990 09 30 485.72113      665.26337      790.69218      891.40290      852.25466      839.62257      840.89492      841.40519      898.48320      818.31746      564.89727      990.10744      968.94520      1010.87049     773.03424      869.43765      875.05919      928.26024      991.55817      634.60016      700.67702      503.86220      539.10315      451.21733      563.35048      693.77128      881.57824      1100.48128     1217.38433     658.45976      506.69606      928.77787      998.50869      875.70589      769.74535      465.08346      681.43797      857.54533      861.78225      852.84528      571.66722      863.57298      886.89853      864.57521      880.48007      873.17105      
1991 09 30 527.24317      706.61306      862.17042      964.53418      942.68753      926.94529      934.58097      931.24234      1003.04352     884.17465      618.61365      1073.56230     1055.34048     1124.01741     832.27497      976.32042      978.15519      1032.41736     1098.00296     697.37920      789.66534      539.20661      592.42724      488.68117      608.13159      736.88842      969.81484      1170.41837     1322.77484     714.92001      565.09983      1011.58513     1103.09301     971.23774      840.91002      510.85337      748.32698      955.77050      946.71672      949.43088      595.65294      963.14758      1000.53954     966.26269      984.21389      972.02113      
1992 09 30 316.27415      462.97192      586.46305      724.53557      673.74949      667.67258      673.66061      650.12428      711.24176      596.48593      392.87668      756.83969      738.19693      754.13752      558.78495      698.70178      685.29697      712.32744      782.65030      424.40986      477.00668      314.90170      351.13944      272.06094      359.94039      492.47918      631.00785      861.95276      961.10374      445.24306      325.22659      694.64941      754.81584      697.52338      552.63646      280.92208      478.81262      682.99809      695.16598      679.72357      365.48221      677.25141      727.11794      677.07638      717.37635      682.40086      
1993 09 30 280.58014      408.29950      500.06768      617.11248      581.46526      580.79400      591.30150      595.82336      643.65419      553.66403      335.90959      720.76148      662.26576      700.70002      546.65891      647.36031      625.52804      662.01298      724.49158      352.12096      421.76076      232.90251      286.33311      204.47874      291.77278      402.68851      597.79729      805.34785      942.15653      387.04089      265.67239      651.06432      742.89269      617.20787      502.81202      238.78254      428.82803      586.69025      599.81790      593.69648      327.16288      604.91622      687.44221      617.95439      646.30110      622.57550      
1994 09 30 225.23477      336.84234      450.44679      565.59294      529.17054      520.41427      525.61984      537.54815      592.04881      483.44360      300.66934      593.65044      559.62211      635.67374      447.56094      575.57441      570.48731      597.03441      653.15278      333.88610      383.54386      228.97851      262.80243      205.00539      260.38899      357.04986      510.33706      632.75083      742.08186      359.86445      251.67969      557.84474      620.43614      563.57175      445.34101      221.59800      384.84504      541.56925      529.28174      531.73905      274.92933      545.74196      589.13490      572.77942      575.73008      562.13880      
1995 09 30 342.78830      512.33837      629.12737      743.41246      711.80210      700.16664      705.60466      715.02316      786.36240      683.01038      466.34981      853.98230      878.06159      867.65802      633.67594      765.30375      759.00642      796.29339      861.29705      530.57919      579.64921      398.08489      433.94979      340.32468      463.47036      586.40506      754.75295      1011.53385     1101.62018     557.17674      412.96736      791.94537      861.79769      747.12019      634.24174      336.35463      571.23677      722.62125      716.78353      721.55446      419.64790      729.46090      779.16390      763.07278      767.06254      747.63153      
1996 09 30 580.31226      777.68896      912.15360      994.91226      993.73241      969.53033      972.61821      1008.28050     1081.81234     1000.49649     695.05168      1180.66417     1181.94117     1209.87016     960.90472      1041.17788     1067.09101     1133.16523     1191.99236     758.58568      826.58193      603.05378      659.96249      539.49178      667.08069      834.71677      1050.98483     1333.48163     1474.32501     811.48569      641.20898      1109.87501     1202.81430     1034.03952     926.37761      573.60947      850.33752      1011.41455     990.21102      1011.30881     669.52781      1035.20840     1093.19977     1054.24119     1063.50219     1074.96496     
1997 09 30 671.44364      901.62386      1080.43700     1203.53440     1198.93684     1179.93146     1166.07527     1211.39839     1297.75965     1171.21031     797.75905      1418.68688     1422.03323     1473.89930     1120.98015     1274.41382     1278.21223     1344.94076     1409.44661     964.86521      1032.00047     755.70089      800.16767      672.78703      839.19262      1006.98429     1264.47924     1590.80903     1740.27583     965.99822      777.76011      1334.26677     1433.63159     1237.58160     1091.00299     691.34118      999.10551      1198.81280     1181.50336     1198.87832     745.04288      1221.63528     1288.77747     1250.18058     1268.10060     1258.13239     
1998 09 30 322.58781      501.67587      617.28713      691.42388      684.83722      670.04704      674.85673      683.08823      734.44942      657.53747      457.95064      814.72167      821.00890      828.94026      603.96784      729.41689      719.13405      757.44959      824.34021      511.31152      567.33602      410.07341      415.61030      347.04042      428.61760      579.34038      739.75593      944.88266      1046.51043     556.44393      421.85376      765.17031      830.53497      710.68609      622.58141      343.55502      574.26476      677.63775      692.68633      682.31053      440.21794      701.30272      734.06704      709.54505      716.62391      724.58815      
1999 09 30 489.90239      669.76071      839.53167      964.05637      946.66504      929.26330      936.56138      937.18846      1001.82903     917.93950      663.88452      1129.34409     1158.82732     1185.29035     807.34116      991.15399      982.79108      1056.64105     1126.76719     744.44920      803.58597      627.71621      656.05283      555.47872      655.46842      827.69754      1020.54185     1291.91160     1414.24573     783.10241      613.27313      1053.60132     1154.91919     981.42400      843.78497      538.37382      766.74088      939.19851      952.11057      939.90174      562.26074      954.39613      988.24906      950.47051      975.33870      974.32849      
2000 09 30 382.80904      556.32636      719.38753      846.18350      818.15940      797.56569      813.75483      848.56170      919.13208      787.42525      523.38557      979.24349      957.84277      988.89007      745.37114      908.65059      899.11342      935.12353      999.71334      571.87224      636.61094      414.65748      468.31547      367.80927      462.37184      637.29834      837.26873      1125.61261     1249.66873     605.37383      452.18650      904.88577      989.59620      875.10777      741.28660      399.60525      661.16081      836.62305      822.64152      837.77944      480.16788      867.29248      940.30297      894.41168      916.41005      896.58181      
2001 09 30 195.44879      320.02658      442.66315      567.35902      526.26579      514.36586      532.25843      542.55208      602.83606      442.71595      242.03388      565.22190      496.24855      561.28706      454.58626      599.05510      586.16297      592.72574      649.23488      267.96094      323.02974      171.35015      198.68155      143.04323      207.88067      284.63875      458.65709      605.88117      734.74310      290.72699      185.63131      536.65157      587.47908      584.30449      432.45354      153.26569      340.62984      561.87506      547.11427      560.28928      247.99953      561.21153      637.90483      598.89593      626.52849      566.53200      
2002 09 30 362.39582      548.78274      647.78525      741.63646      721.71538      712.63699      709.89131      717.01016      779.51209      718.64260      508.53182      893.02215      937.56686      924.40383      637.38210      756.46378      758.33861      809.07560      869.09114      590.04089      635.94623      463.24514      481.03034      389.52541      519.14441      673.31468      814.23447      1071.25102     1151.77770     613.17157      481.43347      830.94555      903.02302      745.92846      656.08722      391.54977      616.53864      721.72651      716.24253      715.91927      449.40860      731.87041      759.18728      745.53355      746.09749      749.74518      
2003 09 30 260.25761      388.62067      508.50820      623.36621      592.48551      583.81711      590.25133      588.37290      638.20411      536.19699      339.09840      677.73540      672.16213      707.88016      503.91207      611.18776      617.72938      653.68995      713.52530      383.26784      443.01430      236.11912      291.89359      202.23377      313.93433      401.87018      595.67139      754.43873      862.43678      399.74172      262.83721      638.07769      689.67364      621.98053      494.32427      226.52543      420.12958      602.51063      601.86094      595.18815      308.71915      605.45229      659.12829      616.63585      635.77368      618.03179      
2004 09 30 367.78831      518.12845      674.16871      759.92639      753.02296      731.67369      728.94659      764.81625      841.22636      708.69401      455.69948      854.40573      834.00485      917.68434      684.97719      800.22055      815.72878      863.14773      909.04822      516.75617      599.14982      357.85734      389.92588      315.49008      430.24220      525.65661      765.75156      931.92058      1083.70403     534.98404      367.90311      822.24216      888.50550      783.34171      660.34382      314.77200      561.94419      762.76334      742.42719      752.48317      439.83415      790.67118      861.07486      817.24308      822.23873      815.71790      
2005 09 30 454.68176      665.85834      746.67196      829.16105      812.51360      796.49329      807.21362      839.74994      887.61979      821.95126      578.37548      978.99838      1061.74627     1012.87267     792.40839      872.88736      878.83665      918.60028      972.02901      680.88056      722.25559      519.86123      566.89979      453.12733      621.67592      737.88878      885.25645      1196.13546     1281.26713     690.96648      559.37231      912.22405      983.81538      855.50791      752.88284      468.56138      725.78969      843.29606      811.46846      824.63861      563.96217      846.94374      903.01361      865.71354      892.43892      862.77903      
2006 09 30 376.76455      519.30666      636.99914      731.62393      722.36376      696.14456      694.39746      707.08573      779.21931      705.51115      512.39284      818.74423      874.88129      900.43531      630.81880      745.54495      754.65930      808.94438      853.96831      540.31822      596.53103      430.72941      474.95703      391.82375      457.31671      545.60967      776.96538      990.67189      1111.30921     583.40307      444.47336      806.90010      830.51150      728.67481      640.35696      397.34776      583.19031      710.96379      701.07929      704.30182      421.60818      739.24426      774.57965      752.35871      746.02685      764.60527      
2007 09 30 486.68590      679.90557      840.50870      964.66403      936.15373      932.76790      940.93986      947.72964      1009.18511     931.14826      661.83318      1101.47215     1147.21723     1184.64402     821.46572      997.69787      983.71374      1048.36921     1107.41710     815.59736      860.52875      648.47654      670.72916      579.35648      732.45473      842.35153      1034.44012     1240.89942     1335.57562     821.75769      637.70307      1057.00096     1120.24760     972.86664      854.14003      558.28262      810.91078      945.85711      939.56497      925.29248      580.90699      938.34995      977.84784      968.96507      978.03964      963.87211      
2008 09 30 305.11586      466.94755      638.82305      748.36013      728.81210      721.13726      727.02790      749.80069      780.82767      653.07729      405.94080      777.23397      710.40863      799.31428      604.30214      787.89316      767.42218      796.53220      859.53614      503.58824      554.18703      369.45771      379.58210      328.94900      407.50843      508.82484      707.67426      795.11625      896.70203      518.68312      370.10238      757.86067      820.57711      777.20379      637.74205      323.28895      558.69103      736.07410      740.07906      738.60462      393.38419      749.99767      793.59550      747.10177      787.73819      770.35989      
2009 09 30 373.95894      519.27842      622.97268      724.73662      707.62227      703.12733      702.65048      734.43233      773.04442      662.56378      445.03102      790.59044      772.32479      781.68287      612.02125      771.73504      756.74964      768.10640      815.02774      526.53089      568.00290      390.40923      425.17423      347.14120      459.73811      549.37516      707.59980      872.48787      972.90892      541.70322      430.74574      750.38100      784.51588      752.72701      643.40935      369.83668      579.50359      713.92090      700.22286      713.25010      433.37159      735.48142      803.65410      759.58215      784.83416      765.17715      
